Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO,mlbid
CH,Changeup,OS,131,25.74,35,35,8,22.86,0,0.0,79,25,31.65,19.08,11,8.4,27.48,38.24,25.49,20.51,0.057,0.057,0.057,0.114,0.0,605540
SI,Sinker,FB,126,24.75,25,23,4,16.0,2,8.0,53,15,28.3,11.9,28,22.22,34.13,21.31,13.07,20.0,0.304,0.36,0.348,0.708,0.0439999999999999,605540
FC,Cutter,FB,61,11.98,11,9,0,0.0,1,9.09,33,7,21.21,11.48,6,9.84,21.31,22.73,2.61,0.0,0.222,0.364,0.222,0.586,0.0,605540
CU,Curveball,BR,24,4.72,4,4,1,25.0,0,0.0,9,1,11.11,4.17,6,25.0,29.17,33.33,3.27,20.0,0.25,0.25,0.25,0.5,0.0,605540
FS,Split-Finger,OS,286,62.04,75,65,15,20.0,10,13.33,138,46,33.33,16.08,27,9.44,25.52,32.97,66.67,16.67,0.169,0.28,0.292,0.5720000000000001,0.1229999999999999,606160
FF,4-Seam Fastball,FB,165,35.79,30,25,5,16.67,5,16.67,74,16,21.62,9.7,25,15.15,24.85,19.75,33.33,11.11,0.24,0.367,0.44,0.8069999999999999,0.2,606160
,,,8,1.74,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,606160
SL,Slider,BR,2,0.43,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,,0.0,,0.0,0.0,0.0,0.0,0.0,606160
ST,Sweeper,BR,79,42.02,17,14,6,35.29,2,11.76,28,14,50.0,17.72,18,22.78,40.51,29.79,47.27,23.08,0.357,0.471,1.0,1.471,0.643,606303
FF,4-Seam Fastball,FB,77,40.96,22,19,3,13.64,1,4.55,39,5,12.82,6.49,12,15.58,22.08,22.58,50.91,10.71,0.526,0.5,0.947,1.447,0.4209999999999999,606303
SI,Sinker,FB,22,11.7,8,7,0,0.0,1,12.5,10,1,10.0,4.55,6,27.27,31.82,0.0,0.0,,0.429,0.5,1.143,1.643,0.714,606303
CH,Changeup,OS,4,2.13,0,0,0,,0,,1,1,100.0,25.0,0,0.0,25.0,0.0,1.82,0.0,,,,,,606303
,,,4,2.13,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,606303
FC,Cutter,FB,2,1.06,0,0,0,,0,,1,1,100.0,50.0,0,0.0,50.0,50.0,0.0,,,,,,,606303
FC,Cutter,FB,29,43.94,7,4,2,28.57,2,28.57,12,4,33.33,13.79,5,17.24,31.03,33.33,50.0,20.0,0.25,0.429,0.25,0.679,0.0,606930
FF,4-Seam Fastball,FB,28,42.42,6,6,1,16.67,0,0.0,11,1,9.09,3.57,6,21.43,25.0,15.38,45.0,11.11,0.333,0.333,1.0,1.333,0.667,606930
FS,Split-Finger,OS,9,13.64,1,1,0,0.0,0,0.0,2,1,50.0,11.11,0,0.0,11.11,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,606930
CH,Changeup,OS,64,59.26,19,17,3,15.79,1,5.26,32,6,18.75,9.38,10,15.62,25.0,36.36,81.82,11.11,0.118,0.158,0.176,0.3339999999999999,0.0579999999999999,606965
FF,4-Seam Fastball,FB,18,16.67,4,2,0,0.0,1,25.0,9,0,0.0,0.0,2,11.11,11.11,0.0,12.12,0.0,0.0,0.25,0.0,0.25,0.0,606965
ST,Sweeper,BR,15,13.89,0,0,0,,0,,2,1,50.0,6.67,4,26.67,33.33,14.29,6.06,0.0,,,,,,606965
FC,Cutter,FB,10,9.26,2,2,0,0.0,0,0.0,4,0,0.0,0.0,0,0.0,0.0,25.0,0.0,,0.5,0.5,1.0,1.5,0.5,606965
SI,Sinker,FB,1,0.93,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,100.0,0.0,,,,,,,606965
ST,Sweeper,BR,93,43.26,29,28,9,31.03,1,3.45,43,14,32.56,15.05,15,16.13,31.18,20.45,56.36,29.03,0.071,0.103,0.071,0.174,0.0,606996
SI,Sinker,FB,46,21.4,9,8,0,0.0,0,0.0,18,2,11.11,4.35,12,26.09,30.43,21.05,9.09,0.0,0.375,0.444,0.375,0.819,0.0,606996
FF,4-Seam Fastball,FB,37,17.21,9,7,2,22.22,2,22.22,18,1,5.56,2.7,7,18.92,21.62,30.77,23.64,15.38,0.429,0.556,1.0,1.556,0.571,606996
SL,Slider,BR,35,16.28,9,9,1,11.11,0,0.0,21,3,14.29,8.57,3,8.57,17.14,10.0,5.45,33.33,0.222,0.222,0.333,0.555,0.111,606996
CH,Changeup,OS,2,0.93,1,1,1,100.0,0,0.0,2,1,50.0,50.0,0,0.0,50.0,,1.82,100.0,0.0,0.0,0.0,0.0,0.0,606996
FS,Split-Finger,OS,2,0.93,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,0.0,3.64,0.0,,,,,,606996
FF,4-Seam Fastball,FB,634,46.69,168,146,23,13.69,16,9.52,284,39,13.73,6.15,143,22.56,28.71,21.21,39.8,14.74,0.315,0.378,0.548,0.926,0.233,607067
CH,Changeup,OS,278,20.47,78,68,19,24.36,9,11.54,140,46,32.86,16.55,14,5.04,21.58,32.0,25.51,19.0,0.294,0.377,0.471,0.848,0.177,607067
CU,Curveball,BR,218,16.05,39,36,8,20.51,2,5.13,71,20,28.17,9.17,65,29.82,38.99,18.37,11.73,17.39,0.222,0.256,0.361,0.617,0.1389999999999999,607067
FC,Cutter,FB,113,8.32,27,23,1,3.7,2,7.41,52,7,13.46,6.19,17,15.04,21.24,35.82,3.32,7.69,0.261,0.333,0.261,0.5940000000000001,0.0,607067
SL,Slider,BR,54,3.98,24,23,11,45.83,1,4.17,31,11,35.48,20.37,4,7.41,27.78,40.0,11.48,24.44,0.304,0.333,0.609,0.942,0.305,607067
SI,Sinker,FB,46,3.39,13,11,4,30.77,2,15.38,20,2,10.0,4.35,5,10.87,15.22,24.14,6.63,15.38,0.182,0.308,0.545,0.853,0.363,607067
ST,Sweeper,BR,13,0.96,1,1,0,0.0,0,0.0,4,0,0.0,0.0,2,15.38,15.38,0.0,1.02,0.0,1.0,1.0,2.0,3.0,1.0,607067
PO,Pitch Out,,1,0.07,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.26,0.0,,,,,,607067
,,,1,0.07,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.26,0.0,,,,,,607067
SL,Slider,BR,267,36.53,70,67,30,42.86,2,2.86,127,57,44.88,21.35,39,14.61,35.96,36.81,48.67,27.27,0.179,0.203,0.328,0.531,0.149,607074
SI,Sinker,FB,230,31.46,50,42,11,22.0,5,10.0,113,36,31.86,15.65,27,11.74,27.39,31.82,23.89,20.37,0.119,0.26,0.143,0.403,0.0239999999999999,607074
FF,4-Seam Fastball,FB,220,30.1,52,44,10,19.23,6,11.54,90,12,13.33,5.45,58,26.36,31.82,16.67,25.22,15.79,0.205,0.314,0.273,0.587,0.068,607074
CU,Curveball,BR,5,0.68,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.44,0.0,1.0,1.0,4.0,5.0,3.0,607074
FC,Cutter,FB,5,0.68,2,2,0,0.0,0,0.0,2,0,0.0,0.0,2,40.0,40.0,50.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,607074
CH,Changeup,OS,4,0.55,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,33.33,1.33,0.0,0.5,0.5,0.5,1.0,0.0,607074
FF,4-Seam Fastball,FB,29,58.0,7,5,0,0.0,2,28.57,13,3,23.08,10.34,5,17.24,27.59,26.67,61.54,0.0,0.6,0.714,0.8,1.514,0.2,607179
FS,Split-Finger,OS,11,22.0,1,1,0,0.0,0,0.0,2,1,50.0,9.09,0,0.0,9.09,10.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,607179
SL,Slider,BR,8,16.0,1,0,0,0.0,1,100.0,2,0,0.0,0.0,1,12.5,12.5,16.67,15.38,0.0,,1.0,,,,607179
CU,Curveball,BR,2,4.0,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,607179
FF,4-Seam Fastball,FB,262,39.88,77,66,8,10.39,10,12.99,127,19,14.96,7.25,58,22.14,29.39,15.66,26.06,16.33,0.212,0.325,0.333,0.658,0.121,607192
CU,Curveball,BR,181,27.55,41,41,19,46.34,0,0.0,76,30,39.47,16.57,24,13.26,29.83,25.96,41.49,24.36,0.098,0.098,0.146,0.244,0.0479999999999999,607192
SL,Slider,BR,109,16.59,29,26,9,31.03,1,3.45,55,18,32.73,16.51,12,11.01,27.52,28.85,15.43,31.03,0.269,0.31,0.615,0.925,0.346,607192
SI,Sinker,FB,105,15.98,28,21,9,32.14,7,25.0,35,8,22.86,7.62,27,25.71,33.33,13.95,17.02,28.12,0.143,0.357,0.19,0.5469999999999999,0.047,607192
FC,Cutter,FB,413,32.65,111,101,17,15.32,7,6.31,200,41,20.5,9.93,46,11.14,21.07,18.88,36.34,13.22,0.406,0.436,0.762,1.198,0.356,607200
SI,Sinker,FB,331,26.17,85,70,4,4.71,14,16.47,134,12,8.96,3.63,78,23.56,27.19,21.38,18.32,6.56,0.343,0.452,0.543,0.995,0.2,607200
CH,Changeup,OS,262,20.71,69,62,4,5.8,7,10.14,107,16,14.95,6.11,21,8.02,14.12,26.7,19.52,6.15,0.21,0.29,0.29,0.58,0.0799999999999999,607200
ST,Sweeper,BR,238,18.81,53,43,10,18.87,10,18.87,93,19,20.43,7.98,53,22.27,30.25,23.73,21.32,14.08,0.209,0.358,0.349,0.707,0.1399999999999999,607200
FF,4-Seam Fastball,FB,16,1.26,6,5,2,33.33,1,16.67,9,2,22.22,12.5,0,0.0,12.5,30.0,3.9,15.38,0.0,0.167,0.0,0.167,0.0,607200
,,,5,0.4,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.6,0.0,,1.0,,,,607200
FF,4-Seam Fastball,FB,352,28.25,94,84,13,13.83,6,6.38,170,19,11.18,5.4,62,17.61,23.01,20.14,29.6,11.71,0.321,0.359,0.536,0.895,0.215,607259
CH,Changeup,OS,319,25.6,76,73,20,26.32,2,2.63,157,50,31.85,15.67,35,10.97,26.65,28.0,30.93,17.24,0.219,0.24,0.37,0.61,0.151,607259
FC,Cutter,FB,299,24.0,80,65,15,18.75,12,15.0,144,30,20.83,10.03,70,23.41,33.44,18.81,16.27,24.59,0.246,0.375,0.477,0.852,0.2309999999999999,607259
CU,Curveball,BR,154,12.36,28,27,8,28.57,1,3.57,38,9,23.68,5.84,40,25.97,31.82,14.29,9.6,22.22,0.185,0.214,0.259,0.473,0.074,607259
SI,Sinker,FB,67,5.38,20,19,5,25.0,1,5.0,33,3,9.09,4.48,10,14.93,19.4,16.67,7.47,17.86,0.211,0.25,0.421,0.671,0.21,607259
SL,Slider,BR,55,4.41,15,15,4,26.67,0,0.0,27,5,18.52,9.09,8,14.55,23.64,20.83,6.13,17.39,0.067,0.067,0.067,0.134,0.0,607259
SL,Slider,BR,250,53.65,58,51,19,32.76,6,10.34,110,54,49.09,21.6,21,8.4,30.0,30.25,66.15,22.09,0.137,0.224,0.294,0.518,0.1569999999999999,607455
SI,Sinker,FB,155,33.26,41,34,6,14.63,6,14.63,66,9,13.64,5.81,40,25.81,31.61,21.88,16.92,27.27,0.118,0.244,0.147,0.391,0.0289999999999999,607455
FF,4-Seam Fastball,FB,59,12.66,13,13,3,23.08,0,0.0,37,7,18.92,11.86,7,11.86,23.73,39.13,16.15,14.29,0.308,0.308,0.385,0.6930000000000001,0.077,607455
,,,2,0.43,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.77,0.0,,,,,,607455
SI,Sinker,FB,213,49.42,49,43,5,10.2,6,12.24,74,8,10.81,3.76,70,32.86,36.62,20.65,24.29,14.71,0.302,0.388,0.419,0.8069999999999999,0.1169999999999999,607481
ST,Sweeper,BR,114,26.45,21,17,7,33.33,2,9.52,40,16,40.0,14.04,20,17.54,31.58,22.86,33.57,14.89,0.235,0.286,0.353,0.639,0.118,607481
CU,Curveball,BR,92,21.35,33,31,13,39.39,1,3.03,48,15,31.25,16.3,9,9.78,26.09,35.71,39.29,23.64,0.194,0.219,0.258,0.477,0.064,607481
FF,4-Seam Fastball,FB,12,2.78,2,2,1,50.0,0,0.0,6,2,33.33,16.67,3,25.0,41.67,25.0,2.86,25.0,0.5,0.5,0.5,1.0,0.0,607481
ST,Sweeper,BR,157,30.97,43,42,8,18.6,1,2.33,83,23,27.71,14.65,24,15.29,29.94,34.33,36.36,15.38,0.31,0.326,0.476,0.802,0.1659999999999999,607536
FF,4-Seam Fastball,FB,149,29.39,40,34,4,10.0,4,10.0,75,8,10.67,5.37,36,24.16,29.53,10.0,22.38,12.5,0.265,0.325,0.412,0.737,0.1469999999999999,607536
KC,Knuckle Curve,BR,102,20.12,35,35,17,48.57,0,0.0,50,25,50.0,24.51,12,11.76,36.27,40.3,33.57,35.42,0.143,0.143,0.171,0.314,0.028,607536
FC,Cutter,FB,69,13.61,16,14,1,6.25,2,12.5,32,8,25.0,11.59,17,24.64,36.23,33.33,2.8,25.0,0.429,0.5,0.571,1.071,0.1419999999999999,607536
SI,Sinker,FB,30,5.92,13,12,0,0.0,0,0.0,21,3,14.29,10.0,3,10.0,20.0,60.0,4.9,0.0,0.333,0.385,0.5,0.885,0.1669999999999999,607536
CU,Curveball,BR,345,24.63,73,67,19,26.03,5,6.85,149,38,25.5,11.01,73,21.16,32.17,32.98,27.79,17.76,0.254,0.315,0.388,0.7030000000000001,0.134,607625
FF,4-Seam Fastball,FB,330,23.55,81,68,5,6.17,11,13.58,124,13,10.48,3.94,71,21.52,25.45,13.64,18.18,7.14,0.294,0.4,0.603,1.003,0.309,607625
FC,Cutter,FB,205,14.63,65,54,25,38.46,8,12.31,95,28,29.47,13.66,29,14.15,27.8,25.0,19.74,32.89,0.296,0.391,0.556,0.947,0.26,607625
CH,Changeup,OS,186,13.28,54,54,6,11.11,0,0.0,98,19,19.39,10.22,19,10.22,20.43,29.47,10.91,14.29,0.315,0.315,0.574,0.889,0.2589999999999999,607625
SI,Sinker,FB,138,9.85,43,40,6,13.95,2,4.65,71,9,12.68,6.52,24,17.39,23.91,22.45,10.39,15.0,0.225,0.279,0.6,0.879,0.375,607625
SV,Slurve,BR,96,6.85,22,18,2,9.09,3,13.64,35,7,20.0,7.29,25,26.04,33.33,24.44,5.19,10.0,0.167,0.318,0.389,0.7070000000000001,0.222,607625
CS,Slow Curve,BR,46,3.28,13,13,3,23.08,0,0.0,26,5,19.23,10.87,3,6.52,17.39,25.0,3.9,20.0,0.308,0.308,0.385,0.6930000000000001,0.077,607625
SL,Slider,BR,32,2.28,6,5,1,16.67,1,16.67,8,1,12.5,3.12,4,12.5,15.62,0.0,2.86,9.09,0.0,0.167,0.0,0.167,0.0,607625
ST,Sweeper,BR,18,1.28,5,4,0,0.0,0,0.0,5,0,0.0,0.0,4,22.22,22.22,10.0,0.78,0.0,0.5,0.6,0.5,1.1,0.0,607625
FS,Split-Finger,OS,4,0.29,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,607625
,,,1,0.07,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,607625
FA,Other,,12,63.16,2,2,0,0.0,0,0.0,7,0,0.0,0.0,0,0.0,0.0,16.67,33.33,0.0,0.5,0.5,0.5,1.0,0.0,607732
CS,Slow Curve,BR,4,21.05,3,3,0,0.0,0,0.0,4,0,0.0,0.0,0,0.0,0.0,100.0,33.33,0.0,0.333,0.333,0.667,1.0,0.334,607732
CH,Changeup,OS,3,15.79,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,50.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,607732
FF,4-Seam Fastball,FB,311,51.75,81,70,19,23.46,10,12.35,151,29,19.21,9.32,54,17.36,26.69,16.13,57.61,17.92,0.214,0.309,0.386,0.6950000000000001,0.172,608032
CH,Changeup,OS,148,24.63,40,39,6,15.0,0,0.0,76,13,17.11,8.78,19,12.84,21.62,28.95,22.83,14.29,0.256,0.256,0.282,0.538,0.0259999999999999,608032
SL,Slider,BR,122,20.3,23,21,4,17.39,1,4.35,46,13,28.26,10.66,29,23.77,34.43,14.81,19.57,11.11,0.19,0.261,0.333,0.5940000000000001,0.143,608032
,,,20,3.33,5,0,0,0.0,5,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,608032
SI,Sinker,FB,259,38.48,75,68,20,26.67,4,5.33,131,40,30.53,15.44,48,18.53,33.98,32.52,37.07,26.32,0.221,0.293,0.382,0.675,0.161,608331
ST,Sweeper,BR,141,20.95,38,34,16,42.11,1,2.63,57,25,43.86,17.73,27,19.15,36.88,24.36,22.44,34.78,0.147,0.237,0.235,0.472,0.088,608331
FC,Cutter,FB,99,14.71,26,22,1,3.85,4,15.38,38,8,21.05,8.08,25,25.25,33.33,11.36,4.88,10.0,0.318,0.423,0.591,1.014,0.2729999999999999,608331
CU,Curveball,BR,88,13.08,21,19,10,47.62,1,4.76,34,18,52.94,20.45,14,15.91,36.36,26.42,18.54,26.32,0.105,0.143,0.263,0.406,0.158,608331
FF,4-Seam Fastball,FB,64,9.51,15,14,7,46.67,1,6.67,29,8,27.59,12.5,12,18.75,31.25,25.0,14.15,24.14,0.214,0.267,0.5,0.767,0.286,608331
SL,Slider,BR,19,2.82,4,4,1,25.0,0,0.0,9,2,22.22,10.53,4,21.05,31.58,27.27,2.93,16.67,0.25,0.25,1.0,1.25,0.75,608331
CH,Changeup,OS,3,0.45,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5,1.0,0.0,608331
CH,Changeup,OS,97,40.42,30,29,7,23.33,1,3.33,64,26,40.62,26.8,6,6.19,32.99,52.46,44.62,24.14,0.241,0.267,0.483,0.75,0.242,608334
FF,4-Seam Fastball,FB,80,33.33,23,19,11,47.83,4,17.39,30,7,23.33,8.75,26,32.5,41.25,16.67,44.62,37.93,0.053,0.217,0.211,0.428,0.158,608334
SI,Sinker,FB,31,12.92,9,6,0,0.0,3,33.33,11,0,0.0,0.0,6,19.35,19.35,16.67,4.62,0.0,0.333,0.556,0.5,1.056,0.1669999999999999,608334
SL,Slider,BR,17,7.08,1,1,0,0.0,0,0.0,4,1,25.0,5.88,1,5.88,11.76,0.0,3.08,0.0,1.0,1.0,1.0,2.0,0.0,608334
CU,Curveball,BR,14,5.83,2,2,0,0.0,0,0.0,5,0,0.0,0.0,1,7.14,7.14,12.5,3.08,0.0,0.5,0.5,2.0,2.5,1.5,608334
PO,Pitch Out,,1,0.42,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,608334
FF,4-Seam Fastball,FB,610,52.0,154,130,28,18.18,19,12.34,278,55,19.78,9.02,120,19.67,28.69,22.26,43.25,17.83,0.246,0.34,0.385,0.7250000000000001,0.139,608337
CH,Changeup,OS,315,26.85,92,85,22,23.91,5,5.43,172,45,26.16,14.29,38,12.06,26.35,30.87,29.2,20.75,0.165,0.209,0.365,0.574,0.1999999999999999,608337
SL,Slider,BR,177,15.09,41,38,13,31.71,3,7.32,83,26,31.33,14.69,28,15.82,30.51,31.11,15.15,23.64,0.263,0.317,0.474,0.7909999999999999,0.2109999999999999,608337
CU,Curveball,BR,68,5.8,12,12,3,25.0,0,0.0,23,4,17.39,5.88,5,7.35,13.24,17.02,11.85,6.98,0.167,0.167,0.25,0.417,0.0829999999999999,608337
,,,2,0.17,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.28,0.0,,1.0,,,,608337
PO,Pitch Out,,1,0.09,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.28,0.0,,,,,,608337
FF,4-Seam Fastball,FB,48,44.86,12,8,0,0.0,4,33.33,12,2,16.67,4.17,12,25.0,29.17,3.85,34.29,0.0,0.375,0.583,0.75,1.333,0.375,608371
ST,Sweeper,BR,41,38.32,12,6,2,16.67,2,16.67,14,5,35.71,12.2,6,14.63,26.83,20.0,54.29,10.53,0.333,0.667,1.0,1.667,0.667,608371
CU,Curveball,BR,12,11.21,2,1,0,0.0,0,0.0,4,0,0.0,0.0,5,41.67,41.67,0.0,5.71,0.0,1.0,1.0,1.0,2.0,0.0,608371
FC,Cutter,FB,4,3.74,1,1,1,100.0,0,0.0,1,1,100.0,25.0,1,25.0,50.0,25.0,2.86,100.0,0.0,0.0,0.0,0.0,0.0,608371
FS,Split-Finger,OS,1,0.93,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,608371
SL,Slider,BR,1,0.93,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,0.0,2.86,0.0,,1.0,,,,608371
FS,Split-Finger,OS,466,33.24,142,136,33,23.24,5,3.52,231,64,27.71,13.73,39,8.37,22.1,36.75,42.06,21.19,0.235,0.262,0.338,0.6000000000000001,0.103,608372
FF,4-Seam Fastball,FB,311,22.18,75,69,11,14.67,4,5.33,148,13,8.78,4.18,47,15.11,19.29,24.14,21.73,14.1,0.275,0.333,0.623,0.956,0.348,608372
CU,Curveball,BR,214,15.26,39,38,1,2.56,1,2.56,79,14,17.72,6.54,54,25.23,31.78,25.44,8.64,3.23,0.421,0.436,0.816,1.252,0.3949999999999999,608372
FC,Cutter,FB,172,12.27,45,41,3,6.67,2,4.44,85,10,11.76,5.81,29,16.86,22.67,22.67,8.08,10.34,0.268,0.333,0.537,0.8700000000000001,0.269,608372
SI,Sinker,FB,135,9.63,29,22,3,10.34,5,17.24,57,5,8.77,3.7,34,25.19,28.89,25.86,8.64,9.68,0.318,0.414,0.591,1.005,0.2729999999999999,608372
ST,Sweeper,BR,102,7.28,29,27,4,13.79,2,6.9,46,3,6.52,2.94,17,16.67,19.61,24.49,10.58,10.53,0.222,0.276,0.444,0.72,0.222,608372
,,,2,0.14,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.28,0.0,,1.0,,,,608372
FF,4-Seam Fastball,FB,464,33.45,119,110,19,15.97,8,6.72,231,34,14.72,7.33,86,18.53,25.86,25.76,28.68,16.24,0.309,0.361,0.418,0.7789999999999999,0.1089999999999999,608379
CH,Changeup,OS,456,32.88,138,127,22,15.94,10,7.25,262,72,27.48,15.79,50,10.96,26.75,36.44,38.97,13.84,0.165,0.225,0.228,0.453,0.063,608379
FC,Cutter,FB,208,15.0,52,48,4,7.69,1,1.92,108,15,13.89,7.21,32,15.38,22.6,31.18,8.58,11.43,0.292,0.314,0.375,0.6890000000000001,0.083,608379
CU,Curveball,BR,135,9.73,22,22,4,18.18,0,0.0,43,13,30.23,9.63,29,21.48,31.11,17.33,6.37,15.38,0.227,0.227,0.5,0.727,0.273,608379
SL,Slider,BR,65,4.69,14,11,3,21.43,2,14.29,33,6,18.18,9.23,5,7.69,16.92,31.58,6.13,12.0,0.273,0.385,0.818,1.2029999999999998,0.5449999999999999,608379
SI,Sinker,FB,59,4.25,27,25,11,40.74,2,7.41,29,8,27.59,13.56,8,13.56,27.12,19.23,11.27,23.91,0.28,0.333,0.28,0.613,0.0,608379
FF,4-Seam Fastball,FB,436,39.35,141,118,13,9.22,19,13.48,214,16,7.48,3.67,67,15.37,19.04,24.23,40.22,11.93,0.305,0.404,0.542,0.946,0.237,608566
KC,Knuckle Curve,BR,373,33.66,92,86,31,33.7,6,6.52,179,60,33.52,16.09,44,11.8,27.88,33.33,52.4,21.83,0.198,0.25,0.395,0.645,0.197,608566
SI,Sinker,FB,216,19.49,55,51,0,0.0,4,7.27,92,6,6.52,2.78,39,18.06,20.83,16.16,4.8,0.0,0.451,0.491,0.725,1.216,0.2739999999999999,608566
CH,Changeup,OS,49,4.42,9,8,0,0.0,1,11.11,12,2,16.67,4.08,6,12.24,16.33,9.38,0.37,0.0,0.5,0.556,0.625,1.181,0.125,608566
SL,Slider,BR,30,2.71,6,4,0,0.0,0,0.0,11,1,9.09,3.33,5,16.67,20.0,14.29,2.21,0.0,0.75,0.8,0.75,1.55,0.0,608566
,,,4,0.36,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,608566
FF,4-Seam Fastball,FB,117,42.86,34,31,18,52.94,2,5.88,64,28,43.75,23.93,28,23.93,47.86,38.24,45.45,45.0,0.258,0.303,0.548,0.851,0.29,608650
FC,Cutter,FB,78,28.57,18,18,3,16.67,0,0.0,28,4,14.29,5.13,14,17.95,23.08,16.67,23.86,14.29,0.333,0.333,0.611,0.944,0.2779999999999999,608650
CH,Changeup,OS,50,18.32,13,12,1,7.69,1,7.69,29,6,20.69,12.0,4,8.0,20.0,45.16,25.0,4.55,0.417,0.462,0.5,0.962,0.083,608650
SI,Sinker,FB,23,8.42,7,6,0,0.0,1,14.29,13,2,15.38,8.7,3,13.04,21.74,22.22,4.55,0.0,0.667,0.714,1.167,1.881,0.5,608650
CU,Curveball,BR,4,1.47,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,25.0,25.0,0.0,1.14,0.0,1.0,1.0,1.0,2.0,0.0,608650
,,,1,0.37,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,608650
CH,Changeup,OS,64,52.03,14,10,1,7.14,4,28.57,32,10,31.25,15.62,3,4.69,20.31,34.15,36.0,11.11,0.1,0.357,0.2,0.5569999999999999,0.1,608665
SI,Sinker,FB,25,20.33,11,7,0,0.0,4,36.36,8,1,12.5,4.0,6,24.0,28.0,8.33,24.0,0.0,0.286,0.545,0.286,0.831,0.0,608665
FF,4-Seam Fastball,FB,21,17.07,6,5,1,16.67,0,0.0,7,1,14.29,4.76,0,0.0,4.76,12.5,28.0,14.29,0.6,0.667,1.6,2.2670000000000003,1.0,608665
CU,Curveball,BR,7,5.69,0,0,0,,0,,2,1,50.0,14.29,0,0.0,14.29,0.0,4.0,0.0,,,,,,608665
SL,Slider,BR,6,4.88,1,1,0,0.0,0,0.0,2,0,0.0,0.0,3,50.0,50.0,0.0,8.0,0.0,1.0,1.0,1.0,2.0,0.0,608665
CU,Curveball,BR,1,50.0,1,0,0,0.0,0,0.0,0,0,,0.0,0,0.0,0.0,0.0,,,,1.0,,,,608671
EP,Eephus,,1,50.0,1,0,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,100.0,,,,0.0,,,,608671
FF,4-Seam Fastball,FB,91,45.05,24,17,3,12.5,6,25.0,35,4,11.43,4.4,21,23.08,27.47,19.05,40.35,13.04,0.353,0.5,0.353,0.853,0.0,608717
CH,Changeup,OS,54,26.73,12,12,5,41.67,0,0.0,26,13,50.0,24.07,4,7.41,31.48,30.56,24.56,35.71,0.333,0.333,0.417,0.75,0.0839999999999999,608717
CU,Curveball,BR,52,25.74,12,12,3,25.0,0,0.0,22,3,13.64,5.77,11,21.15,26.92,25.0,29.82,17.65,0.25,0.25,0.333,0.583,0.083,608717
SL,Slider,BR,3,1.49,0,0,0,,0,,1,0,0.0,0.0,1,33.33,33.33,0.0,3.51,0.0,,,,,,608717
SI,Sinker,FB,1,0.5,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,1.0,2.0,0.0,608717
ST,Sweeper,BR,1,0.5,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,1.75,0.0,,,,,,608717
