Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO,mlbid
CH,Changeup,OS,16,3.82,2,2,2,100.0,0,0.0,7,2,28.57,12.5,3,18.75,31.25,40.0,6.12,22.22,0.0,0.0,0.0,0.0,0.0,572287
KC,Knuckle Curve,BR,13,3.1,1,1,1,100.0,0,0.0,6,5,83.33,38.46,1,7.69,46.15,54.55,2.04,33.33,0.0,0.0,0.0,0.0,0.0,572287
SV,Slurve,BR,1,0.24,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,,572287
FF,4-Seam Fastball,FB,312,33.77,77,52,11,14.29,20,25.97,128,33,25.78,10.58,58,18.59,29.17,10.22,30.96,12.64,0.212,0.421,0.519,0.94,0.307,572761
SL,Slider,BR,120,12.99,27,22,10,37.04,4,14.81,52,21,40.38,17.5,20,16.67,34.17,30.43,14.59,24.39,0.091,0.222,0.136,0.358,0.045,572761
SI,Sinker,FB,111,12.01,22,15,5,22.73,6,27.27,36,8,22.22,7.21,34,30.63,37.84,12.96,8.9,20.0,0.133,0.381,0.133,0.514,0.0,572761
FC,Cutter,FB,109,11.8,24,21,6,25.0,3,12.5,53,9,16.98,8.26,14,12.84,21.1,25.45,10.68,20.0,0.143,0.25,0.238,0.488,0.095,572761
CH,Changeup,OS,105,11.36,31,30,11,35.48,1,3.23,50,15,30.0,14.29,9,8.57,22.86,30.3,14.59,26.83,0.267,0.29,0.4,0.69,0.133,572761
CU,Curveball,BR,77,8.33,12,10,5,41.67,1,8.33,22,6,27.27,7.79,21,27.27,35.06,17.39,7.12,25.0,0.1,0.25,0.1,0.35,0.0,572761
KC,Knuckle Curve,BR,30,3.25,7,6,4,57.14,1,14.29,14,8,57.14,26.67,6,20.0,46.67,35.29,3.56,40.0,0.0,0.143,0.0,0.143,0.0,572761
ST,Sweeper,BR,29,3.14,9,8,7,77.78,1,11.11,7,4,57.14,13.79,9,31.03,44.83,14.29,5.69,43.75,0.125,0.222,0.125,0.347,0.0,572761
FS,Split-Finger,OS,25,2.71,10,10,5,50.0,0,0.0,16,7,43.75,28.0,2,8.0,36.0,58.82,3.91,45.45,0.1,0.1,0.1,0.2,0.0,572761
FA,Other,,5,0.54,1,0,0,0.0,1,100.0,0,0,,0.0,1,20.0,20.0,0.0,0.0,,,1.0,,,,572761
SV,Slurve,BR,1,0.11,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,572761
FF,4-Seam Fastball,FB,168,33.67,37,33,7,18.92,3,8.11,97,21,21.65,12.5,20,11.9,24.4,37.84,36.3,13.21,0.242,0.297,0.364,0.661,0.122,572816
CH,Changeup,OS,86,17.23,29,28,6,20.69,1,3.45,54,16,29.63,18.6,6,6.98,25.58,51.85,18.49,22.22,0.214,0.241,0.214,0.4549999999999999,0.0,572816
SL,Slider,BR,58,11.62,14,14,3,21.43,0,0.0,39,10,25.64,17.24,5,8.62,25.86,56.25,13.01,15.79,0.214,0.214,0.357,0.571,0.143,572816
FC,Cutter,FB,46,9.22,14,13,1,7.14,1,7.14,27,1,3.7,2.17,9,19.57,21.74,60.0,6.85,10.0,0.462,0.5,0.538,1.038,0.076,572816
SI,Sinker,FB,44,8.82,11,11,1,9.09,0,0.0,25,4,16.0,9.09,7,15.91,25.0,15.38,2.05,33.33,0.364,0.364,0.818,1.182,0.4539999999999999,572816
CU,Curveball,BR,36,7.21,14,13,4,28.57,1,7.14,21,8,38.1,22.22,6,16.67,38.89,52.38,8.9,30.77,0.154,0.214,0.308,0.522,0.154,572816
KC,Knuckle Curve,BR,18,3.61,7,7,0,0.0,0,0.0,13,1,7.69,5.56,0,0.0,5.56,58.33,4.11,0.0,0.143,0.143,0.143,0.286,0.0,572816
FS,Split-Finger,OS,17,3.41,7,7,3,42.86,0,0.0,11,6,54.55,35.29,1,5.88,41.18,50.0,4.11,50.0,0.143,0.143,0.143,0.286,0.0,572816
ST,Sweeper,BR,17,3.41,3,3,0,0.0,0,0.0,12,1,8.33,5.88,3,17.65,23.53,90.0,2.74,0.0,0.667,0.667,0.667,1.334,0.0,572816
,,,4,0.8,1,1,1,100.0,0,0.0,0,0,,0.0,0,0.0,0.0,,1.37,50.0,0.0,0.0,0.0,0.0,0.0,572816
KN,Knuckleball,,3,0.6,1,1,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,100.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,572816
FO,Forkball,OS,2,0.4,1,1,0,0.0,0,0.0,2,1,50.0,50.0,0,0.0,50.0,100.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,572816
SI,Sinker,FB,21,24.42,4,3,0,0.0,1,25.0,10,3,30.0,14.29,3,14.29,28.57,20.0,28.95,0.0,0.333,0.5,0.667,1.167,0.334,573131
SL,Slider,BR,13,15.12,1,1,0,0.0,0,0.0,6,2,33.33,15.38,2,15.38,30.77,37.5,7.89,0.0,0.0,0.0,0.0,0.0,0.0,573131
FF,4-Seam Fastball,FB,12,13.95,4,4,2,50.0,0,0.0,5,0,0.0,0.0,3,25.0,25.0,0.0,18.42,28.57,0.25,0.25,0.25,0.5,0.0,573131
CH,Changeup,OS,8,9.3,4,4,2,50.0,0,0.0,7,4,57.14,50.0,1,12.5,62.5,50.0,13.16,40.0,0.0,0.0,0.0,0.0,0.0,573131
CU,Curveball,BR,8,9.3,2,2,1,50.0,0,0.0,2,1,50.0,12.5,1,12.5,25.0,0.0,5.26,50.0,0.0,0.0,0.0,0.0,0.0,573131
ST,Sweeper,BR,8,9.3,0,0,0,,0,,3,0,0.0,0.0,2,25.0,25.0,20.0,10.53,0.0,,,,,,573131
FC,Cutter,FB,6,6.98,1,1,0,0.0,0,0.0,2,0,0.0,0.0,3,50.0,50.0,50.0,5.26,0.0,1.0,1.0,1.0,2.0,0.0,573131
KC,Knuckle Curve,BR,5,5.81,1,1,1,100.0,0,0.0,2,2,100.0,40.0,2,40.0,80.0,66.67,2.63,100.0,0.0,0.0,0.0,0.0,0.0,573131
FS,Split-Finger,OS,4,4.65,0,0,0,,0,,1,0,0.0,0.0,1,25.0,25.0,0.0,7.89,0.0,,,,,,573131
SV,Slurve,BR,1,1.16,0,0,0,,0,,1,1,100.0,100.0,0,0.0,100.0,100.0,0.0,,,,,,,573131
FF,4-Seam Fastball,FB,471,37.26,109,88,32,29.36,18,16.51,181,51,28.18,10.83,99,21.02,31.85,13.9,35.7,23.53,0.25,0.38,0.534,0.914,0.284,573262
CH,Changeup,OS,190,15.03,43,40,9,20.93,3,6.98,81,19,23.46,10.0,20,10.53,20.53,24.79,17.59,13.43,0.225,0.279,0.55,0.8290000000000001,0.325,573262
SL,Slider,BR,133,10.52,29,25,10,34.48,3,10.34,65,19,29.23,14.29,23,17.29,31.58,28.79,13.39,19.61,0.08,0.207,0.12,0.3269999999999999,0.0399999999999999,573262
SI,Sinker,FB,125,9.89,38,32,9,23.68,6,15.79,44,4,9.09,3.2,30,24.0,27.2,5.45,10.76,21.95,0.219,0.342,0.344,0.6859999999999999,0.1249999999999999,573262
FC,Cutter,FB,122,9.65,27,22,6,22.22,4,14.81,53,12,22.64,9.84,23,18.85,28.69,18.33,6.82,23.08,0.182,0.333,0.409,0.742,0.2269999999999999,573262
CU,Curveball,BR,68,5.38,15,13,1,6.67,2,13.33,27,3,11.11,4.41,17,25.0,29.41,31.71,3.41,7.69,0.615,0.667,1.308,1.975,0.6930000000000001,573262
ST,Sweeper,BR,58,4.59,10,9,4,40.0,1,10.0,19,5,26.32,8.62,13,22.41,31.03,21.05,4.46,23.53,0.222,0.3,0.333,0.633,0.111,573262
FS,Split-Finger,OS,37,2.93,12,12,3,25.0,0,0.0,20,6,30.0,16.22,3,8.11,24.32,44.0,3.15,25.0,0.333,0.333,0.417,0.75,0.0839999999999999,573262
KC,Knuckle Curve,BR,23,1.82,4,4,1,25.0,0,0.0,15,3,20.0,13.04,3,13.04,26.09,50.0,2.36,11.11,0.25,0.25,0.25,0.5,0.0,573262
,,,14,1.11,3,0,0,0.0,3,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,573262
SV,Slurve,BR,8,0.63,1,1,0,0.0,0,0.0,1,0,0.0,0.0,4,50.0,50.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,573262
FO,Forkball,OS,8,0.63,3,3,0,0.0,0,0.0,5,0,0.0,0.0,0,0.0,0.0,50.0,1.57,0.0,0.667,0.667,0.667,1.334,0.0,573262
KN,Knuckleball,,5,0.4,1,1,0,0.0,0,0.0,3,0,0.0,0.0,1,20.0,20.0,50.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,573262
FA,Other,,2,0.16,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,573262
FF,4-Seam Fastball,FB,441,30.02,93,80,32,34.41,8,8.6,193,63,32.64,14.29,75,17.01,31.29,23.83,35.16,20.78,0.212,0.315,0.45,0.765,0.238,575929
SI,Sinker,FB,317,21.58,91,73,8,8.79,11,12.09,135,19,14.07,5.99,67,21.14,27.13,25.66,10.05,18.18,0.26,0.407,0.397,0.804,0.137,575929
SL,Slider,BR,258,17.56,70,65,16,22.86,4,5.71,140,47,33.57,18.22,29,11.24,29.46,38.1,20.55,17.78,0.262,0.3,0.492,0.792,0.2299999999999999,575929
ST,Sweeper,BR,117,7.96,34,29,10,29.41,5,14.71,51,22,43.14,18.8,16,13.68,32.48,28.95,11.42,20.0,0.276,0.382,0.552,0.934,0.276,575929
FC,Cutter,FB,109,7.42,25,23,4,16.0,2,8.0,56,15,26.79,13.76,17,15.6,29.36,35.71,4.57,20.0,0.391,0.44,0.391,0.831,0.0,575929
CH,Changeup,OS,95,6.47,26,20,5,19.23,5,19.23,45,13,28.89,13.68,8,8.42,22.11,31.34,8.45,13.51,0.3,0.462,0.5,0.962,0.2,575929
CU,Curveball,BR,68,4.63,14,13,2,14.29,1,7.14,38,18,47.37,26.47,8,11.76,38.24,41.03,4.57,10.0,0.154,0.214,0.385,0.599,0.231,575929
FS,Split-Finger,OS,29,1.97,10,8,2,20.0,1,10.0,20,3,15.0,10.34,1,3.45,13.79,50.0,2.51,18.18,0.0,0.2,0.0,0.2,0.0,575929
KC,Knuckle Curve,BR,15,1.02,5,5,1,20.0,0,0.0,9,3,33.33,20.0,0,0.0,20.0,33.33,1.6,14.29,0.2,0.2,0.2,0.4,0.0,575929
SV,Slurve,BR,11,0.75,2,2,0,0.0,0,0.0,4,0,0.0,0.0,0,0.0,0.0,0.0,0.68,0.0,1.0,1.0,2.0,3.0,1.0,575929
,,,5,0.34,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.23,0.0,,1.0,,,,575929
FO,Forkball,OS,4,0.27,2,2,1,50.0,0,0.0,3,2,66.67,50.0,0,0.0,50.0,66.67,0.23,100.0,0.0,0.0,0.0,0.0,0.0,575929
SI,Sinker,FB,15,29.41,4,4,1,25.0,0,0.0,6,1,16.67,6.67,4,26.67,33.33,0.0,31.25,20.0,0.25,0.25,0.5,0.75,0.25,578570
FC,Cutter,FB,9,17.65,2,2,0,0.0,0,0.0,5,1,20.0,11.11,1,11.11,22.22,25.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,578570
FS,Split-Finger,OS,8,15.69,3,3,1,33.33,0,0.0,5,2,40.0,25.0,0,0.0,25.0,25.0,31.25,20.0,0.0,0.0,0.0,0.0,0.0,578570
FF,4-Seam Fastball,FB,7,13.73,2,2,0,0.0,0,0.0,2,0,0.0,0.0,2,28.57,28.57,0.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,578570
CH,Changeup,OS,6,11.76,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,16.67,6.25,0.0,,,,,,578570
ST,Sweeper,BR,3,5.88,0,0,0,,0,,2,0,0.0,0.0,1,33.33,33.33,,0.0,,,,,,,578570
CU,Curveball,BR,2,3.92,1,1,1,100.0,0,0.0,1,1,100.0,50.0,1,50.0,100.0,100.0,6.25,100.0,0.0,0.0,0.0,0.0,0.0,578570
SL,Slider,BR,1,1.96,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,578570
FF,4-Seam Fastball,FB,263,26.04,68,60,13,19.12,6,8.82,115,20,17.39,7.6,50,19.01,26.62,22.14,27.08,17.33,0.317,0.397,0.533,0.93,0.216,592178
SI,Sinker,FB,186,18.42,47,40,1,2.13,4,8.51,82,6,7.32,3.23,40,21.51,24.73,27.47,6.86,5.26,0.25,0.362,0.275,0.637,0.025,592178
SL,Slider,BR,180,17.82,39,36,8,20.51,3,7.69,83,28,33.73,15.56,32,17.78,33.33,33.33,18.77,15.38,0.194,0.256,0.306,0.562,0.1119999999999999,592178
CH,Changeup,OS,112,11.09,32,28,12,37.5,4,12.5,61,26,42.62,23.21,8,7.14,30.36,32.26,13.36,32.43,0.107,0.219,0.107,0.326,0.0,592178
ST,Sweeper,BR,106,10.5,27,26,14,51.85,1,3.7,53,26,49.06,24.53,10,9.43,33.96,30.16,16.25,31.11,0.077,0.111,0.308,0.419,0.2309999999999999,592178
FC,Cutter,FB,74,7.33,23,21,0,0.0,2,8.7,32,2,6.25,2.7,12,16.22,18.92,11.43,6.14,0.0,0.429,0.478,0.476,0.954,0.0469999999999999,592178
CU,Curveball,BR,42,4.16,12,10,1,8.33,2,16.67,18,3,16.67,7.14,3,7.14,14.29,16.0,4.69,7.69,0.5,0.583,0.6,1.1829999999999998,0.0999999999999999,592178
FS,Split-Finger,OS,22,2.18,5,5,2,40.0,0,0.0,12,5,41.67,22.73,1,4.55,27.27,25.0,3.61,20.0,0.0,0.0,0.0,0.0,0.0,592178
KC,Knuckle Curve,BR,13,1.29,5,5,2,40.0,0,0.0,6,3,50.0,23.08,1,7.69,30.77,30.0,1.81,40.0,0.2,0.2,0.2,0.4,0.0,592178
SV,Slurve,BR,8,0.79,3,3,2,66.67,0,0.0,5,2,40.0,25.0,1,12.5,37.5,60.0,0.72,100.0,0.0,0.0,0.0,0.0,0.0,592178
FO,Forkball,OS,3,0.3,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,0.0,0.72,0.0,,1.0,,,,592178
,,,1,0.1,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,592178
FF,4-Seam Fastball,FB,375,27.29,104,92,15,14.42,10,9.62,181,37,20.44,9.87,72,19.2,29.07,27.27,30.36,11.9,0.25,0.317,0.424,0.741,0.174,592192
SI,Sinker,FB,324,23.58,84,74,5,5.95,4,4.76,142,16,11.27,4.94,80,24.69,29.63,25.0,16.63,7.25,0.378,0.44,0.432,0.872,0.0539999999999999,592192
SL,Slider,BR,248,18.05,59,53,10,16.95,4,6.78,93,17,18.28,6.85,60,24.19,31.05,18.85,20.24,11.9,0.226,0.305,0.283,0.588,0.0569999999999999,592192
CH,Changeup,OS,102,7.42,28,18,9,32.14,6,21.43,47,14,29.79,13.73,13,12.75,26.47,30.65,12.05,18.0,0.056,0.393,0.056,0.449,0.0,592192
ST,Sweeper,BR,92,6.7,23,22,4,17.39,0,0.0,33,6,18.18,6.52,20,21.74,28.26,26.42,6.99,13.79,0.227,0.261,0.318,0.579,0.091,592192
FC,Cutter,FB,90,6.55,18,14,2,11.11,3,16.67,32,6,18.75,6.67,22,24.44,31.11,14.89,3.86,12.5,0.214,0.389,0.429,0.8180000000000001,0.215,592192
CU,Curveball,BR,89,6.48,10,9,5,50.0,0,0.0,23,8,34.78,8.99,26,29.21,38.2,21.57,5.78,20.83,0.111,0.2,0.222,0.422,0.111,592192
FS,Split-Finger,OS,22,1.6,6,5,3,50.0,0,0.0,12,3,25.0,13.64,0,0.0,13.64,9.09,2.17,33.33,0.4,0.5,1.0,1.5,0.6,592192
KC,Knuckle Curve,BR,16,1.16,4,4,2,50.0,0,0.0,5,1,20.0,6.25,5,31.25,37.5,14.29,1.69,28.57,0.25,0.25,0.25,0.5,0.0,592192
SV,Slurve,BR,7,0.51,1,1,0,0.0,0,0.0,1,0,0.0,0.0,3,42.86,42.86,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,592192
EP,Eephus,,3,0.22,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,33.33,0.0,,1.0,1.0,1.0,2.0,0.0,592192
,,,3,0.22,2,1,1,50.0,1,50.0,0,0,,0.0,0,0.0,0.0,,0.24,100.0,0.0,0.5,0.0,0.5,0.0,592192
FA,Other,,2,0.15,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,0.0,592192
CS,Slow Curve,BR,1,0.07,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,592192
FF,4-Seam Fastball,FB,78,34.06,19,15,2,10.53,2,10.53,38,6,15.79,7.69,12,15.38,23.08,15.15,37.31,8.0,0.133,0.278,0.133,0.411,0.0,592200
SI,Sinker,FB,49,21.4,20,15,2,10.0,3,15.0,24,2,8.33,4.08,7,14.29,18.37,21.74,13.43,22.22,0.2,0.368,0.267,0.635,0.067,592200
SL,Slider,BR,37,16.16,8,7,6,75.0,1,12.5,16,12,75.0,32.43,8,21.62,54.05,33.33,22.39,40.0,0.143,0.25,0.143,0.393,0.0,592200
ST,Sweeper,BR,22,9.61,7,7,5,71.43,0,0.0,10,5,50.0,22.73,5,22.73,45.45,45.45,16.42,45.45,0.0,0.0,0.0,0.0,0.0,592200
FC,Cutter,FB,19,8.3,2,2,0,0.0,0,0.0,6,2,33.33,10.53,4,21.05,31.58,30.77,1.49,0.0,1.0,1.0,1.0,2.0,0.0,592200
CU,Curveball,BR,9,3.93,0,0,0,,0,,1,0,0.0,0.0,3,33.33,33.33,16.67,2.99,0.0,,,,,,592200
CH,Changeup,OS,5,2.18,4,4,2,50.0,0,0.0,4,1,25.0,20.0,1,20.0,40.0,100.0,4.48,66.67,0.0,0.0,0.0,0.0,0.0,592200
FA,Other,,4,1.75,2,2,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,,0.0,,0.5,0.5,0.5,1.0,0.0,592200
KC,Knuckle Curve,BR,4,1.75,0,0,0,,0,,0,0,,0.0,1,25.0,25.0,0.0,0.0,,,,,,,592200
FO,Forkball,OS,1,0.44,1,1,1,100.0,0,0.0,0,0,,0.0,1,100.0,100.0,,1.49,100.0,0.0,0.0,0.0,0.0,0.0,592200
,,,1,0.44,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,592200
SL,Slider,BR,416,23.45,103,99,32,31.07,3,2.91,234,114,48.72,27.4,26,6.25,33.65,41.38,24.55,23.53,0.283,0.301,0.566,0.867,0.283,592206
FF,4-Seam Fastball,FB,390,21.98,98,87,28,28.57,9,9.18,193,42,21.76,10.77,67,17.18,27.95,20.62,24.55,20.59,0.322,0.378,0.563,0.941,0.2409999999999999,592206
SI,Sinker,FB,357,20.12,107,99,17,15.89,6,5.61,184,35,19.02,9.8,70,19.61,29.41,37.57,10.83,28.33,0.313,0.358,0.444,0.802,0.131,592206
ST,Sweeper,BR,144,8.12,44,44,19,43.18,0,0.0,86,41,47.67,28.47,10,6.94,35.42,46.15,9.75,35.19,0.227,0.227,0.545,0.772,0.318,592206
CH,Changeup,OS,139,7.84,42,39,15,35.71,2,4.76,87,37,42.53,26.62,9,6.47,33.09,51.11,10.65,25.42,0.128,0.167,0.231,0.398,0.103,592206
FC,Cutter,FB,117,6.6,35,33,5,14.29,2,5.71,64,24,37.5,20.51,15,12.82,33.33,37.1,5.23,17.24,0.212,0.257,0.242,0.499,0.03,592206
CU,Curveball,BR,112,6.31,32,31,10,31.25,1,3.12,78,36,46.15,32.14,6,5.36,37.5,54.84,7.04,25.64,0.097,0.125,0.226,0.351,0.129,592206
FS,Split-Finger,OS,53,2.99,15,14,10,66.67,1,6.67,34,24,70.59,45.28,0,0.0,45.28,58.54,4.33,41.67,0.143,0.2,0.286,0.486,0.143,592206
KC,Knuckle Curve,BR,29,1.63,5,5,3,60.0,0,0.0,18,8,44.44,27.59,4,13.79,41.38,61.11,1.81,30.0,0.0,0.0,0.0,0.0,0.0,592206
FO,Forkball,OS,7,0.39,1,1,1,100.0,0,0.0,3,3,100.0,42.86,1,14.29,57.14,42.86,0.54,33.33,0.0,0.0,0.0,0.0,0.0,592206
SV,Slurve,BR,5,0.28,1,0,0,0.0,0,0.0,3,1,33.33,20.0,0,0.0,20.0,50.0,0.54,0.0,,0.0,,,,592206
,,,3,0.17,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.18,0.0,,1.0,,,,592206
FA,Other,,2,0.11,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0,592206
FF,4-Seam Fastball,FB,409,27.86,108,101,33,30.56,6,5.56,217,71,32.72,17.36,62,15.16,32.52,28.49,28.12,26.19,0.257,0.306,0.554,0.8600000000000001,0.297,592273
SL,Slider,BR,338,23.02,87,82,25,28.74,3,3.45,162,61,37.65,18.05,59,17.46,35.5,35.87,26.34,21.19,0.268,0.299,0.463,0.762,0.195,592273
SI,Sinker,FB,272,18.53,74,66,12,16.22,2,2.7,138,19,13.77,6.99,53,19.49,26.47,41.84,11.61,23.08,0.303,0.351,0.591,0.942,0.288,592273
ST,Sweeper,BR,135,9.2,31,29,11,35.48,1,3.23,62,27,43.55,20.0,26,19.26,39.26,45.12,10.04,24.44,0.138,0.161,0.241,0.402,0.1029999999999999,592273
FC,Cutter,FB,124,8.45,35,31,3,8.57,3,8.57,60,14,23.33,11.29,22,17.74,29.03,27.78,5.13,13.04,0.29,0.343,0.645,0.988,0.355,592273
CH,Changeup,OS,78,5.31,24,23,10,41.67,0,0.0,49,13,26.53,16.67,2,2.56,19.23,42.55,9.15,24.39,0.174,0.208,0.261,0.469,0.087,592273
CU,Curveball,BR,71,4.84,16,16,4,25.0,0,0.0,35,10,28.57,14.08,17,23.94,38.03,44.12,5.36,16.67,0.25,0.25,0.438,0.688,0.188,592273
FS,Split-Finger,OS,22,1.5,12,11,3,25.0,1,8.33,15,6,40.0,27.27,1,4.55,31.82,40.0,2.01,33.33,0.364,0.417,0.636,1.053,0.272,592273
KC,Knuckle Curve,BR,15,1.02,3,3,1,33.33,0,0.0,7,2,28.57,13.33,2,13.33,26.67,28.57,1.34,16.67,0.667,0.667,1.0,1.667,0.3329999999999999,592273
,,,3,0.2,1,1,1,100.0,0,0.0,0,0,,0.0,0,0.0,0.0,,0.67,33.33,0.0,0.0,0.0,0.0,0.0,592273
FO,Forkball,OS,1,0.07,1,1,1,100.0,0,0.0,1,1,100.0,100.0,0,0.0,100.0,100.0,0.22,100.0,0.0,0.0,0.0,0.0,0.0,592273
FF,4-Seam Fastball,FB,17,41.46,3,3,1,33.33,0,0.0,8,2,25.0,11.76,2,11.76,23.53,0.0,33.33,25.0,0.0,0.0,0.0,0.0,0.0,592325
CH,Changeup,OS,10,24.39,4,4,0,0.0,0,0.0,8,2,25.0,20.0,1,10.0,30.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,592325
SL,Slider,BR,5,12.2,2,2,0,0.0,0,0.0,2,0,0.0,0.0,2,40.0,40.0,,8.33,0.0,0.0,0.0,0.0,0.0,0.0,592325
CU,Curveball,BR,3,7.32,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,16.67,0.0,,,,,,592325
KC,Knuckle Curve,BR,3,7.32,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,592325
FC,Cutter,FB,1,2.44,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,8.33,0.0,0.0,0.0,0.0,0.0,0.0,592325
FS,Split-Finger,OS,1,2.44,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,1.0,2.0,0.0,592325
SI,Sinker,FB,1,2.44,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,1.0,1.0,1.0,2.0,0.0,592325
FF,4-Seam Fastball,FB,370,23.05,105,86,29,27.62,18,17.14,166,50,30.12,13.51,73,19.73,33.24,15.43,20.8,30.85,0.337,0.448,0.733,1.181,0.3959999999999999,592450
SI,Sinker,FB,272,16.95,75,61,13,17.33,14,18.67,113,20,17.7,7.35,57,20.96,28.31,18.25,13.05,22.03,0.328,0.453,0.672,1.125,0.344,592450
SL,Slider,BR,267,16.64,51,42,13,25.49,9,17.65,97,40,41.24,14.98,41,15.36,30.34,12.24,15.49,18.57,0.238,0.373,0.667,1.04,0.429,592450
ST,Sweeper,BR,192,11.96,46,36,21,45.65,9,19.57,73,34,46.58,17.71,31,16.15,33.85,16.81,18.58,25.0,0.222,0.37,0.417,0.7869999999999999,0.1949999999999999,592450
CH,Changeup,OS,137,8.54,27,22,11,40.74,5,18.52,58,26,44.83,18.98,14,10.22,29.2,31.25,11.06,22.0,0.182,0.333,0.636,0.969,0.454,592450
FC,Cutter,FB,126,7.85,26,18,4,15.38,8,30.77,56,27,48.21,21.43,18,14.29,35.71,27.14,5.75,15.38,0.222,0.462,0.556,1.018,0.3340000000000001,592450
CU,Curveball,BR,88,5.48,21,18,8,38.1,3,14.29,39,22,56.41,25.0,10,11.36,36.36,25.45,5.75,30.77,0.167,0.286,0.222,0.508,0.0549999999999999,592450
FS,Split-Finger,OS,77,4.8,18,16,8,44.44,2,11.11,31,16,51.61,20.78,6,7.79,28.57,23.64,6.19,28.57,0.188,0.278,0.5,0.778,0.312,592450
KC,Knuckle Curve,BR,40,2.49,6,5,2,33.33,1,16.67,17,6,35.29,15.0,2,5.0,20.0,13.64,2.65,16.67,0.0,0.167,0.0,0.167,0.0,592450
,,,30,1.87,8,0,0,0.0,8,100.0,0,0,,0.0,0,0.0,0.0,,0.44,0.0,,1.0,,,,592450
SV,Slurve,BR,6,0.37,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,592450
FF,4-Seam Fastball,FB,541,31.4,135,116,19,14.07,19,14.07,267,56,20.97,10.35,83,15.34,25.69,19.38,31.77,12.18,0.216,0.326,0.345,0.671,0.1289999999999999,592518
SL,Slider,BR,350,20.31,89,83,16,17.98,2,2.25,170,53,31.18,15.14,46,13.14,28.29,31.71,21.59,15.09,0.241,0.247,0.614,0.861,0.373,592518
SI,Sinker,FB,330,19.15,96,86,8,8.33,9,9.38,162,19,11.73,5.76,61,18.48,24.24,28.08,12.63,12.9,0.349,0.406,0.605,1.011,0.256,592518
ST,Sweeper,BR,150,8.71,43,41,15,34.88,1,2.33,82,28,34.15,18.67,14,9.33,28.0,36.78,12.63,24.19,0.122,0.163,0.268,0.431,0.146,592518
FC,Cutter,FB,120,6.96,30,28,2,6.67,2,6.67,63,13,20.63,10.83,15,12.5,23.33,35.0,4.89,8.33,0.25,0.3,0.393,0.6930000000000001,0.143,592518
CU,Curveball,BR,67,3.89,16,16,6,37.5,0,0.0,33,17,51.52,25.37,7,10.45,35.82,32.43,5.91,20.69,0.25,0.25,0.5,0.75,0.25,592518
CH,Changeup,OS,60,3.48,13,12,4,30.77,1,7.69,33,9,27.27,15.0,6,10.0,25.0,40.54,2.85,28.57,0.417,0.462,0.583,1.045,0.1659999999999999,592518
