pitch_type,pitch_name,game_date,release_speed,player_name,batter,pitcher,events,description,zone,stand,p_throws,balls,strikes,game_year,umpire,game_pk,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,arm_angle
CU,Curveball,2026-06-10,84.7,"Ohtani, Shohei",660271,683003,,blocked_ball,14.0,L,R,2,1,2026,,823372,2,1,6.0,44.1
FF,4-Seam Fastball,2026-06-10,98.2,"Ohtani, Shohei",660271,683003,,called_strike,5.0,L,R,2,0,2026,,823372,2,1,6.0,36.6
SL,Slider,2026-06-10,87.3,"Ohtani, Shohei",660271,683003,,blocked_ball,14.0,L,R,1,0,2026,,823372,2,1,6.0,40.7
CU,Curveball,2026-06-10,84.5,"Ohtani, Shohei",660271,683003,,ball,11.0,L,R,0,0,2026,,823372,2,1,6.0,45.1
CU,Curveball,2026-06-10,86.1,"Ohtani, Shohei",660271,669387,strikeout,swinging_strike,14.0,L,R,3,2,2026,,823372,1,2,6.0,35.8
ST,Sweeper,2026-06-10,85.1,"Ohtani, Shohei",660271,669387,,ball,7.0,L,R,2,2,2026,,823372,1,2,6.0,21.6
FF,4-Seam Fastball,2026-06-10,97.5,"Ohtani, Shohei",660271,669387,,foul,3.0,L,R,2,2,2026,,823372,1,2,6.0,31.9
FF,4-Seam Fastball,2026-06-10,97.6,"Ohtani, Shohei",660271,669387,,ball,12.0,L,R,1,2,2026,,823372,1,2,6.0,34.5
CU,Curveball,2026-06-10,86.3,"Ohtani, Shohei",660271,669387,,foul,7.0,L,R,1,1,2026,,823372,1,2,6.0,35.3
CU,Curveball,2026-06-10,85.6,"Ohtani, Shohei",660271,669387,,foul,9.0,L,R,1,0,2026,,823372,1,2,6.0,36.2
FS,Split-Finger,2026-06-10,87.5,"Ohtani, Shohei",660271,669387,,ball,13.0,L,R,0,0,2026,,823372,1,2,6.0,28.2
SL,Slider,2026-06-10,91.8,"Ohtani, Shohei",660271,683003,strikeout,foul_tip,9.0,L,R,3,2,2026,,823372,1,0,6.0,38.6
FF,4-Seam Fastball,2026-06-10,100.4,"Ohtani, Shohei",660271,683003,,ball,11.0,L,R,2,2,2026,,823372,1,0,6.0,36.1
FF,4-Seam Fastball,2026-06-10,99.1,"Ohtani, Shohei",660271,642397,home_run,hit_into_play,8.0,L,L,0,0,2026,,823372,1,4,7.0,29.7
SL,Slider,2026-06-10,88.5,"Ohtani, Shohei",660271,683003,,ball,14.0,L,R,1,2,2026,,823372,1,0,6.0,43.2
SL,Slider,2026-06-10,87.7,"Ohtani, Shohei",660271,683003,,swinging_strike,14.0,L,R,1,1,2026,,823372,1,0,6.0,44.5
FF,4-Seam Fastball,2026-06-10,99.7,"Ohtani, Shohei",660271,683003,,called_strike,2.0,L,R,1,0,2026,,823372,1,0,6.0,34.6
FF,4-Seam Fastball,2026-06-10,99.5,"Ohtani, Shohei",660271,683003,,ball,11.0,L,R,0,0,2026,,823372,1,0,6.0,36.7
CH,Changeup,2026-06-09,88.8,"Ohtani, Shohei",660271,694973,field_out,hit_into_play,11.0,L,R,0,2,2026,,823374,3,2,6.0,25.1
FF,4-Seam Fastball,2026-06-09,96.2,"Ohtani, Shohei",660271,694973,,foul,11.0,L,R,0,1,2026,,823374,3,2,6.0,30.2
CH,Changeup,2026-06-09,88.4,"Ohtani, Shohei",660271,694973,,swinging_strike,8.0,L,R,0,0,2026,,823374,3,2,6.0,26.9
FF,4-Seam Fastball,2026-06-09,97.3,"Ohtani, Shohei",660271,694973,strikeout,swinging_strike,12.0,L,R,1,2,2026,,823374,2,1,6.0,26.1
FF,4-Seam Fastball,2026-06-09,97.2,"Ohtani, Shohei",660271,694973,,swinging_strike,1.0,L,R,1,1,2026,,823374,2,1,6.0,26.3
FF,4-Seam Fastball,2026-06-09,97.3,"Ohtani, Shohei",660271,694973,,called_strike,6.0,L,R,1,0,2026,,823374,2,1,6.0,24.5
ST,Sweeper,2026-06-09,85.1,"Ohtani, Shohei",660271,694973,,ball,11.0,L,R,0,0,2026,,823374,2,1,6.0,22.1
SL,Slider,2026-06-09,86.3,"Ohtani, Shohei",660271,684049,walk,blocked_ball,13.0,L,R,3,1,2026,,823374,1,4,4.0,69.8
SL,Slider,2026-06-09,86.3,"Ohtani, Shohei",660271,684049,,ball,13.0,L,R,2,1,2026,,823374,1,4,4.0,64.8
SL,Slider,2026-06-09,85.5,"Ohtani, Shohei",660271,684049,,ball,13.0,L,R,1,1,2026,,823374,1,4,4.0,67.8
SL,Slider,2026-06-09,86.1,"Ohtani, Shohei",660271,684049,,swinging_strike,14.0,L,R,1,0,2026,,823374,1,4,4.0,67.9
CH,Changeup,2026-06-09,88.3,"Ohtani, Shohei",660271,684049,,ball,13.0,L,R,0,0,2026,,823374,1,4,4.0,63.7
FF,4-Seam Fastball,2026-06-09,98.6,"Ohtani, Shohei",660271,696062,double,hit_into_play,11.0,L,R,2,2,2026,,823374,1,3,7.0,41.7
FF,4-Seam Fastball,2026-06-09,97.7,"Ohtani, Shohei",660271,696062,,called_strike,8.0,L,R,2,1,2026,,823374,1,3,7.0,40.8
FC,Cutter,2026-06-09,90.3,"Ohtani, Shohei",660271,696062,,ball,11.0,L,R,1,1,2026,,823374,1,3,7.0,43.6
FC,Cutter,2026-06-09,90.5,"Ohtani, Shohei",660271,696062,,foul,9.0,L,R,1,0,2026,,823374,1,3,7.0,39.0
CH,Changeup,2026-06-09,88.7,"Ohtani, Shohei",660271,696062,,ball,13.0,L,R,0,0,2026,,823374,1,3,7.0,38.5
FS,Split-Finger,2026-06-09,94.0,"Ohtani, Shohei",660271,694973,field_out,hit_into_play,8.0,L,R,1,1,2026,,823374,1,0,6.0,23.6
FF,4-Seam Fastball,2026-06-09,96.2,"Ohtani, Shohei",660271,694973,,ball,11.0,L,R,0,1,2026,,823374,1,0,6.0,24.3
FS,Split-Finger,2026-06-09,94.2,"Ohtani, Shohei",660271,694973,,called_strike,7.0,L,R,0,0,2026,,823374,1,0,6.0,27.4
FS,Split-Finger,2026-06-07,93.9,"Ohtani, Shohei",660271,667755,field_out,hit_into_play,14.0,L,R,2,2,2026,,823941,3,2,6.0,35.3
FS,Split-Finger,2026-06-07,93.0,"Ohtani, Shohei",660271,667755,,ball,14.0,L,R,1,2,2026,,823941,3,2,6.0,36.5
KC,Knuckle Curve,2026-06-07,85.1,"Ohtani, Shohei",660271,667755,,ball,13.0,L,R,0,2,2026,,823941,3,2,6.0,39.9
FF,4-Seam Fastball,2026-06-07,97.0,"Ohtani, Shohei",660271,667755,,called_strike,3.0,L,R,0,1,2026,,823941,3,2,6.0,36.9
FS,Split-Finger,2026-06-07,92.5,"Ohtani, Shohei",660271,667755,,foul,14.0,L,R,0,0,2026,,823941,3,2,6.0,36.0
SI,Sinker,2026-06-07,96.3,"Ohtani, Shohei",660271,667755,single,hit_into_play,8.0,L,R,2,0,2026,,823941,2,1,6.0,40.3
FF,4-Seam Fastball,2026-06-07,97.4,"Ohtani, Shohei",660271,667755,,ball,14.0,L,R,1,0,2026,,823941,2,1,6.0,35.6
SI,Sinker,2026-06-07,96.7,"Ohtani, Shohei",660271,667755,,ball,14.0,L,R,0,0,2026,,823941,2,1,6.0,37.3
SL,Slider,2026-06-07,89.4,"Ohtani, Shohei",660271,696147,strikeout,swinging_strike_blocked,14.0,L,R,2,2,2026,,823941,1,4,2.0,32.7
SL,Slider,2026-06-07,87.6,"Ohtani, Shohei",660271,696147,,foul,14.0,L,R,2,2,2026,,823941,1,4,2.0,33.5
SI,Sinker,2026-06-07,98.9,"Ohtani, Shohei",660271,696147,,foul,5.0,L,R,2,2,2026,,823941,1,4,2.0,29.3
SL,Slider,2026-06-07,88.0,"Ohtani, Shohei",660271,696147,,foul,9.0,L,R,2,2,2026,,823941,1,4,2.0,32.1
SL,Slider,2026-06-07,87.2,"Ohtani, Shohei",660271,696147,,swinging_strike,14.0,L,R,2,1,2026,,823941,1,4,2.0,31.0
KC,Knuckle Curve,2026-06-07,85.0,"Ohtani, Shohei",660271,519141,single,hit_into_play,13.0,L,L,1,2,2026,,823941,1,3,1.0,36.5
FF,4-Seam Fastball,2026-06-07,91.7,"Ohtani, Shohei",660271,519141,,foul,1.0,L,L,1,1,2026,,823941,1,3,1.0,38.3
SI,Sinker,2026-06-07,98.4,"Ohtani, Shohei",660271,696147,,ball,14.0,L,R,1,1,2026,,823941,1,4,2.0,31.0
CH,Changeup,2026-06-07,90.3,"Ohtani, Shohei",660271,696147,,ball,13.0,L,R,0,1,2026,,823941,1,4,2.0,20.9
FF,4-Seam Fastball,2026-06-07,92.0,"Ohtani, Shohei",660271,519141,,foul_tip,12.0,L,L,1,0,2026,,823941,1,3,1.0,37.4
SI,Sinker,2026-06-07,97.3,"Ohtani, Shohei",660271,696147,,swinging_strike,12.0,L,R,0,0,2026,,823941,1,4,2.0,31.8
FF,4-Seam Fastball,2026-06-07,95.9,"Ohtani, Shohei",660271,667755,field_out,hit_into_play,7.0,L,R,0,0,2026,,823941,1,0,6.0,31.5
FF,4-Seam Fastball,2026-06-07,91.2,"Ohtani, Shohei",660271,519141,,ball,11.0,L,L,0,0,2026,,823941,1,3,1.0,45.7
SL,Slider,2026-06-06,79.6,"Ohtani, Shohei",660271,608718,strikeout,swinging_strike,8.0,L,L,3,2,2026,,823942,2,2,5.0,46.2
CH,Changeup,2026-06-06,79.0,"Ohtani, Shohei",660271,608718,,ball,14.0,L,L,2,2,2026,,823942,2,2,5.0,44.6
SL,Slider,2026-06-06,79.6,"Ohtani, Shohei",660271,608718,,foul,3.0,L,L,2,2,2026,,823942,2,2,5.0,46.8
SL,Slider,2026-06-06,80.1,"Ohtani, Shohei",660271,608718,,ball,13.0,L,L,1,2,2026,,823942,2,2,5.0,48.6
SI,Sinker,2026-06-06,90.0,"Ohtani, Shohei",660271,608718,,called_strike,7.0,L,L,1,1,2026,,823942,2,2,5.0,48.9
CH,Changeup,2026-06-06,77.8,"Ohtani, Shohei",660271,608718,,ball,14.0,L,L,0,1,2026,,823942,2,2,5.0,45.9
SI,Sinker,2026-06-06,89.4,"Ohtani, Shohei",660271,608718,,called_strike,7.0,L,L,0,0,2026,,823942,2,2,5.0,50.3
FF,4-Seam Fastball,2026-06-06,98.1,"Ohtani, Shohei",660271,666171,walk,ball,14.0,L,R,3,2,2026,,823942,1,4,3.0,36.7
FF,4-Seam Fastball,2026-06-06,99.0,"Ohtani, Shohei",660271,666171,,ball,14.0,L,R,2,2,2026,,823942,1,4,3.0,32.5
FF,4-Seam Fastball,2026-06-06,99.7,"Ohtani, Shohei",660271,666171,,ball,14.0,L,R,1,2,2026,,823942,1,4,3.0,39.2
ST,Sweeper,2026-06-06,87.8,"Ohtani, Shohei",660271,666171,,ball,13.0,L,R,0,2,2026,,823942,1,4,3.0,33.5
FF,4-Seam Fastball,2026-06-06,98.8,"Ohtani, Shohei",660271,666171,,called_strike,5.0,L,R,0,1,2026,,823942,1,4,3.0,34.2
FF,4-Seam Fastball,2026-06-06,98.8,"Ohtani, Shohei",660271,666171,,foul,2.0,L,R,0,0,2026,,823942,1,4,3.0,37.5
SI,Sinker,2026-06-06,89.9,"Ohtani, Shohei",660271,608718,home_run,hit_into_play,6.0,L,L,2,2,2026,,823942,1,1,5.0,52.7
SL,Slider,2026-06-06,76.9,"Ohtani, Shohei",660271,608718,,blocked_ball,13.0,L,L,1,2,2026,,823942,1,1,5.0,46.3
FF,4-Seam Fastball,2026-06-06,88.8,"Ohtani, Shohei",660271,608718,,foul,4.0,L,L,1,1,2026,,823942,1,1,5.0,52.9
CH,Changeup,2026-06-06,77.5,"Ohtani, Shohei",660271,608718,,ball,14.0,L,L,0,1,2026,,823942,1,1,5.0,45.6
SI,Sinker,2026-06-06,97.5,"Ohtani, Shohei",660271,686799,single,hit_into_play,4.0,L,R,2,2,2026,,823942,1,0,6.0,37.2
FF,4-Seam Fastball,2026-06-06,97.9,"Ohtani, Shohei",660271,686799,,foul,12.0,L,R,2,2,2026,,823942,1,0,6.0,36.1
SI,Sinker,2026-06-06,91.0,"Ohtani, Shohei",660271,608718,,called_strike,7.0,L,L,0,0,2026,,823942,1,1,5.0,49.7
SI,Sinker,2026-06-06,97.3,"Ohtani, Shohei",660271,686799,,swinging_strike,5.0,L,R,2,1,2026,,823942,1,0,6.0,37.0
CH,Changeup,2026-06-06,89.1,"Ohtani, Shohei",660271,686799,,ball,13.0,L,R,1,1,2026,,823942,1,0,6.0,35.0
SI,Sinker,2026-06-06,96.8,"Ohtani, Shohei",660271,686799,,ball,11.0,L,R,0,1,2026,,823942,1,0,6.0,34.8
FF,4-Seam Fastball,2026-06-06,95.3,"Ohtani, Shohei",660271,686799,,called_strike,4.0,L,R,0,0,2026,,823942,1,0,6.0,33.9
FF,4-Seam Fastball,2026-06-06,92.7,"Ohtani, Shohei",660271,519141,field_out,hit_into_play,1.0,L,L,0,0,2026,,823942,1,3,3.0,37.4
FF,4-Seam Fastball,2026-06-05,95.1,"Ohtani, Shohei",660271,672282,field_out,hit_into_play,8.0,L,L,1,1,2026,,823943,3,2,6.0,43.5
SL,Slider,2026-06-05,86.5,"Ohtani, Shohei",660271,672282,,ball,13.0,L,L,0,1,2026,,823943,3,2,6.0,37.9
CU,Curveball,2026-06-05,74.4,"Ohtani, Shohei",660271,672282,,swinging_strike,14.0,L,L,0,0,2026,,823943,3,2,6.0,47.5
SL,Slider,2026-06-05,86.8,"Ohtani, Shohei",660271,672282,strikeout,called_strike,2.0,L,L,3,2,2026,,823943,2,1,6.0,36.9
CH,Changeup,2026-06-05,86.3,"Ohtani, Shohei",660271,672282,,ball,13.0,L,L,2,2,2026,,823943,2,1,6.0,37.8
SL,Slider,2026-06-05,86.5,"Ohtani, Shohei",660271,672282,,ball,13.0,L,L,1,2,2026,,823943,2,1,6.0,39.4
FF,4-Seam Fastball,2026-06-05,95.8,"Ohtani, Shohei",660271,672282,,called_strike,4.0,L,L,1,1,2026,,823943,2,1,6.0,33.2
FF,4-Seam Fastball,2026-06-05,95.2,"Ohtani, Shohei",660271,672282,,swinging_strike,12.0,L,L,1,0,2026,,823943,2,1,6.0,34.8
CH,Changeup,2026-06-05,85.2,"Ohtani, Shohei",660271,672282,,ball,13.0,L,L,0,0,2026,,823943,2,1,6.0,44.0
SI,Sinker,2026-06-05,99.5,"Ohtani, Shohei",660271,696147,field_out,hit_into_play,1.0,L,R,0,0,2026,,823943,1,3,6.0,33.2
FF,4-Seam Fastball,2026-06-05,95.6,"Ohtani, Shohei",660271,672282,strikeout,foul_tip,2.0,L,L,1,2,2026,,823943,1,0,6.0,34.4
SL,Slider,2026-06-05,86.5,"Ohtani, Shohei",660271,672282,,ball,13.0,L,L,0,2,2026,,823943,1,0,6.0,47.3
FF,4-Seam Fastball,2026-06-05,95.2,"Ohtani, Shohei",660271,672282,,called_strike,1.0,L,L,0,1,2026,,823943,1,0,6.0,40.5
FF,4-Seam Fastball,2026-06-05,94.4,"Ohtani, Shohei",660271,672282,,called_strike,7.0,L,L,0,0,2026,,823943,1,0,6.0,39.2
SL,Slider,2026-06-03,88.3,"Ohtani, Shohei",660271,668678,walk,blocked_ball,14.0,L,R,3,2,2026,,825077,3,2,5.0,43.1
KC,Knuckle Curve,2026-06-03,80.0,"Ohtani, Shohei",660271,668678,,foul,13.0,L,R,3,2,2026,,825077,3,2,5.0,44.2
KC,Knuckle Curve,2026-06-03,81.0,"Ohtani, Shohei",660271,668678,,blocked_ball,14.0,L,R,2,2,2026,,825077,3,2,5.0,44.5
CH,Changeup,2026-06-03,85.9,"Ohtani, Shohei",660271,668678,,called_strike,7.0,L,R,2,1,2026,,825077,3,2,5.0,41.1
CH,Changeup,2026-06-03,84.4,"Ohtani, Shohei",660271,668678,,ball,13.0,L,R,1,1,2026,,825077,3,2,5.0,36.9
KC,Knuckle Curve,2026-06-03,79.4,"Ohtani, Shohei",660271,668678,,swinging_strike,5.0,L,R,1,0,2026,,825077,3,2,5.0,40.1
FF,4-Seam Fastball,2026-06-03,92.8,"Ohtani, Shohei",660271,668678,,ball,14.0,L,R,0,0,2026,,825077,3,2,5.0,46.0
SL,Slider,2026-06-03,79.8,"Ohtani, Shohei",660271,657044,single,hit_into_play,8.0,L,R,0,1,2026,,825077,1,5,4.0,-9.9
SL,Slider,2026-06-03,79.4,"Ohtani, Shohei",660271,657044,,called_strike,9.0,L,R,0,0,2026,,825077,1,5,4.0,-11.3
FF,4-Seam Fastball,2026-06-03,95.0,"Ohtani, Shohei",660271,668678,walk,ball,13.0,L,R,3,2,2026,,825077,2,1,5.0,41.5
CU,Curveball,2026-06-03,84.2,"Ohtani, Shohei",660271,694297,strikeout,swinging_strike_blocked,14.0,L,R,2,2,2026,,825077,1,4,5.0,31.9
CH,Changeup,2026-06-03,86.5,"Ohtani, Shohei",660271,668678,,ball,11.0,L,R,2,2,2026,,825077,2,1,5.0,34.4
CU,Curveball,2026-06-03,84.0,"Ohtani, Shohei",660271,694297,,ball,13.0,L,R,1,2,2026,,825077,1,4,5.0,33.1
KC,Knuckle Curve,2026-06-03,83.8,"Ohtani, Shohei",660271,668678,,foul,13.0,L,R,2,2,2026,,825077,2,1,5.0,40.9
KC,Knuckle Curve,2026-06-03,82.4,"Ohtani, Shohei",660271,668678,,ball,13.0,L,R,1,2,2026,,825077,2,1,5.0,41.9
FF,4-Seam Fastball,2026-06-03,92.8,"Ohtani, Shohei",660271,694297,,foul,3.0,L,R,1,1,2026,,825077,1,4,5.0,30.3
SI,Sinker,2026-06-03,90.8,"Ohtani, Shohei",660271,694297,,blocked_ball,13.0,L,R,0,1,2026,,825077,1,4,5.0,29.6
CH,Changeup,2026-06-03,87.5,"Ohtani, Shohei",660271,668678,,swinging_strike,13.0,L,R,1,1,2026,,825077,2,1,5.0,36.8
CH,Changeup,2026-06-03,87.0,"Ohtani, Shohei",660271,668678,,ball,13.0,L,R,0,1,2026,,825077,2,1,5.0,35.1
FF,4-Seam Fastball,2026-06-03,93.9,"Ohtani, Shohei",660271,694297,,called_strike,2.0,L,R,0,0,2026,,825077,1,4,5.0,31.9
SL,Slider,2026-06-03,89.5,"Ohtani, Shohei",660271,668678,,called_strike,8.0,L,R,0,0,2026,,825077,2,1,5.0,49.4
FC,Cutter,2026-06-03,94.5,"Ohtani, Shohei",660271,664199,single,hit_into_play,3.0,L,R,3,1,2026,,825077,1,3,2.0,49.5
CH,Changeup,2026-06-03,90.9,"Ohtani, Shohei",660271,664199,,blocked_ball,14.0,L,R,2,1,2026,,825077,1,3,2.0,36.8
FC,Cutter,2026-06-03,95.0,"Ohtani, Shohei",660271,664199,,foul,9.0,L,R,2,0,2026,,825077,1,3,2.0,44.9
CH,Changeup,2026-06-03,91.5,"Ohtani, Shohei",660271,664199,,ball,14.0,L,R,1,0,2026,,825077,1,3,2.0,35.8
FC,Cutter,2026-06-03,94.3,"Ohtani, Shohei",660271,664199,,ball,14.0,L,R,0,0,2026,,825077,1,3,2.0,43.2
FF,4-Seam Fastball,2026-06-03,94.7,"Ohtani, Shohei",660271,668678,single,hit_into_play,2.0,L,R,0,2,2026,,825077,1,0,5.0,41.2
FF,4-Seam Fastball,2026-06-03,94.4,"Ohtani, Shohei",660271,668678,,called_strike,5.0,L,R,0,1,2026,,825077,1,0,5.0,39.5
FF,4-Seam Fastball,2026-06-03,94.6,"Ohtani, Shohei",660271,668678,,foul,5.0,L,R,0,0,2026,,825077,1,0,5.0,40.2
FF,4-Seam Fastball,2026-06-02,93.9,"Ohtani, Shohei",660271,647336,field_out,hit_into_play,12.0,L,R,0,0,2026,,825079,3,2,6.0,24.7
CH,Changeup,2026-06-02,86.0,"Ohtani, Shohei",660271,647336,triple,hit_into_play,5.0,L,R,0,0,2026,,825079,2,1,6.0,26.6
CH,Changeup,2026-06-02,94.4,"Ohtani, Shohei",660271,666661,strikeout,swinging_strike,13.0,L,R,1,2,2026,,825079,1,4,2.0,43.3
FC,Cutter,2026-06-02,89.8,"Ohtani, Shohei",660271,647336,double,hit_into_play,14.0,L,R,1,1,2026,,825079,1,0,6.0,22.1
FF,4-Seam Fastball,2026-06-02,98.6,"Ohtani, Shohei",660271,666661,,ball,11.0,L,R,0,2,2026,,825079,1,4,2.0,46.0
FF,4-Seam Fastball,2026-06-02,93.8,"Ohtani, Shohei",660271,647336,,called_strike,6.0,L,R,1,0,2026,,825079,1,0,6.0,22.9
FF,4-Seam Fastball,2026-06-02,99.2,"Ohtani, Shohei",660271,666661,,foul,12.0,L,R,0,1,2026,,825079,1,4,2.0,44.6
FF,4-Seam Fastball,2026-06-02,93.1,"Ohtani, Shohei",660271,647336,,ball,11.0,L,R,0,0,2026,,825079,1,0,6.0,23.7
FF,4-Seam Fastball,2026-06-02,99.1,"Ohtani, Shohei",660271,666661,,called_strike,5.0,L,R,0,0,2026,,825079,1,4,2.0,48.0
,,2026-06-02,,"Ohtani, Shohei",660271,642528,intent_walk,automatic_ball,,L,R,3,0,2026,,825079,1,3,2.0,
,,2026-06-02,,"Ohtani, Shohei",660271,642528,,automatic_ball,,L,R,1,0,2026,,825079,1,3,2.0,
,,2026-06-02,,"Ohtani, Shohei",660271,642528,,automatic_ball,,L,R,2,0,2026,,825079,1,3,2.0,
,,2026-06-02,,"Ohtani, Shohei",660271,642528,,automatic_ball,,L,R,0,0,2026,,825079,1,3,2.0,
SI,Sinker,2026-06-01,92.5,"Ohtani, Shohei",660271,593958,single,hit_into_play,12.0,L,L,0,0,2026,,825078,3,2,6.0,44.5
FC,Cutter,2026-06-01,89.0,"Ohtani, Shohei",660271,593958,double,hit_into_play,4.0,L,L,2,1,2026,,825078,2,1,6.0,41.5
CU,Curveball,2026-06-01,81.0,"Ohtani, Shohei",660271,593958,,foul,14.0,L,L,2,0,2026,,825078,2,1,6.0,46.1
SI,Sinker,2026-06-01,92.0,"Ohtani, Shohei",660271,593958,,ball,12.0,L,L,1,0,2026,,825078,2,1,6.0,44.3
FC,Cutter,2026-06-01,90.2,"Ohtani, Shohei",660271,593958,,ball,13.0,L,L,0,0,2026,,825078,2,1,6.0,43.4
SI,Sinker,2026-06-01,98.4,"Ohtani, Shohei",660271,805299,single,hit_into_play,2.0,L,L,1,2,2026,,825078,1,3,1.0,17.6
FF,4-Seam Fastball,2026-06-01,93.4,"Ohtani, Shohei",660271,593958,field_out,hit_into_play,2.0,L,L,1,2,2026,,825078,1,0,6.0,43.9
FF,4-Seam Fastball,2026-06-01,93.4,"Ohtani, Shohei",660271,593958,,ball,12.0,L,L,0,2,2026,,825078,1,0,6.0,41.1
ST,Sweeper,2026-06-01,87.0,"Ohtani, Shohei",660271,805299,,ball,13.0,L,L,0,2,2026,,825078,1,3,1.0,15.7
FC,Cutter,2026-06-01,89.9,"Ohtani, Shohei",660271,593958,,called_strike,7.0,L,L,0,1,2026,,825078,1,0,6.0,43.0
SI,Sinker,2026-06-01,97.0,"Ohtani, Shohei",660271,805299,,called_strike,7.0,L,L,0,1,2026,,825078,1,3,1.0,16.9
SI,Sinker,2026-06-01,98.2,"Ohtani, Shohei",660271,805299,,foul,12.0,L,L,0,0,2026,,825078,1,3,1.0,15.7
FF,4-Seam Fastball,2026-06-01,93.5,"Ohtani, Shohei",660271,593958,,called_strike,6.0,L,L,0,0,2026,,825078,1,0,6.0,40.7
CU,Curveball,2026-05-31,83.0,"Ohtani, Shohei",660271,691725,strikeout,swinging_strike,9.0,L,R,3,2,2026,,823944,2,1,7.0,50.4
FF,4-Seam Fastball,2026-05-31,98.0,"Ohtani, Shohei",660271,691725,,foul,12.0,L,R,3,2,2026,,823944,2,1,7.0,48.8
FS,Split-Finger,2026-05-31,88.4,"Ohtani, Shohei",660271,691725,,foul,5.0,L,R,3,2,2026,,823944,2,1,7.0,45.3
ST,Sweeper,2026-05-31,84.3,"Ohtani, Shohei",660271,691725,,foul,3.0,L,R,3,2,2026,,823944,2,1,7.0,36.3
FF,4-Seam Fastball,2026-05-31,97.5,"Ohtani, Shohei",660271,691725,,ball,13.0,L,R,2,2,2026,,823944,2,1,7.0,48.8
SL,Slider,2026-05-31,87.8,"Ohtani, Shohei",660271,691725,,called_strike,5.0,L,R,2,1,2026,,823944,2,1,7.0,40.0
FF,4-Seam Fastball,2026-05-31,97.1,"Ohtani, Shohei",660271,691725,,ball,12.0,L,R,1,1,2026,,823944,2,1,7.0,51.8
CU,Curveball,2026-05-31,81.3,"Ohtani, Shohei",660271,691725,,called_strike,1.0,L,R,1,0,2026,,823944,2,1,7.0,51.2
ST,Sweeper,2026-05-31,83.7,"Ohtani, Shohei",660271,691725,,ball,14.0,L,R,0,0,2026,,823944,2,1,7.0,31.3
FC,Cutter,2026-05-31,89.5,"Ohtani, Shohei",660271,676510,single,hit_into_play,3.0,L,R,1,1,2026,,823944,1,4,31.0,-1.1
ST,Sweeper,2026-05-31,81.5,"Ohtani, Shohei",660271,676510,,swinging_strike,9.0,L,R,1,0,2026,,823944,1,4,31.0,1.6
FC,Cutter,2026-05-31,90.4,"Ohtani, Shohei",660271,676510,,ball,11.0,L,R,0,0,2026,,823944,1,4,31.0,3.6
FF,4-Seam Fastball,2026-05-31,98.5,"Ohtani, Shohei",660271,691725,single,hit_into_play,14.0,L,R,0,1,2026,,823944,1,0,7.0,50.0
ST,Sweeper,2026-05-31,82.1,"Ohtani, Shohei",660271,663767,field_out,hit_into_play,6.0,L,R,1,0,2026,,823944,1,3,12.0,30.4
SL,Slider,2026-05-31,88.3,"Ohtani, Shohei",660271,621383,field_out,hit_into_play,8.0,L,L,0,0,2026,,823944,1,2,7.0,48.2
SI,Sinker,2026-05-31,95.2,"Ohtani, Shohei",660271,663767,,ball,1.0,L,R,0,0,2026,,823944,1,3,12.0,36.3
FF,4-Seam Fastball,2026-05-31,98.1,"Ohtani, Shohei",660271,691725,,foul,12.0,L,R,0,0,2026,,823944,1,0,7.0,49.8
ST,Sweeper,2026-05-30,86.3,"Ohtani, Shohei",660271,666200,single,hit_into_play,1.0,L,L,0,0,2026,,823945,3,2,5.0,28.4
FF,4-Seam Fastball,2026-05-30,98.4,"Ohtani, Shohei",660271,666200,strikeout,called_strike,7.0,L,L,1,2,2026,,823945,2,1,5.0,31.2
ST,Sweeper,2026-05-30,89.5,"Ohtani, Shohei",660271,666200,,foul,13.0,L,L,1,2,2026,,823945,2,1,5.0,32.3
ST,Sweeper,2026-05-30,88.4,"Ohtani, Shohei",660271,666200,,ball,13.0,L,L,0,2,2026,,823945,2,1,5.0,27.1
CH,Changeup,2026-05-30,87.2,"Ohtani, Shohei",660271,666200,,foul,5.0,L,L,0,1,2026,,823945,2,1,5.0,28.8
SI,Sinker,2026-05-30,97.8,"Ohtani, Shohei",660271,666200,,foul,3.0,L,L,0,0,2026,,823945,2,1,5.0,34.5
KC,Knuckle Curve,2026-05-30,89.9,"Ohtani, Shohei",660271,661395,field_out,hit_into_play,7.0,L,R,2,2,2026,,823945,1,4,4.0,38.3
KC,Knuckle Curve,2026-05-30,91.2,"Ohtani, Shohei",660271,661395,,ball,13.0,L,R,1,2,2026,,823945,1,4,4.0,37.1
ST,Sweeper,2026-05-30,89.1,"Ohtani, Shohei",660271,689147,strikeout,swinging_strike,14.0,L,R,3,2,2026,,823945,1,3,4.0,29.1
FF,4-Seam Fastball,2026-05-30,101.2,"Ohtani, Shohei",660271,661395,,swinging_strike,2.0,L,R,1,1,2026,,823945,1,4,4.0,35.7
FS,Split-Finger,2026-05-30,94.5,"Ohtani, Shohei",660271,689147,,ball,14.0,L,R,2,2,2026,,823945,1,3,4.0,34.6
FF,4-Seam Fastball,2026-05-30,100.5,"Ohtani, Shohei",660271,661395,,ball,11.0,L,R,0,1,2026,,823945,1,4,4.0,39.8
