Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO,mlbid
ST,Sweeper,BR,14,18.92,2,1,1,50.0,1,50.0,4,2,50.0,14.29,2,14.29,28.57,22.22,38.46,20.0,0.0,0.5,0.0,0.5,0.0,666181
FC,Cutter,FB,4,5.41,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,25.0,25.0,0.0,0.0,,0.5,0.5,2.0,2.5,1.5,666181
CU,Curveball,BR,3,4.05,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,7.69,0.0,,,,,,666181
CH,Changeup,OS,2,2.7,1,1,1,100.0,0,0.0,1,1,100.0,50.0,0,0.0,50.0,50.0,7.69,100.0,0.0,0.0,0.0,0.0,0.0,666181
FF,4-Seam Fastball,FB,154,30.02,33,31,2,6.06,2,6.06,82,6,7.32,3.9,18,11.69,15.58,31.17,26.39,5.26,0.29,0.333,0.484,0.817,0.194,666182
CH,Changeup,OS,110,21.44,30,29,3,10.0,1,3.33,69,18,26.09,16.36,3,2.73,19.09,49.35,25.0,8.33,0.31,0.333,0.621,0.954,0.311,666182
SI,Sinker,FB,80,15.59,16,16,1,6.25,0,0.0,42,6,14.29,7.5,13,16.25,23.75,17.65,11.81,5.88,0.312,0.312,0.5,0.812,0.188,666182
FC,Cutter,FB,68,13.26,22,22,0,0.0,0,0.0,45,6,13.33,8.82,8,11.76,20.59,44.0,11.81,0.0,0.455,0.455,0.545,1.0,0.09,666182
SL,Slider,BR,42,8.19,15,12,4,26.67,1,6.67,21,6,28.57,14.29,4,9.52,23.81,32.0,13.19,21.05,0.167,0.267,0.333,0.6000000000000001,0.166,666182
CU,Curveball,BR,28,5.46,12,11,3,25.0,1,8.33,21,10,47.62,35.71,1,3.57,39.29,68.42,6.94,30.0,0.273,0.333,0.545,0.8780000000000001,0.272,666182
ST,Sweeper,BR,10,1.95,4,4,1,25.0,0,0.0,6,2,33.33,20.0,2,20.0,40.0,66.67,2.78,25.0,0.25,0.25,1.0,1.25,0.75,666182
,,,9,1.75,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,666182
KC,Knuckle Curve,BR,5,0.97,3,3,0,0.0,0,0.0,4,1,25.0,20.0,0,0.0,20.0,75.0,0.69,0.0,0.333,0.333,1.333,1.666,1.0,666182
EP,Eephus,,5,0.97,0,0,0,,0,,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,666182
FA,Other,,1,0.19,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,100.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,666182
FS,Split-Finger,OS,1,0.19,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,100.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,666182
FF,4-Seam Fastball,FB,92,32.86,29,25,3,10.34,3,10.34,50,7,14.0,7.61,15,16.3,23.91,9.38,34.78,9.38,0.24,0.321,0.24,0.5609999999999999,0.0,666185
FC,Cutter,FB,45,16.07,7,7,3,42.86,0,0.0,23,7,30.43,15.56,10,22.22,37.78,6.25,17.39,18.75,0.0,0.0,0.0,0.0,0.0,666185
CH,Changeup,OS,40,14.29,12,12,5,41.67,0,0.0,23,9,39.13,22.5,2,5.0,27.5,40.0,18.48,29.41,0.083,0.083,0.083,0.166,0.0,666185
SI,Sinker,FB,35,12.5,12,12,2,16.67,0,0.0,17,2,11.76,5.71,11,31.43,37.14,25.0,6.52,33.33,0.25,0.25,0.417,0.667,0.1669999999999999,666185
SL,Slider,BR,30,10.71,9,8,4,44.44,1,11.11,15,8,53.33,26.67,7,23.33,50.0,27.27,8.7,50.0,0.375,0.444,0.75,1.194,0.375,666185
ST,Sweeper,BR,17,6.07,0,0,0,,0,,5,2,40.0,11.76,2,11.76,23.53,9.09,7.61,0.0,,,,,,666185
CU,Curveball,BR,14,5.0,4,4,2,50.0,0,0.0,4,2,50.0,14.29,2,14.29,28.57,18.18,6.52,33.33,0.25,0.25,0.25,0.5,0.0,666185
FS,Split-Finger,OS,4,1.43,0,0,0,,0,,0,0,,0.0,1,25.0,25.0,0.0,0.0,,,,,,,666185
KC,Knuckle Curve,BR,2,0.71,0,0,0,,0,,0,0,,0.0,2,100.0,100.0,,0.0,,,,,,,666185
SV,Slurve,BR,1,0.36,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,0.0,,,,,,,666185
FF,4-Seam Fastball,FB,3,37.5,1,1,0,0.0,0,0.0,3,1,33.33,33.33,0,0.0,33.33,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,666198
SI,Sinker,FB,2,25.0,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,666198
CH,Changeup,OS,1,12.5,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,666198
SL,Slider,BR,1,12.5,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,0.0,,,,,,,666198
ST,Sweeper,BR,1,12.5,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,666198
FF,4-Seam Fastball,FB,23,36.51,10,8,3,30.0,2,20.0,12,5,41.67,21.74,6,26.09,47.83,20.0,33.33,50.0,0.375,0.5,0.5,1.0,0.125,666211
SL,Slider,BR,12,19.05,1,1,0,0.0,0,0.0,4,1,25.0,8.33,1,8.33,16.67,22.22,27.78,0.0,0.0,0.0,0.0,0.0,0.0,666211
CU,Curveball,BR,11,17.46,2,1,1,50.0,1,50.0,3,3,100.0,27.27,1,9.09,36.36,12.5,27.78,20.0,0.0,0.5,0.0,0.5,0.0,666211
SI,Sinker,FB,10,15.87,1,1,1,100.0,0,0.0,3,3,100.0,30.0,3,30.0,60.0,0.0,11.11,50.0,0.0,0.0,0.0,0.0,0.0,666211
FC,Cutter,FB,4,6.35,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,2.0,0.0,666211
CH,Changeup,OS,2,3.17,0,0,0,,0,,1,1,100.0,50.0,0,0.0,50.0,50.0,0.0,,,,,,,666211
ST,Sweeper,BR,1,1.59,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,666211
FF,4-Seam Fastball,FB,87,28.16,25,22,2,8.0,3,12.0,53,6,11.32,6.9,8,9.2,16.09,31.43,28.85,6.67,0.0,0.12,0.0,0.12,0.0,666310
SL,Slider,BR,74,23.95,14,13,3,21.43,1,7.14,33,12,36.36,16.22,11,14.86,31.08,32.5,25.0,11.54,0.308,0.357,0.308,0.665,0.0,666310
SI,Sinker,FB,69,22.33,23,19,2,8.7,2,8.7,37,4,10.81,5.8,15,21.74,27.54,37.5,15.38,12.5,0.263,0.318,0.474,0.792,0.2109999999999999,666310
ST,Sweeper,BR,39,12.62,12,12,3,25.0,0,0.0,23,9,39.13,23.08,3,7.69,30.77,38.1,15.38,18.75,0.083,0.083,0.333,0.416,0.25,666310
CU,Curveball,BR,17,5.5,6,5,1,16.67,1,16.67,7,1,14.29,5.88,2,11.76,17.65,20.0,9.62,10.0,0.4,0.5,0.4,0.9,0.0,666310
FC,Cutter,FB,16,5.18,2,2,1,50.0,0,0.0,8,2,25.0,12.5,4,25.0,37.5,20.0,1.92,50.0,0.5,0.5,0.5,1.0,0.0,666310
CH,Changeup,OS,4,1.29,1,1,0,0.0,0,0.0,3,0,0.0,0.0,0,0.0,0.0,0.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,666310
SV,Slurve,BR,2,0.65,1,1,1,100.0,0,0.0,2,1,50.0,50.0,0,0.0,50.0,100.0,0.96,100.0,0.0,0.0,0.0,0.0,0.0,666310
KC,Knuckle Curve,BR,1,0.32,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,666310
SI,Sinker,FB,59,30.57,13,12,5,38.46,0,0.0,19,3,15.79,5.08,20,33.9,38.98,13.64,24.62,31.25,0.333,0.385,0.667,1.052,0.334,666397
FF,4-Seam Fastball,FB,50,25.91,12,9,2,16.67,2,16.67,15,1,6.67,2.0,13,26.0,28.0,8.33,20.0,15.38,0.222,0.364,0.333,0.6970000000000001,0.111,666397
SL,Slider,BR,41,21.24,9,9,3,33.33,0,0.0,15,4,26.67,9.76,6,14.63,24.39,16.0,26.15,17.65,0.333,0.333,0.556,0.889,0.223,666397
ST,Sweeper,BR,18,9.33,5,5,3,60.0,0,0.0,9,6,66.67,33.33,3,16.67,50.0,53.85,12.31,37.5,0.0,0.0,0.0,0.0,0.0,666397
CH,Changeup,OS,8,4.15,4,4,1,25.0,0,0.0,7,4,57.14,50.0,1,12.5,62.5,100.0,4.62,33.33,0.25,0.25,0.25,0.5,0.0,666397
KC,Knuckle Curve,BR,7,3.63,2,0,0,0.0,1,50.0,1,0,0.0,0.0,1,14.29,14.29,0.0,4.62,0.0,,1.0,,,,666397
FC,Cutter,FB,6,3.11,1,1,0,0.0,0,0.0,2,0,0.0,0.0,1,16.67,16.67,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,666397
CU,Curveball,BR,4,2.07,0,0,0,,0,,3,0,0.0,0.0,1,25.0,25.0,100.0,4.62,0.0,,,,,,666397
FF,4-Seam Fastball,FB,30,36.14,11,11,3,27.27,0,0.0,18,5,27.78,16.67,6,20.0,36.67,0.0,40.0,50.0,0.364,0.364,0.727,1.091,0.363,666464
SL,Slider,BR,12,14.46,4,3,0,0.0,1,25.0,4,1,25.0,8.33,3,25.0,33.33,0.0,0.0,,0.333,0.5,0.667,1.167,0.334,666464
ST,Sweeper,BR,7,8.43,4,4,0,0.0,0,0.0,6,2,33.33,28.57,0,0.0,28.57,66.67,26.67,0.0,0.0,0.0,0.0,0.0,0.0,666464
FC,Cutter,FB,7,8.43,2,2,0,0.0,0,0.0,4,1,25.0,14.29,2,28.57,42.86,100.0,0.0,,0.0,0.0,0.0,0.0,0.0,666464
KC,Knuckle Curve,BR,7,8.43,2,2,1,50.0,0,0.0,3,2,66.67,28.57,1,14.29,42.86,40.0,13.33,50.0,0.0,0.0,0.0,0.0,0.0,666464
SI,Sinker,FB,6,7.23,1,1,1,100.0,0,0.0,1,1,100.0,16.67,3,50.0,66.67,25.0,6.67,100.0,0.0,0.0,0.0,0.0,0.0,666464
CU,Curveball,BR,5,6.02,1,1,1,100.0,0,0.0,2,1,50.0,20.0,1,20.0,40.0,0.0,6.67,100.0,0.0,0.0,0.0,0.0,0.0,666464
CH,Changeup,OS,5,6.02,0,0,0,,0,,0,0,,0.0,2,40.0,40.0,0.0,6.67,0.0,,,,,,666464
FS,Split-Finger,OS,3,3.61,1,1,0,0.0,0,0.0,2,1,50.0,33.33,0,0.0,33.33,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,666464
CS,Slow Curve,BR,1,1.2,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,,666464
FF,4-Seam Fastball,FB,219,34.22,58,52,21,36.21,6,10.34,115,37,32.17,16.89,30,13.7,30.59,24.51,31.82,30.0,0.212,0.293,0.423,0.716,0.211,666624
CH,Changeup,OS,98,15.31,24,24,8,33.33,0,0.0,52,23,44.23,23.47,5,5.1,28.57,34.38,16.82,21.62,0.333,0.333,0.708,1.041,0.3749999999999999,666624
CU,Curveball,BR,69,10.78,14,14,7,50.0,0,0.0,35,19,54.29,27.54,7,10.14,37.68,34.88,12.27,25.93,0.071,0.071,0.071,0.142,0.0,666624
SI,Sinker,FB,65,10.16,19,17,6,31.58,2,10.53,38,12,31.58,18.46,11,16.92,35.38,37.04,8.18,33.33,0.118,0.211,0.118,0.3289999999999999,0.0,666624
FC,Cutter,FB,58,9.06,13,10,2,15.38,2,15.38,29,8,27.59,13.79,4,6.9,20.69,20.0,6.36,14.29,0.1,0.25,0.2,0.45,0.1,666624
ST,Sweeper,BR,53,8.28,9,6,2,22.22,3,33.33,26,8,30.77,15.09,6,11.32,26.42,20.69,8.64,10.53,0.333,0.556,0.333,0.889,0.0,666624
SL,Slider,BR,53,8.28,20,19,8,40.0,1,5.0,35,11,31.43,20.75,2,3.77,24.53,41.67,10.91,33.33,0.368,0.4,0.632,1.032,0.264,666624
FS,Split-Finger,OS,11,1.72,2,2,1,50.0,0,0.0,6,4,66.67,36.36,0,0.0,36.36,44.44,2.73,16.67,0.0,0.0,0.0,0.0,0.0,666624
KC,Knuckle Curve,BR,8,1.25,0,0,0,,0,,1,1,100.0,12.5,0,0.0,12.5,12.5,0.45,0.0,,,,,,666624
SV,Slurve,BR,5,0.78,1,1,1,100.0,0,0.0,1,1,100.0,20.0,2,40.0,60.0,33.33,1.36,33.33,0.0,0.0,0.0,0.0,0.0,666624
,,,1,0.16,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.45,0.0,,,,,,666624
FF,4-Seam Fastball,FB,12,33.33,2,2,1,50.0,0,0.0,5,2,40.0,16.67,3,25.0,41.67,20.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,666915
FC,Cutter,FB,6,16.67,2,2,1,50.0,0,0.0,2,1,50.0,16.67,1,16.67,33.33,25.0,12.5,100.0,0.0,0.0,0.0,0.0,0.0,666915
SI,Sinker,FB,6,16.67,2,2,1,50.0,0,0.0,3,1,33.33,16.67,3,50.0,66.67,0.0,12.5,100.0,0.0,0.0,0.0,0.0,0.0,666915
CH,Changeup,OS,5,13.89,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,20.0,20.0,0.0,25.0,0.0,0.5,0.5,0.5,1.0,0.0,666915
SL,Slider,BR,5,13.89,1,0,0,0.0,1,100.0,0,0,,0.0,2,40.0,40.0,0.0,25.0,0.0,,1.0,,,,666915
CU,Curveball,BR,2,5.56,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,666915
FF,4-Seam Fastball,FB,265,43.73,61,57,19,31.15,4,6.56,134,43,32.09,16.23,39,14.72,30.94,27.2,45.67,20.0,0.228,0.279,0.474,0.753,0.2459999999999999,666969
CH,Changeup,OS,96,15.84,27,26,8,29.63,1,3.7,58,17,29.31,17.71,9,9.38,27.08,49.15,18.27,21.05,0.192,0.222,0.231,0.453,0.039,666969
SI,Sinker,FB,66,10.89,11,11,2,18.18,0,0.0,24,6,25.0,9.09,21,31.82,40.91,19.23,8.17,11.76,0.182,0.182,0.182,0.364,0.0,666969
SL,Slider,BR,64,10.56,15,13,4,26.67,2,13.33,42,10,23.81,15.62,7,10.94,26.56,56.67,12.5,15.38,0.308,0.4,0.308,0.708,0.0,666969
CU,Curveball,BR,43,7.1,11,10,4,36.36,0,0.0,23,9,39.13,20.93,3,6.98,27.91,46.67,7.69,25.0,0.1,0.182,0.4,0.5820000000000001,0.3,666969
FC,Cutter,FB,28,4.62,6,6,4,66.67,0,0.0,12,4,33.33,14.29,10,35.71,50.0,12.5,2.4,80.0,0.167,0.167,0.667,0.8340000000000001,0.5,666969
ST,Sweeper,BR,26,4.29,7,7,1,14.29,0,0.0,11,1,9.09,3.85,3,11.54,15.38,16.67,3.37,14.29,0.0,0.0,0.0,0.0,0.0,666969
FS,Split-Finger,OS,9,1.49,4,4,2,50.0,0,0.0,6,4,66.67,44.44,1,11.11,55.56,80.0,1.44,66.67,0.25,0.25,0.25,0.5,0.0,666969
KC,Knuckle Curve,BR,4,0.66,2,2,0,0.0,0,0.0,2,0,0.0,0.0,1,25.0,25.0,50.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,666969
,,,4,0.66,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,666969
SV,Slurve,BR,1,0.17,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,666969
FF,4-Seam Fastball,FB,193,34.4,55,49,4,7.27,6,10.91,109,10,9.17,5.18,28,14.51,19.69,26.39,31.29,7.84,0.327,0.4,0.531,0.931,0.204,666971
CH,Changeup,OS,114,20.32,28,27,3,10.71,1,3.57,62,21,33.87,18.42,10,8.77,27.19,42.5,22.7,8.11,0.222,0.25,0.259,0.509,0.037,666971
SI,Sinker,FB,69,12.3,16,15,0,0.0,1,6.25,27,0,0.0,0.0,11,15.94,15.94,15.79,8.59,0.0,0.4,0.438,0.6,1.038,0.1999999999999999,666971
SL,Slider,BR,65,11.59,23,21,5,21.74,2,8.7,42,10,23.81,15.38,6,9.23,24.62,53.85,15.34,20.0,0.143,0.217,0.19,0.407,0.047,666971
CU,Curveball,BR,49,8.73,7,5,0,0.0,2,28.57,27,8,29.63,16.33,3,6.12,22.45,32.14,12.27,0.0,0.0,0.286,0.0,0.286,0.0,666971
FC,Cutter,FB,28,4.99,7,6,0,0.0,1,14.29,16,1,6.25,3.57,3,10.71,14.29,21.43,3.07,0.0,0.167,0.286,0.167,0.4529999999999999,0.0,666971
ST,Sweeper,BR,23,4.1,11,10,0,0.0,0,0.0,18,5,27.78,21.74,1,4.35,26.09,63.64,3.07,0.0,0.4,0.364,0.8,1.164,0.4,666971
FS,Split-Finger,OS,13,2.32,5,5,0,0.0,0,0.0,10,2,20.0,15.38,0,0.0,15.38,50.0,3.07,0.0,0.6,0.6,0.6,1.2,0.0,666971
KC,Knuckle Curve,BR,6,1.07,4,4,0,0.0,0,0.0,5,0,0.0,0.0,0,0.0,0.0,0.0,0.61,0.0,0.75,0.75,0.75,1.5,0.0,666971
,,,1,0.18,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,666971
CH,Changeup,OS,10,34.48,2,1,0,0.0,0,0.0,6,2,33.33,20.0,1,10.0,30.0,0.0,44.44,0.0,0.0,0.0,0.0,0.0,0.0,667452
FF,4-Seam Fastball,FB,9,31.03,3,3,1,33.33,0,0.0,7,2,28.57,22.22,0,0.0,22.22,50.0,33.33,33.33,0.0,0.0,0.0,0.0,0.0,667452
CU,Curveball,BR,6,20.69,2,2,1,50.0,0,0.0,2,1,50.0,16.67,2,33.33,50.0,33.33,22.22,50.0,0.5,0.5,0.5,1.0,0.0,667452
SI,Sinker,FB,2,6.9,0,0,0,,0,,1,1,100.0,50.0,1,50.0,100.0,100.0,0.0,,,,,,,667452
ST,Sweeper,BR,2,6.9,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,667452
FF,4-Seam Fastball,FB,158,37.53,53,48,8,15.09,5,9.43,79,12,15.19,7.59,27,17.09,24.68,16.36,36.11,20.51,0.292,0.358,0.438,0.796,0.146,667472
SI,Sinker,FB,73,17.34,18,15,3,16.67,3,16.67,27,3,11.11,4.11,18,24.66,28.77,14.29,12.96,21.43,0.267,0.389,0.267,0.656,0.0,667472
CU,Curveball,BR,47,11.16,8,7,3,37.5,1,12.5,14,5,35.71,10.64,11,23.4,34.04,19.23,17.59,15.79,0.286,0.375,0.429,0.804,0.143,667472
SL,Slider,BR,43,10.21,6,5,3,50.0,1,16.67,10,3,30.0,6.98,10,23.26,30.23,12.5,11.11,25.0,0.2,0.333,0.4,0.7330000000000001,0.2,667472
CH,Changeup,OS,42,9.98,13,12,0,0.0,1,7.69,22,5,22.73,11.9,7,16.67,28.57,25.0,10.19,0.0,0.333,0.385,0.667,1.052,0.334,667472
FC,Cutter,FB,35,8.31,11,11,2,18.18,0,0.0,19,7,36.84,20.0,5,14.29,34.29,23.08,5.56,33.33,0.364,0.364,0.364,0.728,0.0,667472
ST,Sweeper,BR,11,2.61,4,3,1,25.0,0,0.0,2,0,0.0,0.0,4,36.36,36.36,16.67,2.78,33.33,0.0,0.25,0.0,0.25,0.0,667472
FS,Split-Finger,OS,5,1.19,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,667472
KC,Knuckle Curve,BR,3,0.71,2,2,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.5,0.5,1.0,1.5,0.5,667472
SV,Slurve,BR,3,0.71,0,0,0,,0,,1,1,100.0,33.33,2,66.67,100.0,100.0,0.0,,,,,,,667472
,,,1,0.24,1,1,1,100.0,0,0.0,0,0,,0.0,0,0.0,0.0,,0.93,100.0,0.0,0.0,0.0,0.0,0.0,667472
FF,4-Seam Fastball,FB,163,27.12,50,47,8,16.0,3,6.0,80,12,15.0,7.36,24,14.72,22.09,13.04,32.14,17.78,0.277,0.32,0.426,0.746,0.1489999999999999,667670
CH,Changeup,OS,120,19.97,31,25,4,12.9,6,19.35,61,26,42.62,21.67,5,4.17,25.83,33.75,14.29,20.0,0.28,0.419,0.48,0.899,0.1999999999999999,667670
SI,Sinker,FB,78,12.98,26,23,3,11.54,3,11.54,37,6,16.22,7.69,15,19.23,26.92,22.5,10.0,21.43,0.261,0.346,0.435,0.7809999999999999,0.174,667670
SL,Slider,BR,66,10.98,20,19,3,15.0,1,5.0,42,17,40.48,25.76,3,4.55,30.3,47.37,14.29,15.0,0.316,0.35,0.737,1.087,0.421,667670
CU,Curveball,BR,65,10.82,13,12,4,30.77,1,7.69,31,12,38.71,18.46,13,20.0,38.46,31.25,12.14,23.53,0.333,0.385,0.583,0.968,0.2499999999999999,667670
FC,Cutter,FB,55,9.15,9,6,1,11.11,3,33.33,18,5,27.78,9.09,10,18.18,27.27,10.0,6.43,11.11,0.333,0.556,0.333,0.889,0.0,667670
ST,Sweeper,BR,22,3.66,4,4,1,25.0,0,0.0,5,0,0.0,0.0,6,27.27,27.27,18.75,6.43,11.11,0.5,0.5,0.75,1.25,0.25,667670
,,,14,2.33,4,0,0,0.0,4,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,667670
FS,Split-Finger,OS,8,1.33,2,2,1,50.0,0,0.0,3,2,66.67,25.0,1,12.5,37.5,20.0,2.14,33.33,0.0,0.0,0.0,0.0,0.0,667670
KC,Knuckle Curve,BR,8,1.33,1,1,1,100.0,0,0.0,2,2,100.0,25.0,0,0.0,25.0,28.57,2.14,33.33,0.0,0.0,0.0,0.0,0.0,667670
SV,Slurve,BR,2,0.33,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,50.0,50.0,,0.0,,1.0,1.0,2.0,3.0,1.0,667670
CH,Changeup,OS,1,25.0,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,667690
CU,Curveball,BR,1,25.0,0,0,0,,0,,0,0,,0.0,1,100.0,100.0,,0.0,,,,,,,667690
FF,4-Seam Fastball,FB,1,25.0,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,667690
SI,Sinker,FB,1,25.0,0,0,0,,0,,1,0,0.0,0.0,0,0.0,0.0,,0.0,,,,,,,667690
FF,4-Seam Fastball,FB,306,38.59,85,73,22,25.88,7,8.24,147,35,23.81,11.44,52,16.99,28.43,17.32,41.35,22.45,0.247,0.333,0.562,0.895,0.315,668227
CH,Changeup,OS,134,16.9,32,31,9,28.12,1,3.12,60,19,31.67,14.18,20,14.93,29.1,40.66,18.99,20.0,0.194,0.219,0.29,0.509,0.0959999999999999,668227
SL,Slider,BR,99,12.48,24,24,6,25.0,0,0.0,52,18,34.62,18.18,21,21.21,39.39,34.15,11.81,21.43,0.292,0.292,0.583,0.875,0.291,668227
SI,Sinker,FB,79,9.96,30,27,4,13.33,3,10.0,39,8,20.51,10.13,18,22.78,32.91,32.35,5.91,28.57,0.296,0.367,0.37,0.737,0.074,668227
CU,Curveball,BR,58,7.31,15,14,4,26.67,0,0.0,29,8,27.59,13.79,10,17.24,31.03,39.39,9.28,18.18,0.286,0.267,0.571,0.838,0.285,668227
FC,Cutter,FB,55,6.94,9,8,2,22.22,0,0.0,21,4,19.05,7.27,13,23.64,30.91,23.08,5.06,16.67,0.125,0.125,0.125,0.25,0.0,668227
ST,Sweeper,BR,45,5.67,8,7,3,37.5,0,0.0,15,4,26.67,8.89,12,26.67,35.56,29.17,5.06,25.0,0.143,0.25,0.286,0.536,0.143,668227
FS,Split-Finger,OS,14,1.77,2,2,1,50.0,0,0.0,5,1,20.0,7.14,0,0.0,7.14,18.18,2.53,16.67,0.0,0.0,0.0,0.0,0.0,668227
SV,Slurve,BR,3,0.38,0,0,0,,0,,1,0,0.0,0.0,1,33.33,33.33,50.0,0.0,,,,,,,668227
FF,4-Seam Fastball,FB,49,31.21,7,6,4,57.14,1,14.29,23,6,26.09,12.24,8,16.33,28.57,13.04,40.0,20.0,0.0,0.143,0.0,0.143,0.0,668670
CH,Changeup,OS,32,20.38,5,4,2,40.0,1,20.0,10,4,40.0,12.5,5,15.62,28.12,15.79,24.0,16.67,0.5,0.6,0.75,1.35,0.25,668670
SI,Sinker,FB,22,14.01,8,6,0,0.0,2,25.0,10,0,0.0,0.0,7,31.82,31.82,16.67,8.0,0.0,0.0,0.25,0.0,0.25,0.0,668670
SL,Slider,BR,17,10.83,5,4,1,20.0,1,20.0,11,3,27.27,17.65,0,0.0,17.65,33.33,6.0,33.33,0.25,0.4,0.5,0.9,0.25,668670
CU,Curveball,BR,14,8.92,6,3,2,33.33,1,16.67,5,2,40.0,14.29,2,14.29,28.57,37.5,10.0,40.0,0.0,0.333,0.0,0.333,0.0,668670
ST,Sweeper,BR,10,6.37,4,3,0,0.0,0,0.0,6,0,0.0,0.0,0,0.0,0.0,0.0,8.0,0.0,0.333,0.25,1.333,1.583,1.0,668670
FC,Cutter,FB,5,3.18,0,0,0,,0,,3,1,33.33,20.0,0,0.0,20.0,0.0,0.0,,,,,,,668670
FA,Other,,4,2.55,1,1,1,100.0,0,0.0,2,2,100.0,50.0,1,25.0,75.0,33.33,2.0,100.0,0.0,0.0,0.0,0.0,0.0,668670
FS,Split-Finger,OS,3,1.91,0,0,0,,0,,1,0,0.0,0.0,1,33.33,33.33,0.0,2.0,0.0,,,,,,668670
KC,Knuckle Curve,BR,1,0.64,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,668670
SL,Slider,BR,76,29.46,20,19,7,35.0,1,5.0,34,12,35.29,15.79,12,15.79,31.58,21.05,32.43,29.17,0.263,0.3,0.421,0.721,0.1579999999999999,668709
SI,Sinker,FB,72,27.91,21,19,5,23.81,2,9.52,35,8,22.86,11.11,17,23.61,34.72,45.95,21.62,25.0,0.263,0.333,0.474,0.8069999999999999,0.2109999999999999,668709
FF,4-Seam Fastball,FB,52,20.16,20,18,3,15.0,2,10.0,29,4,13.79,7.69,10,19.23,26.92,40.0,13.51,30.0,0.389,0.45,0.611,1.061,0.2219999999999999,668709
ST,Sweeper,BR,17,6.59,3,3,0,0.0,0,0.0,6,1,16.67,5.88,1,5.88,11.76,0.0,6.76,0.0,1.0,1.0,1.0,2.0,0.0,668709
CU,Curveball,BR,16,6.2,3,3,2,66.67,0,0.0,7,3,42.86,18.75,3,18.75,37.5,25.0,12.16,22.22,0.0,0.0,0.0,0.0,0.0,668709
FC,Cutter,FB,10,3.88,1,1,0,0.0,0,0.0,3,2,66.67,20.0,1,10.0,30.0,0.0,1.35,0.0,1.0,1.0,2.0,3.0,1.0,668709
CH,Changeup,OS,9,3.49,3,3,1,33.33,0,0.0,7,2,28.57,22.22,0,0.0,22.22,33.33,8.11,16.67,0.0,0.0,0.0,0.0,0.0,668709
SV,Slurve,BR,6,2.33,2,2,0,0.0,0,0.0,4,1,25.0,16.67,1,16.67,33.33,50.0,4.05,0.0,0.5,0.5,0.5,1.0,0.0,668709
