gid,date,year,batter,bSide,pitcher,pSide,result,isStrikeout,isWalk,bPA,bAVG,bK,bK%,bBB,bBB%,bOPS,bISO,bWhiff%,bSwStr%,bcStr%,bCSW%,bChase%,bPutaway%,pbPA,pbAVG,pbK,pbK%,pbBB,pbBB%,pbOPS,pbISO,pbWhiff%,pbSwStr%,pbcStr%,pbCSW%,pbChase%,pbPutaway%,pPA,pAVG,pK,pK%,pBB,pBB%,pOPS,pISO,pWhiff%,pSwStr%,pcStr%,pCSW%,pChase%,pPutaway%
745283,2024-03-29,2024,646240,L,622491,R,home_run,False,False,5.0,0.4,1.0,20.0,0.0,0.0,1.6,0.7999999999999999,22.22,13.33,13.33,26.67,16.67,50.0,469.0,0.27,89.0,18.98,51.0,10.87,0.863,0.235,25.44,13.04,9.74,22.78,33.05,15.06,13.0,0.462,2.0,15.38,0.0,0.0,1.308,0.3839999999999999,13.04,6.52,19.57,26.09,30.77,15.38
745283,2024-03-29,2024,596115,R,622491,R,field_out,False,False,5.0,0.25,1.0,20.0,1.0,20.0,0.65,0.0,22.22,8.7,13.04,21.74,15.38,20.0,130.0,0.197,43.0,33.08,7.0,5.38,0.5489999999999999,0.1059999999999999,32.53,16.17,15.97,32.14,30.4,29.25,11.0,0.0,3.0,27.27,2.0,18.18,0.2,0.0,16.67,6.67,17.78,24.44,22.73,25.0
745283,2024-03-29,2024,668942,L,678394,R,field_out,False,False,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,299.0,0.249,64.0,21.4,22.0,7.36,0.6559999999999999,0.1019999999999999,22.77,10.13,19.65,29.78,25.55,19.69,11.0,0.3,1.0,9.09,0.0,0.0,0.6639999999999999,0.0,28.57,12.77,12.77,25.53,24.14,8.33
745283,2024-03-29,2024,641487,L,678394,R,field_out,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.53,23.53,18.18,0.0,446.0,0.266,84.0,18.83,67.0,15.02,0.845,0.197,18.19,6.93,19.49,26.42,17.9,17.39,11.0,0.3,1.0,9.09,0.0,0.0,0.6639999999999999,0.0,28.57,12.77,12.77,25.53,24.14,8.33
745283,2024-03-29,2024,677594,R,678394,R,field_out,False,False,4.0,0.25,1.0,25.0,0.0,0.0,0.75,0.25,28.57,12.5,25.0,37.5,37.5,16.67,545.0,0.267,127.0,23.3,35.0,6.42,0.8109999999999999,0.2169999999999999,27.93,14.91,13.12,28.03,38.34,22.84,9.0,0.222,1.0,11.11,0.0,0.0,0.889,0.445,12.5,5.41,16.22,21.62,26.32,9.09
745283,2024-03-29,2024,671213,L,622491,R,single,False,False,5.0,0.2,1.0,20.0,0.0,0.0,0.4,0.0,20.0,10.0,25.0,35.0,36.36,20.0,405.0,0.274,95.0,23.46,52.0,12.84,0.865,0.2229999999999999,26.79,11.7,15.25,26.94,20.98,21.74,13.0,0.462,2.0,15.38,0.0,0.0,1.308,0.3839999999999999,13.04,6.52,19.57,26.09,30.77,15.38
745283,2024-03-29,2024,641933,R,622491,R,force_out,False,False,4.0,0.333,0.0,0.0,1.0,25.0,1.833,1.0,0.0,0.0,17.65,17.65,0.0,0.0,187.0,0.233,53.0,28.34,15.0,8.02,0.6839999999999999,0.157,29.39,13.29,17.12,30.41,25.99,26.5,11.0,0.0,3.0,27.27,2.0,18.18,0.2,0.0,16.67,6.67,17.78,24.44,22.73,25.0
745283,2024-03-29,2024,807799,L,622491,R,double,False,False,3.0,0.333,0.0,0.0,0.0,0.0,1.0,0.334,0.0,0.0,20.0,20.0,0.0,0.0,437.0,0.293,58.0,13.27,22.0,5.03,0.795,0.167,17.2,7.54,21.09,28.63,28.96,13.65,13.0,0.462,2.0,15.38,0.0,0.0,1.308,0.3839999999999999,13.04,6.52,19.57,26.09,30.77,15.38
745283,2024-03-29,2024,678882,R,622491,R,fielders_choice,False,False,3.0,0.0,1.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,18.18,18.18,33.33,33.33,62.0,0.263,20.0,32.26,3.0,4.84,0.6739999999999999,0.1049999999999999,27.08,15.6,11.2,26.8,42.11,22.22,11.0,0.0,3.0,27.27,2.0,18.18,0.2,0.0,16.67,6.67,17.78,24.44,22.73,25.0
745283,2024-03-29,2024,665839,L,622491,R,field_out,False,False,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,40.0,50.0,0.0,133.0,0.28,32.0,24.06,7.0,5.26,0.806,0.2079999999999999,23.05,10.04,20.07,30.11,28.72,21.48,13.0,0.462,2.0,15.38,0.0,0.0,1.308,0.3839999999999999,13.04,6.52,19.57,26.09,30.77,15.38
745283,2024-03-29,2024,657136,R,622491,R,caught_stealing_2b,False,False,4.0,0.333,1.0,25.0,0.0,0.0,0.666,0.0,28.57,20.0,10.0,30.0,50.0,33.33,296.0,0.262,94.0,31.76,13.0,4.39,0.734,0.1669999999999999,32.08,16.95,15.14,32.09,35.28,27.01,11.0,0.0,3.0,27.27,2.0,18.18,0.2,0.0,16.67,6.67,17.78,24.44,22.73,25.0
745283,2024-03-29,2024,593871,L,678394,R,hit_by_pitch,False,False,4.0,0.333,1.0,25.0,0.0,0.0,0.833,0.0,57.14,28.57,21.43,50.0,33.33,20.0,253.0,0.233,70.0,27.67,33.0,13.04,0.775,0.209,25.05,11.12,16.17,27.29,26.25,21.21,11.0,0.3,1.0,9.09,0.0,0.0,0.6639999999999999,0.0,28.57,12.77,12.77,25.53,24.14,8.33
745283,2024-03-29,2024,641598,R,678394,R,field_out,False,False,4.0,0.25,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,20.0,20.0,14.29,0.0,262.0,0.25,70.0,26.72,25.0,9.54,0.845,0.267,25.84,10.63,19.22,29.85,18.71,21.21,9.0,0.222,1.0,11.11,0.0,0.0,0.889,0.445,12.5,5.41,16.22,21.62,26.32,9.09
745283,2024-03-29,2024,663728,L,678394,R,force_out,False,False,4.0,0.25,1.0,25.0,0.0,0.0,0.5,0.0,33.33,20.0,0.0,20.0,33.33,14.29,462.0,0.235,126.0,27.27,47.0,10.17,0.7909999999999999,0.241,29.58,14.2,14.09,28.29,30.53,21.36,11.0,0.3,1.0,9.09,0.0,0.0,0.6639999999999999,0.0,28.57,12.77,12.77,25.53,24.14,8.33
745283,2024-03-29,2024,571745,R,678394,R,home_run,False,False,4.0,0.667,0.0,0.0,1.0,25.0,2.417,1.0,0.0,0.0,15.38,15.38,33.33,0.0,161.0,0.189,48.0,29.81,10.0,6.21,0.599,0.1619999999999999,28.57,13.33,19.22,32.56,25.34,22.02,9.0,0.222,1.0,11.11,0.0,0.0,0.889,0.445,12.5,5.41,16.22,21.62,26.32,9.09
745283,2024-03-29,2024,686527,L,678394,R,field_out,False,False,2.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,60.0,33.33,0.0,33.33,33.33,100.0,155.0,0.221,26.0,16.77,5.0,3.23,0.661,0.1879999999999999,24.65,13.73,16.86,30.59,41.27,21.85,11.0,0.3,1.0,9.09,0.0,0.0,0.6639999999999999,0.0,28.57,12.77,12.77,25.53,24.14,8.33
745283,2024-03-29,2024,657136,R,622491,R,strikeout,True,False,4.0,0.333,1.0,25.0,0.0,0.0,0.666,0.0,28.57,20.0,10.0,30.0,50.0,33.33,296.0,0.262,94.0,31.76,13.0,4.39,0.734,0.1669999999999999,32.08,16.95,15.14,32.09,35.28,27.01,11.0,0.0,3.0,27.27,2.0,18.18,0.2,0.0,16.67,6.67,17.78,24.44,22.73,25.0
745283,2024-03-29,2024,680776,L,622491,R,single,False,False,4.0,0.25,1.0,25.0,0.0,0.0,0.5,0.0,25.0,15.79,5.26,21.05,46.15,14.29,314.0,0.296,75.0,23.89,21.0,6.69,0.84,0.195,24.68,12.92,13.75,26.67,30.3,19.02,13.0,0.462,2.0,15.38,0.0,0.0,1.308,0.3839999999999999,13.04,6.52,19.57,26.09,30.77,15.38
745283,2024-03-29,2024,646240,L,622491,R,double,False,False,5.0,0.4,1.0,20.0,0.0,0.0,1.6,0.7999999999999999,22.22,13.33,13.33,26.67,16.67,50.0,469.0,0.27,89.0,18.98,51.0,10.87,0.863,0.235,25.44,13.04,9.74,22.78,33.05,15.06,13.0,0.462,2.0,15.38,0.0,0.0,1.308,0.3839999999999999,13.04,6.52,19.57,26.09,30.77,15.38
745283,2024-03-29,2024,596115,R,622491,R,walk,False,True,5.0,0.25,1.0,20.0,1.0,20.0,0.65,0.0,22.22,8.7,13.04,21.74,15.38,20.0,130.0,0.197,43.0,33.08,7.0,5.38,0.5489999999999999,0.1059999999999999,32.53,16.17,15.97,32.14,30.4,29.25,11.0,0.0,3.0,27.27,2.0,18.18,0.2,0.0,16.67,6.67,17.78,24.44,22.73,25.0
745283,2024-03-29,2024,671213,L,622491,R,force_out,False,False,5.0,0.2,1.0,20.0,0.0,0.0,0.4,0.0,20.0,10.0,25.0,35.0,36.36,20.0,405.0,0.274,95.0,23.46,52.0,12.84,0.865,0.2229999999999999,26.79,11.7,15.25,26.94,20.98,21.74,13.0,0.462,2.0,15.38,0.0,0.0,1.308,0.3839999999999999,13.04,6.52,19.57,26.09,30.77,15.38
745283,2024-03-29,2024,641933,R,622491,R,field_out,False,False,4.0,0.333,0.0,0.0,1.0,25.0,1.833,1.0,0.0,0.0,17.65,17.65,0.0,0.0,187.0,0.233,53.0,28.34,15.0,8.02,0.6839999999999999,0.157,29.39,13.29,17.12,30.41,25.99,26.5,11.0,0.0,3.0,27.27,2.0,18.18,0.2,0.0,16.67,6.67,17.78,24.44,22.73,25.0
745283,2024-03-29,2024,664034,R,678394,R,field_out,False,False,3.0,0.0,1.0,33.33,0.0,0.0,0.0,0.0,16.67,6.25,18.75,25.0,14.29,16.67,506.0,0.24,85.0,16.8,37.0,7.31,0.698,0.1169999999999999,22.16,11.42,13.69,25.11,32.3,15.51,9.0,0.222,1.0,11.11,0.0,0.0,0.889,0.445,12.5,5.41,16.22,21.62,26.32,9.09
745283,2024-03-29,2024,668942,L,678394,R,single,False,False,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,299.0,0.249,64.0,21.4,22.0,7.36,0.6559999999999999,0.1019999999999999,22.77,10.13,19.65,29.78,25.55,19.69,11.0,0.3,1.0,9.09,0.0,0.0,0.6639999999999999,0.0,28.57,12.77,12.77,25.53,24.14,8.33
745283,2024-03-29,2024,641487,L,678394,R,field_out,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.53,23.53,18.18,0.0,446.0,0.266,84.0,18.83,67.0,15.02,0.845,0.197,18.19,6.93,19.49,26.42,17.9,17.39,11.0,0.3,1.0,9.09,0.0,0.0,0.6639999999999999,0.0,28.57,12.77,12.77,25.53,24.14,8.33
745283,2024-03-29,2024,677594,R,678394,R,field_out,False,False,4.0,0.25,1.0,25.0,0.0,0.0,0.75,0.25,28.57,12.5,25.0,37.5,37.5,16.67,545.0,0.267,127.0,23.3,35.0,6.42,0.8109999999999999,0.2169999999999999,27.93,14.91,13.12,28.03,38.34,22.84,9.0,0.222,1.0,11.11,0.0,0.0,0.889,0.445,12.5,5.41,16.22,21.62,26.32,9.09
745283,2024-03-29,2024,807799,L,642048,L,field_out,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,50.0,0.0,144.0,0.273,23.0,15.97,12.0,8.33,0.745,0.125,21.52,8.99,21.34,30.34,22.39,14.74,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,66.67,0.0
745283,2024-03-29,2024,678882,R,642048,L,triple,False,False,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,50.0,28.57,0.0,28.57,40.0,0.0,27.0,0.192,8.0,29.63,1.0,3.7,0.645,0.2309999999999999,36.36,19.23,14.42,33.65,30.0,24.24,3.0,0.667,1.0,33.33,0.0,0.0,2.0,0.6659999999999999,25.0,12.5,18.75,31.25,50.0,12.5
745283,2024-03-29,2024,622569,R,642048,L,strikeout,True,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,100.0,50.0,57.0,0.327,4.0,7.02,4.0,7.02,0.772,0.077,11.11,4.41,19.38,23.79,17.8,6.67,3.0,0.667,1.0,33.33,0.0,0.0,2.0,0.6659999999999999,25.0,12.5,18.75,31.25,50.0,12.5
745283,2024-03-29,2024,657136,R,642048,L,single,False,False,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,25.0,50.0,0.0,108.0,0.156,40.0,37.04,9.0,8.33,0.501,0.104,32.9,17.27,14.32,31.59,33.33,27.86,3.0,0.667,1.0,33.33,0.0,0.0,2.0,0.6659999999999999,25.0,12.5,18.75,31.25,50.0,12.5
745283,2024-03-29,2024,680776,L,642048,L,field_out,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,49.0,0.289,15.0,30.61,3.0,6.12,0.749,0.133,24.44,10.73,20.0,30.73,27.27,25.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,66.67,0.0
745283,2024-03-29,2024,593871,L,663462,R,field_out,False,False,4.0,0.333,1.0,25.0,0.0,0.0,0.833,0.0,57.14,28.57,21.43,50.0,33.33,20.0,253.0,0.233,70.0,27.67,33.0,13.04,0.775,0.209,25.05,11.12,16.17,27.29,26.25,21.21,2.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,33.33,18.18,9.09,27.27,20.0,16.67
745283,2024-03-29,2024,641598,R,663462,R,field_out,False,False,4.0,0.25,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,20.0,20.0,14.29,0.0,262.0,0.25,70.0,26.72,25.0,9.54,0.845,0.267,25.84,10.63,19.22,29.85,18.71,21.21,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.33,33.33,66.67,0.0
745283,2024-03-29,2024,663728,L,663462,R,strikeout,True,False,4.0,0.25,1.0,25.0,0.0,0.0,0.5,0.0,33.33,20.0,0.0,20.0,33.33,14.29,462.0,0.235,126.0,27.27,47.0,10.17,0.7909999999999999,0.241,29.58,14.2,14.09,28.29,30.53,21.36,2.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,33.33,18.18,9.09,27.27,20.0,16.67
745283,2024-03-29,2024,646240,L,675989,R,field_out,False,False,5.0,0.4,1.0,20.0,0.0,0.0,1.6,0.7999999999999999,22.22,13.33,13.33,26.67,16.67,50.0,469.0,0.27,89.0,18.98,51.0,10.87,0.863,0.235,25.44,13.04,9.74,22.78,33.05,15.06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,28.57,0.0,
745283,2024-03-29,2024,596115,R,675989,R,field_out,False,False,5.0,0.25,1.0,20.0,1.0,20.0,0.65,0.0,22.22,8.7,13.04,21.74,15.38,20.0,130.0,0.197,43.0,33.08,7.0,5.38,0.5489999999999999,0.1059999999999999,32.53,16.17,15.97,32.14,30.4,29.25,4.0,0.25,0.0,0.0,0.0,0.0,1.25,0.75,0.0,0.0,18.18,18.18,20.0,
745283,2024-03-29,2024,671213,L,675989,R,field_out,False,False,5.0,0.2,1.0,20.0,0.0,0.0,0.4,0.0,20.0,10.0,25.0,35.0,36.36,20.0,405.0,0.274,95.0,23.46,52.0,12.84,0.865,0.2229999999999999,26.79,11.7,15.25,26.94,20.98,21.74,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,28.57,0.0,
745283,2024-03-29,2024,571745,R,663462,R,single,False,False,4.0,0.667,0.0,0.0,1.0,25.0,2.417,1.0,0.0,0.0,15.38,15.38,33.33,0.0,161.0,0.189,48.0,29.81,10.0,6.21,0.599,0.1619999999999999,28.57,13.33,19.22,32.56,25.34,22.02,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.33,33.33,66.67,0.0
745283,2024-03-29,2024,664238,R,570257,L,home_run,False,False,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,50.0,50.0,0.0,0.0,92.0,0.222,28.0,30.43,10.0,10.87,0.796,0.259,33.33,14.66,18.06,32.72,23.83,23.53,3.0,0.333,1.0,33.33,0.0,0.0,1.666,1.0,25.0,15.38,15.38,30.77,50.0,16.67
745283,2024-03-29,2024,664034,R,570257,L,field_out,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,0.0,33.33,100.0,0.0,160.0,0.28,32.0,20.0,6.0,3.75,0.718,0.1129999999999999,21.07,12.16,10.7,22.85,36.66,14.81,3.0,0.333,1.0,33.33,0.0,0.0,1.666,1.0,25.0,15.38,15.38,30.77,50.0,16.67
745283,2024-03-29,2024,649966,R,570257,L,strikeout,True,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,25.0,16.67,0.0,16.67,33.33,33.33,45.0,0.229,14.0,31.11,6.0,13.33,0.7,0.0849999999999999,30.38,12.0,24.0,36.0,26.47,19.44,3.0,0.333,1.0,33.33,0.0,0.0,1.666,1.0,25.0,15.38,15.38,30.77,50.0,16.67
745283,2024-03-29,2024,641487,L,570257,L,strikeout,True,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,60.0,60.0,0.0,100.0,193.0,0.267,41.0,21.24,27.0,13.99,0.755,0.1149999999999999,19.56,7.7,20.12,27.83,20.15,17.67,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,60.0,60.0,0.0,100.0
745283,2024-03-29,2024,641933,R,675989,R,home_run,False,False,4.0,0.333,0.0,0.0,1.0,25.0,1.833,1.0,0.0,0.0,17.65,17.65,0.0,0.0,187.0,0.233,53.0,28.34,15.0,8.02,0.6839999999999999,0.157,29.39,13.29,17.12,30.41,25.99,26.5,4.0,0.25,0.0,0.0,0.0,0.0,1.25,0.75,0.0,0.0,18.18,18.18,20.0,
745283,2024-03-29,2024,807799,L,675989,R,field_out,False,False,3.0,0.333,0.0,0.0,0.0,0.0,1.0,0.334,0.0,0.0,20.0,20.0,0.0,0.0,437.0,0.293,58.0,13.27,22.0,5.03,0.795,0.167,17.2,7.54,21.09,28.63,28.96,13.65,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,28.57,0.0,
745283,2024-03-29,2024,678882,R,675989,R,field_out,False,False,3.0,0.0,1.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,18.18,18.18,33.33,33.33,62.0,0.263,20.0,32.26,3.0,4.84,0.6739999999999999,0.1049999999999999,27.08,15.6,11.2,26.8,42.11,22.22,4.0,0.25,0.0,0.0,0.0,0.0,1.25,0.75,0.0,0.0,18.18,18.18,20.0,
745283,2024-03-29,2024,622569,R,675989,R,field_out,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,0.0,,129.0,0.27,17.0,13.18,10.0,7.75,0.69,0.0949999999999999,16.5,7.04,21.53,28.57,21.24,13.08,4.0,0.25,0.0,0.0,0.0,0.0,1.25,0.75,0.0,0.0,18.18,18.18,20.0,
745283,2024-03-29,2024,677594,R,455119,R,strikeout,True,False,4.0,0.25,1.0,25.0,0.0,0.0,0.75,0.25,28.57,12.5,25.0,37.5,37.5,16.67,545.0,0.267,127.0,23.3,35.0,6.42,0.8109999999999999,0.2169999999999999,27.93,14.91,13.12,28.03,38.34,22.84,2.0,0.5,1.0,50.0,0.0,0.0,1.5,0.5,33.33,11.11,33.33,44.44,0.0,33.33
745283,2024-03-29,2024,593871,L,455119,R,strikeout,True,False,4.0,0.333,1.0,25.0,0.0,0.0,0.833,0.0,57.14,28.57,21.43,50.0,33.33,20.0,253.0,0.233,70.0,27.67,33.0,13.04,0.775,0.209,25.05,11.12,16.17,27.29,26.25,21.21,2.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,66.67,33.33,16.67,50.0,33.33,50.0
745283,2024-03-29,2024,641598,R,455119,R,double,False,False,4.0,0.25,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,20.0,20.0,14.29,0.0,262.0,0.25,70.0,26.72,25.0,9.54,0.845,0.267,25.84,10.63,19.22,29.85,18.71,21.21,2.0,0.5,1.0,50.0,0.0,0.0,1.5,0.5,33.33,11.11,33.33,44.44,0.0,33.33
745283,2024-03-29,2024,663728,L,455119,R,field_out,False,False,4.0,0.25,1.0,25.0,0.0,0.0,0.5,0.0,33.33,20.0,0.0,20.0,33.33,14.29,462.0,0.235,126.0,27.27,47.0,10.17,0.7909999999999999,0.241,29.58,14.2,14.09,28.29,30.53,21.36,2.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,66.67,33.33,16.67,50.0,33.33,50.0
745283,2024-03-29,2024,657136,R,608723,R,single,False,False,4.0,0.333,1.0,25.0,0.0,0.0,0.666,0.0,28.57,20.0,10.0,30.0,50.0,33.33,296.0,0.262,94.0,31.76,13.0,4.39,0.734,0.1669999999999999,32.08,16.95,15.14,32.09,35.28,27.01,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,12.5,0.0,12.5,25.0,0.0
745283,2024-03-29,2024,680776,L,608723,R,force_out,False,False,4.0,0.25,1.0,25.0,0.0,0.0,0.5,0.0,25.0,15.79,5.26,21.05,46.15,14.29,314.0,0.296,75.0,23.89,21.0,6.69,0.84,0.195,24.68,12.92,13.75,26.67,30.3,19.02,3.0,0.0,1.0,33.33,0.0,0.0,0.0,0.0,40.0,25.0,6.25,31.25,44.44,16.67
745283,2024-03-29,2024,646240,L,608723,R,field_out,False,False,5.0,0.4,1.0,20.0,0.0,0.0,1.6,0.7999999999999999,22.22,13.33,13.33,26.67,16.67,50.0,469.0,0.27,89.0,18.98,51.0,10.87,0.863,0.235,25.44,13.04,9.74,22.78,33.05,15.06,3.0,0.0,1.0,33.33,0.0,0.0,0.0,0.0,40.0,25.0,6.25,31.25,44.44,16.67
745283,2024-03-29,2024,596115,R,608723,R,single,False,False,5.0,0.25,1.0,20.0,1.0,20.0,0.65,0.0,22.22,8.7,13.04,21.74,15.38,20.0,130.0,0.197,43.0,33.08,7.0,5.38,0.5489999999999999,0.1059999999999999,32.53,16.17,15.97,32.14,30.4,29.25,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,12.5,0.0,12.5,25.0,0.0
745283,2024-03-29,2024,671213,L,608723,R,strikeout,True,False,5.0,0.2,1.0,20.0,0.0,0.0,0.4,0.0,20.0,10.0,25.0,35.0,36.36,20.0,405.0,0.274,95.0,23.46,52.0,12.84,0.865,0.2229999999999999,26.79,11.7,15.25,26.94,20.98,21.74,3.0,0.0,1.0,33.33,0.0,0.0,0.0,0.0,40.0,25.0,6.25,31.25,44.44,16.67
745283,2024-03-29,2024,571745,R,445276,R,walk,False,True,4.0,0.667,0.0,0.0,1.0,25.0,2.417,1.0,0.0,0.0,15.38,15.38,33.33,0.0,161.0,0.189,48.0,29.81,10.0,6.21,0.599,0.1619999999999999,28.57,13.33,19.22,32.56,25.34,22.02,3.0,0.0,1.0,33.33,1.0,33.33,0.333,0.0,50.0,16.67,16.67,33.33,25.0,16.67
745283,2024-03-29,2024,664238,R,445276,R,strikeout,True,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,100.0,50.0,25.0,75.0,50.0,50.0,73.0,0.188,28.0,38.36,6.0,8.22,0.647,0.1709999999999999,33.56,16.33,21.33,37.67,34.46,26.17,3.0,0.0,1.0,33.33,1.0,33.33,0.333,0.0,50.0,16.67,16.67,33.33,25.0,16.67
745283,2024-03-29,2024,664034,R,445276,R,field_out,False,False,3.0,0.0,1.0,33.33,0.0,0.0,0.0,0.0,16.67,6.25,18.75,25.0,14.29,16.67,506.0,0.24,85.0,16.8,37.0,7.31,0.698,0.1169999999999999,22.16,11.42,13.69,25.11,32.3,15.51,3.0,0.0,1.0,33.33,1.0,33.33,0.333,0.0,50.0,16.67,16.67,33.33,25.0,16.67
745283,2024-03-29,2024,670042,L,445276,R,strikeout,True,False,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,100.0,66.67,33.33,100.0,100.0,100.0,363.0,0.247,112.0,30.85,26.0,7.16,0.8340000000000001,0.25,38.6,19.83,11.57,31.39,31.1,26.79,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,100.0,66.67,33.33,100.0,100.0,100.0
747224,2024-03-29,2024,453568,L,668678,R,field_out,False,False,3.0,0.0,0.0,0.0,1.0,33.33,0.333,0.0,42.86,16.67,11.11,27.78,33.33,0.0,309.0,0.272,48.0,15.53,26.0,8.41,0.7909999999999999,0.1689999999999999,21.84,10.67,16.05,26.72,30.66,16.11,8.0,0.167,1.0,12.5,2.0,25.0,0.708,0.166,36.36,11.11,25.0,36.11,27.27,9.09
747224,2024-03-29,2024,592178,R,668678,R,field_out,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,33.33,15.38,7.69,23.08,22.22,0.0,263.0,0.239,55.0,20.91,24.0,9.13,0.673,0.1109999999999999,25.91,11.98,15.64,27.62,26.79,19.86,13.0,0.167,2.0,15.38,0.0,0.0,0.481,0.0829999999999999,39.29,20.37,5.56,25.93,34.21,14.29
747224,2024-03-29,2024,666134,L,668678,R,field_out,False,False,3.0,0.0,1.0,33.33,0.0,0.0,0.0,0.0,33.33,10.0,40.0,50.0,25.0,100.0,294.0,0.289,92.0,31.29,41.0,13.95,0.945,0.261,33.58,14.12,18.56,32.68,25.97,22.72,8.0,0.167,1.0,12.5,2.0,25.0,0.708,0.166,36.36,11.11,25.0,36.11,27.27,9.09
747224,2024-03-29,2024,606466,R,607536,L,single,False,False,3.0,0.667,0.0,0.0,0.0,0.0,1.334,0.0,0.0,0.0,0.0,0.0,0.0,,199.0,0.313,24.0,12.06,17.0,8.54,0.879,0.184,19.78,9.92,12.91,22.83,31.78,12.7,13.0,0.692,2.0,15.38,0.0,0.0,1.692,0.308,25.0,13.89,16.67,30.56,26.67,33.33
747224,2024-03-29,2024,682998,L,607536,L,field_out,False,False,3.0,0.0,0.0,0.0,1.0,33.33,0.333,0.0,25.0,10.0,20.0,30.0,20.0,0.0,174.0,0.283,20.0,11.49,11.0,6.32,0.7210000000000001,0.099,19.57,8.84,18.17,27.0,25.0,14.71,4.0,0.333,0.0,0.0,1.0,25.0,1.167,0.334,16.67,7.69,15.38,23.08,16.67,0.0
747224,2024-03-29,2024,666971,R,607536,L,home_run,False,False,3.0,0.667,1.0,33.33,0.0,0.0,2.334,1.0,33.33,22.22,11.11,33.33,0.0,50.0,160.0,0.301,18.0,11.25,12.0,7.5,0.8140000000000001,0.151,14.39,6.67,17.26,23.93,28.33,12.16,13.0,0.692,2.0,15.38,0.0,0.0,1.692,0.308,25.0,13.89,16.67,30.56,26.67,33.33
747224,2024-03-29,2024,572233,R,607536,L,strikeout,True,False,3.0,0.333,2.0,66.67,0.0,0.0,1.0,0.334,33.33,22.22,22.22,44.44,66.67,50.0,168.0,0.255,32.0,19.05,20.0,11.9,0.922,0.3189999999999999,27.22,12.57,12.85,25.42,24.16,14.55,13.0,0.692,2.0,15.38,0.0,0.0,1.692,0.308,25.0,13.89,16.67,30.56,26.67,33.33
747224,2024-03-29,2024,672515,R,607536,L,field_out,False,False,3.0,0.333,0.0,0.0,0.0,0.0,0.666,0.0,33.33,16.67,16.67,33.33,40.0,0.0,116.0,0.352,32.0,27.59,5.0,4.31,0.899,0.176,20.55,9.15,21.54,30.69,27.88,22.38,13.0,0.692,2.0,15.38,0.0,0.0,1.692,0.308,25.0,13.89,16.67,30.56,26.67,33.33
