year,date,gid
2025,2025-09-08,776413
2025,2025-09-08,776409
2025,2025-09-08,776405
2025,2025-09-08,776412
2025,2025-09-09,776406
2025,2025-09-09,776411
2025,2025-09-09,776407
2025,2025-09-09,776400
2025,2025-09-09,776399
2025,2025-09-09,776410
2025,2025-09-09,776408
2025,2025-09-09,776401
2025,2025-09-09,776403
2025,2025-09-09,776397
2025,2025-09-09,776404
2025,2025-09-09,776398
2025,2025-09-09,776393
2025,2025-09-09,776402
2025,2025-09-09,776388
2025,2025-09-10,776395
2025,2025-09-10,776390
2025,2025-09-10,776392
2025,2025-09-10,776391
2025,2025-09-10,776394
2025,2025-09-10,776396
2025,2025-09-10,776389
2025,2025-09-10,776375
2025,2025-09-10,776379
2025,2025-09-10,776374
2025,2025-09-10,776376
2025,2025-09-10,776387
2025,2025-09-10,776382
2025,2025-09-10,776386
2025,2025-09-10,776384
2025,2025-09-10,776383
2025,2025-09-10,776385
2025,2025-09-10,776381
2025,2025-09-10,776378
2025,2025-09-11,776377
2025,2025-09-11,776373
2025,2025-09-11,776380
2025,2025-09-11,776372
2025,2025-09-11,776364
2025,2025-09-11,776369
2025,2025-09-11,776367
2025,2025-09-11,776368
2025,2025-09-11,776370
2025,2025-09-11,776371
2025,2025-09-12,776365
2025,2025-09-12,776362
2025,2025-09-12,776352
2025,2025-09-12,776351
2025,2025-09-12,776354
2025,2025-09-12,776353
2025,2025-09-12,776359
2025,2025-09-12,776361
2025,2025-09-12,776366
2025,2025-09-12,776363
2025,2025-09-12,776360
2025,2025-09-13,776355
2025,2025-09-13,776356
2025,2025-09-13,776357
2025,2025-09-13,776358
2025,2025-09-13,776345
2025,2025-09-13,776350
2025,2025-09-13,776338
2025,2025-09-13,776343
2025,2025-09-13,776336
2025,2025-09-13,776349
2025,2025-09-13,776347
2025,2025-09-13,776344
2025,2025-09-13,776342
2025,2025-09-13,776348
2025,2025-09-13,776337
2025,2025-09-13,776346
2025,2025-09-14,776339
2025,2025-09-14,776341
2025,2025-09-14,776328
2025,2025-09-14,776333
2025,2025-09-14,776340
2025,2025-09-14,776320
2025,2025-09-14,776334
2025,2025-09-14,776329
2025,2025-09-14,776322
2025,2025-09-14,776335
2025,2025-09-14,776331
2025,2025-09-14,776332
2025,2025-09-14,776324
2025,2025-09-14,776326
2025,2025-09-14,776321
2025,2025-09-14,776327
2025,2025-09-14,776325
2025,2025-09-14,776323
2025,2025-09-14,776317
2025,2025-09-14,776330
2025,2025-09-15,776318
2025,2025-09-15,776315
2025,2025-09-15,776316
2025,2025-09-15,776314
2025,2025-09-15,776313
2025,2025-09-15,776312
2025,2025-09-16,776319
2025,2025-09-16,776309
2025,2025-09-16,776311
2025,2025-09-16,776307
2025,2025-09-16,776303
2025,2025-09-16,776308
2025,2025-09-16,776310
2025,2025-09-16,776304
2025,2025-09-16,776305
2025,2025-09-16,776302
2025,2025-09-16,776306
2025,2025-09-16,776298
2025,2025-09-16,776295
2025,2025-09-16,776300
2025,2025-09-17,776301
2025,2025-09-17,776293
2025,2025-09-17,776294
2025,2025-09-17,776297
2025,2025-09-17,776287
2025,2025-09-17,776283
2025,2025-09-17,776285
2025,2025-09-17,776279
2025,2025-09-17,776286
2025,2025-09-17,776296
2025,2025-09-17,776299
2025,2025-09-17,776290
2025,2025-09-17,776288
2025,2025-09-17,776289
2025,2025-09-17,776284
2025,2025-09-17,776291
2025,2025-09-18,776292
2025,2025-09-18,776277
2025,2025-09-18,776280
2025,2025-09-18,776275
2025,2025-09-18,776276
2025,2025-09-18,776269
2025,2025-09-18,776281
2025,2025-09-18,776272
2025,2025-09-18,776270
2025,2025-09-18,776282
2025,2025-09-18,776278
2025,2025-09-18,776274
2025,2025-09-19,776271
2025,2025-09-19,776267
2025,2025-09-19,776266
2025,2025-09-19,776268
2025,2025-09-19,776273
2025,2025-09-19,776259
2025,2025-09-19,776261
2025,2025-09-19,776260
2025,2025-09-19,776264
2025,2025-09-20,776251
2025,2025-09-20,776253
2025,2025-09-20,776262
2025,2025-09-20,776263
2025,2025-09-20,776265
2025,2025-09-20,776255
2025,2025-09-20,776256
2025,2025-09-20,776258
2025,2025-09-20,776243
2025,2025-09-20,776252
2025,2025-09-20,776254
2025,2025-09-20,776249
2025,2025-09-20,776247
2025,2025-09-20,776242
2025,2025-09-20,776257
2025,2025-09-20,776248
2025,2025-09-20,776245
2025,2025-09-20,776250
2025,2025-09-20,776244
2025,2025-09-21,776241
2025,2025-09-21,776246
2025,2025-09-21,776233
2025,2025-09-21,776238
2025,2025-09-21,776234
2025,2025-09-21,776240
2025,2025-09-21,776239
2025,2025-09-21,776237
2025,2025-09-21,776229
2025,2025-09-21,776225
2025,2025-09-21,776235
2025,2025-09-21,776231
2025,2025-09-21,776226
2025,2025-09-21,776232
2025,2025-09-21,776227
2025,2025-09-21,776230
2025,2025-09-21,776228
2025,2025-09-21,776236
2025,2025-09-22,776221
2025,2025-09-23,776222
2025,2025-09-23,776220
2025,2025-09-23,776223
2025,2025-09-23,776218
2025,2025-09-23,776224
2025,2025-09-23,776215
2025,2025-09-23,776216
2025,2025-09-23,776217
2025,2025-09-23,776219
2025,2025-09-23,776209
2025,2025-09-24,776210
2025,2025-09-24,776207
2025,2025-09-24,776213
2025,2025-09-24,776212
2025,2025-09-24,776214
2025,2025-09-24,776211
2025,2025-09-24,776208
2025,2025-09-24,776200
2025,2025-09-24,776198
2025,2025-09-24,776203
2025,2025-09-24,776204
2025,2025-09-24,776202
2025,2025-09-24,776201
2025,2025-09-24,776199
2025,2025-09-24,776206
2025,2025-09-25,776205
2025,2025-09-25,776192
2025,2025-09-25,776197
2025,2025-09-25,776193
2025,2025-09-25,776194
2025,2025-09-25,776196
2025,2025-09-25,776195
2025,2025-09-25,776190
2025,2025-09-25,776191
2025,2025-09-25,776183
2025,2025-09-25,776182
2025,2025-09-25,776185
2025,2025-09-25,776188
2025,2025-09-25,776189
2025,2025-09-25,776184
2025,2025-09-25,776186
2025,2025-09-25,776187
2025,2025-09-26,776178
2025,2025-09-26,776179
2025,2025-09-26,776167
2025,2025-09-26,776176
2025,2025-09-26,776165
2025,2025-09-26,776174
2025,2025-09-26,776177
2025,2025-09-26,776181
2025,2025-09-26,776175
2025,2025-09-26,776173
2025,2025-09-26,776180
2025,2025-09-27,776171
2025,2025-09-27,776169
2025,2025-09-27,776170
2025,2025-09-27,776168
2025,2025-09-27,776172
2025,2025-09-27,776166
2025,2025-09-27,776162
2025,2025-09-27,776164
2025,2025-09-27,776159
2025,2025-09-27,776146
2025,2025-09-27,776160
2025,2025-09-27,776157
2025,2025-09-27,776161
2025,2025-09-27,776163
2025,2025-09-27,776158
2025,2025-09-27,776156
2025,2025-09-27,776153
2025,2025-09-28,776152
2025,2025-09-28,776155
2025,2025-09-28,776150
2025,2025-09-28,776154
2025,2025-09-28,776151
2025,2025-09-28,776138
2025,2025-09-28,776137
2025,2025-09-28,776141
2025,2025-09-28,776143
2025,2025-09-28,776140
2025,2025-09-28,776135
2025,2025-09-28,776145
2025,2025-09-28,776136
2025,2025-09-28,776139
2025,2025-09-28,776147
2025,2025-09-28,776148
2025,2025-09-28,776144
2025,2025-09-28,776149
2025,2025-09-28,776142
2025,2025-09-30,813072
2025,2025-09-30,813066
2025,2025-09-30,813074
2025,2025-10-01,813069
2025,2025-10-01,813071
2025,2025-10-01,813064
2025,2025-10-01,813070
2025,2025-10-02,813068
2025,2025-10-02,813073
2025,2025-10-02,813059
2025,2025-10-03,813065
2025,2025-10-04,813047
2025,2025-10-04,813063
2025,2025-10-04,813051
2025,2025-10-05,813058
2025,2025-10-05,813062
2025,2025-10-06,813057
2025,2025-10-06,813052
2025,2025-10-07,813048
2025,2025-10-07,813056
2025,2025-10-08,813061
2025,2025-10-08,813055
2025,2025-10-08,813049
2025,2025-10-08,813060
2025,2025-10-09,813041
2025,2025-10-09,813042
2025,2025-10-10,813050
2025,2025-10-11,813054
2025,2025-10-12,813046
2025,2025-10-13,813040
2025,2025-10-13,813044
2025,2025-10-14,813036
2025,2025-10-15,813034
2025,2025-10-16,813043
2025,2025-10-16,813033
2025,2025-10-17,813035
2025,2025-10-17,813039
2025,2025-10-18,813031
2025,2025-10-20,813038
2025,2025-10-21,813037
2025,2025-10-25,813027
2025,2025-10-26,813026
2025,2025-10-28,813032
2025,2025-10-29,813023
2025,2025-10-30,813022
2025,2025-11-01,813025
