Pitch Type,Pitch,Pitch Group,pitches,USG,PA,AB,K,K%,BB,OBP,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway USG,Putaway%,AVG,obp,SLG,OPS,ISO,mlbid
,,,3,0.48,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,663474
FC,Cutter,FB,162,32.27,36,31,8,22.22,1,2.78,90,17,18.89,10.49,32,19.75,30.25,38.81,15.38,30.77,0.258,0.306,0.452,0.758,0.194,663485
FF,4-Seam Fastball,FB,148,29.48,40,36,10,25.0,3,7.5,76,19,25.0,12.84,25,16.89,29.73,17.86,33.73,17.54,0.389,0.425,0.528,0.953,0.139,663485
FS,Split-Finger,OS,134,26.69,35,34,13,37.14,1,2.86,58,14,24.14,10.45,10,7.46,17.91,29.47,42.01,18.31,0.147,0.171,0.176,0.347,0.0289999999999999,663485
CU,Curveball,BR,55,10.96,7,5,2,28.57,1,14.29,13,4,30.77,7.27,15,27.27,34.55,18.18,8.28,14.29,0.2,0.429,0.4,0.829,0.2,663485
SI,Sinker,FB,3,0.6,1,0,0,0.0,1,100.0,0,0,,0.0,1,33.33,33.33,0.0,0.59,0.0,,1.0,,,,663485
ST,Sweeper,BR,78,50.32,25,23,6,24.0,0,0.0,43,14,32.56,17.95,12,15.38,33.33,31.43,58.54,25.0,0.217,0.2,0.304,0.504,0.087,663531
SI,Sinker,FB,49,31.61,16,13,0,0.0,2,12.5,24,2,8.33,4.08,15,30.61,34.69,10.0,26.83,0.0,0.385,0.5,0.615,1.115,0.2299999999999999,663531
FF,4-Seam Fastball,FB,20,12.9,4,4,1,25.0,0,0.0,8,2,25.0,10.0,3,15.0,25.0,0.0,14.63,16.67,0.75,0.75,1.0,1.75,0.25,663531
FC,Cutter,FB,8,5.16,2,2,0,0.0,0,0.0,5,1,20.0,12.5,2,25.0,37.5,0.0,0.0,,0.5,0.5,0.5,1.0,0.0,663531
FF,4-Seam Fastball,FB,155,50.82,39,33,12,30.77,5,12.82,65,12,18.46,7.74,44,28.39,36.13,6.0,54.12,26.09,0.152,0.263,0.242,0.505,0.09,663542
ST,Sweeper,BR,78,25.57,22,19,7,31.82,2,9.09,32,12,37.5,15.38,7,8.97,24.36,33.9,37.65,21.88,0.105,0.227,0.211,0.438,0.106,663542
FC,Cutter,FB,72,23.61,18,16,2,11.11,1,5.56,33,3,9.09,4.17,10,13.89,18.06,12.12,8.24,28.57,0.062,0.111,0.25,0.361,0.188,663542
SI,Sinker,FB,271,49.01,75,71,12,16.0,2,2.67,120,13,10.83,4.8,76,28.04,32.84,15.24,40.88,21.43,0.282,0.301,0.535,0.8360000000000001,0.253,663546
KC,Knuckle Curve,BR,155,28.03,52,46,17,32.69,4,7.69,81,21,25.93,13.55,20,12.9,26.45,38.46,50.36,24.64,0.196,0.288,0.435,0.723,0.239,663546
FC,Cutter,FB,119,21.52,24,22,1,4.17,0,0.0,50,5,10.0,4.2,13,10.92,15.13,16.44,8.76,8.33,0.227,0.261,0.364,0.625,0.1369999999999999,663546
,,,8,1.45,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,663546
FF,4-Seam Fastball,FB,382,41.16,95,86,16,16.84,8,8.42,181,34,18.78,8.9,65,17.02,25.92,24.18,42.24,12.5,0.349,0.4,0.547,0.947,0.198,663554
FS,Split-Finger,OS,244,26.29,74,71,17,22.97,1,1.35,137,46,33.58,18.85,23,9.43,28.28,38.85,30.03,18.68,0.254,0.26,0.31,0.5700000000000001,0.0559999999999999,663554
SL,Slider,BR,202,21.77,39,29,5,12.82,7,17.95,86,21,24.42,10.4,45,22.28,32.67,14.77,19.47,8.47,0.172,0.316,0.414,0.73,0.242,663554
KC,Knuckle Curve,BR,89,9.59,17,15,5,29.41,0,0.0,24,5,20.83,5.62,23,25.84,31.46,10.64,7.26,22.73,0.2,0.294,0.333,0.627,0.133,663554
SV,Slurve,BR,9,0.97,3,3,2,66.67,0,0.0,3,2,66.67,22.22,3,33.33,55.56,42.86,0.99,66.67,0.0,0.0,0.0,0.0,0.0,663554
SI,Sinker,FB,1,0.11,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,663554
,,,1,0.11,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,663554
FF,4-Seam Fastball,FB,181,39.78,49,47,8,16.33,2,4.08,97,17,17.53,9.39,31,17.13,26.52,32.05,40.35,17.39,0.319,0.347,0.574,0.921,0.2549999999999999,663559
SL,Slider,BR,137,30.11,36,34,8,22.22,1,2.78,62,22,35.48,16.06,17,12.41,28.47,30.26,37.72,18.6,0.265,0.286,0.294,0.58,0.0289999999999999,663559
SI,Sinker,FB,84,18.46,33,31,3,9.09,2,6.06,44,6,13.64,7.14,16,19.05,26.19,25.0,14.91,17.65,0.258,0.303,0.387,0.69,0.129,663559
CU,Curveball,BR,52,11.43,8,7,0,0.0,1,12.5,17,5,29.41,9.62,13,25.0,34.62,21.74,7.02,0.0,0.143,0.25,0.286,0.536,0.143,663559
PO,Pitch Out,,1,0.22,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,663559
SI,Sinker,FB,64,37.65,15,12,1,6.67,2,13.33,33,5,15.15,7.81,11,17.19,25.0,7.41,14.29,16.67,0.333,0.429,0.417,0.846,0.0839999999999999,663562
FC,Cutter,FB,36,21.18,9,7,0,0.0,2,22.22,14,0,0.0,0.0,6,16.67,16.67,5.0,7.14,0.0,0.143,0.333,0.571,0.904,0.4279999999999999,663562
ST,Sweeper,BR,24,14.12,9,9,2,22.22,0,0.0,17,2,11.76,8.33,2,8.33,16.67,57.14,33.33,14.29,0.444,0.444,0.667,1.111,0.223,663562
FF,4-Seam Fastball,FB,16,9.41,4,3,1,25.0,0,0.0,4,1,25.0,6.25,0,0.0,6.25,9.09,19.05,12.5,0.0,0.0,0.0,0.0,0.0,663562
CH,Changeup,OS,15,8.82,1,1,0,0.0,0,0.0,4,0,0.0,0.0,1,6.67,6.67,9.09,4.76,0.0,1.0,1.0,1.0,2.0,0.0,663562
SC,Screwball,,10,5.88,2,2,2,100.0,0,0.0,4,3,75.0,30.0,2,20.0,50.0,33.33,9.52,50.0,0.0,0.0,0.0,0.0,0.0,663562
CU,Curveball,BR,5,2.94,3,3,1,33.33,0,0.0,4,1,25.0,20.0,0,0.0,20.0,66.67,11.9,20.0,0.0,0.0,0.0,0.0,0.0,663562
CH,Changeup,OS,208,44.83,54,48,10,18.52,4,7.41,116,43,37.07,20.67,13,6.25,26.92,32.46,47.2,16.95,0.229,0.278,0.292,0.5700000000000001,0.0629999999999999,663567
FF,4-Seam Fastball,FB,196,42.24,53,43,10,18.87,7,13.21,89,14,15.73,7.14,38,19.39,26.53,16.47,34.4,23.26,0.326,0.423,0.558,0.981,0.232,663567
CU,Curveball,BR,26,5.6,7,5,1,14.29,1,14.29,11,3,27.27,11.54,2,7.69,19.23,25.0,11.2,7.14,0.6,0.571,1.6,2.1710000000000003,1.0,663567
SL,Slider,BR,19,4.09,6,6,2,33.33,0,0.0,9,3,33.33,15.79,3,15.79,31.58,27.27,4.8,33.33,0.5,0.5,0.667,1.167,0.167,663567
SV,Slurve,BR,7,1.51,1,1,0,0.0,0,0.0,2,0,0.0,0.0,3,42.86,42.86,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,663567
,,,5,1.08,2,0,0,0.0,2,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,663567
SI,Sinker,FB,2,0.43,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,663567
FC,Cutter,FB,1,0.22,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,663567
SI,Sinker,FB,109,32.73,30,25,4,13.33,4,13.33,44,7,15.91,6.42,32,29.36,35.78,8.11,29.0,13.79,0.24,0.367,0.24,0.607,0.0,663568
FC,Cutter,FB,89,26.73,26,25,1,3.85,0,0.0,53,8,15.09,8.99,11,12.36,21.35,41.86,14.0,7.14,0.32,0.346,0.36,0.706,0.0399999999999999,663568
FF,4-Seam Fastball,FB,53,15.92,14,14,3,21.43,0,0.0,31,5,16.13,9.43,6,11.32,20.75,36.0,24.0,12.5,0.286,0.286,0.357,0.643,0.071,663568
CH,Changeup,OS,52,15.62,16,15,5,31.25,1,6.25,23,4,17.39,7.69,8,15.38,23.08,32.35,24.0,20.83,0.267,0.312,0.267,0.579,0.0,663568
SL,Slider,BR,20,6.01,4,4,0,0.0,0,0.0,8,1,12.5,5.0,5,25.0,30.0,27.27,4.0,0.0,0.25,0.25,0.25,0.5,0.0,663568
ST,Sweeper,BR,9,2.7,2,2,2,100.0,0,0.0,5,2,40.0,22.22,1,11.11,33.33,25.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,663568
,,,1,0.3,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,,0.0,,,,,,,663568
FF,4-Seam Fastball,FB,122,65.59,30,28,8,26.67,2,6.67,74,14,18.92,11.48,14,11.48,22.95,30.61,58.46,21.05,0.179,0.233,0.214,0.447,0.035,663574
SL,Slider,BR,43,23.12,16,16,8,50.0,0,0.0,19,6,31.58,13.95,9,20.93,34.88,26.32,32.31,38.1,0.188,0.188,0.188,0.376,0.0,663574
SV,Slurve,BR,18,9.68,1,1,0,0.0,0,0.0,7,0,0.0,0.0,5,27.78,27.78,11.11,7.69,0.0,0.0,0.0,0.0,0.0,0.0,663574
CH,Changeup,OS,3,1.61,1,1,0,0.0,0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,663574
FF,4-Seam Fastball,FB,690,43.48,187,170,42,22.46,15,8.02,368,76,20.65,11.01,85,12.32,23.33,22.41,51.42,16.54,0.229,0.292,0.447,0.739,0.218,663623
CU,Curveball,BR,515,32.45,109,100,26,23.85,7,6.42,221,60,27.15,11.65,105,20.39,32.04,26.91,32.79,16.05,0.23,0.284,0.38,0.6639999999999999,0.15,663623
FC,Cutter,FB,191,12.04,49,46,4,8.16,2,4.08,100,21,21.0,10.99,28,14.66,25.65,24.71,7.89,10.26,0.283,0.327,0.522,0.849,0.239,663623
SI,Sinker,FB,97,6.11,38,30,4,10.53,8,21.05,47,12,25.53,12.37,17,17.53,29.9,34.69,5.26,15.38,0.4,0.526,0.8,1.326,0.4,663623
CH,Changeup,OS,90,5.67,14,14,2,14.29,0,0.0,36,13,36.11,14.44,7,7.78,22.22,18.33,2.63,15.38,0.143,0.143,0.143,0.286,0.0,663623
,,,4,0.25,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,663623
FF,4-Seam Fastball,FB,181,58.01,42,31,10,23.81,11,26.19,59,6,10.17,3.31,51,28.18,31.49,15.79,54.55,18.52,0.194,0.405,0.323,0.728,0.129,663687
ST,Sweeper,BR,71,22.76,18,17,4,22.22,1,5.56,32,8,25.0,11.27,11,15.49,26.76,9.38,24.24,16.67,0.294,0.333,0.765,1.098,0.471,663687
CU,Curveball,BR,56,17.95,12,11,4,33.33,1,8.33,21,9,42.86,16.07,11,19.64,35.71,25.71,20.2,20.0,0.455,0.5,0.636,1.136,0.181,663687
CH,Changeup,OS,3,0.96,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,663687
SI,Sinker,FB,1,0.32,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,1.01,0.0,,,,,,663687
CU,Curveball,BR,205,47.02,47,44,14,29.79,1,2.13,96,35,36.46,17.07,44,21.46,38.54,34.29,63.85,16.87,0.227,0.277,0.364,0.641,0.1369999999999999,663704
SI,Sinker,FB,109,25.0,40,37,10,25.0,3,7.5,46,9,19.57,8.26,27,24.77,33.03,27.08,20.0,38.46,0.324,0.375,0.378,0.753,0.0539999999999999,663704
FF,4-Seam Fastball,FB,71,16.28,16,15,0,0.0,1,6.25,37,4,10.81,5.63,5,7.04,12.68,18.92,11.54,0.0,0.2,0.25,0.4,0.65,0.2,663704
SL,Slider,BR,48,11.01,9,9,0,0.0,0,0.0,24,6,25.0,12.5,9,18.75,31.25,18.18,3.85,0.0,0.667,0.667,1.222,1.889,0.5549999999999999,663704
,,,2,0.46,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,663704
PO,Pitch Out,,1,0.23,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.77,0.0,,,,,,663704
SL,Slider,BR,92,47.42,22,18,10,45.45,1,4.55,45,23,51.11,25.0,10,10.87,35.87,29.41,62.07,27.78,0.111,0.19,0.111,0.301,0.0,663738
FF,4-Seam Fastball,FB,53,27.32,13,9,0,0.0,3,23.08,21,0,0.0,0.0,11,20.75,20.75,7.69,17.24,0.0,0.222,0.385,0.222,0.607,0.0,663738
SI,Sinker,FB,43,22.16,15,15,3,20.0,0,0.0,24,4,16.67,9.3,10,23.26,32.56,43.75,15.52,33.33,0.067,0.067,0.067,0.134,0.0,663738
CH,Changeup,OS,6,3.09,2,2,1,50.0,0,0.0,4,1,25.0,16.67,2,33.33,50.0,33.33,5.17,33.33,0.0,0.0,0.0,0.0,0.0,663738
SI,Sinker,FB,145,46.77,45,40,6,13.33,5,11.11,62,3,4.84,2.07,36,24.83,26.9,10.53,42.5,17.65,0.325,0.4,0.575,0.975,0.2499999999999999,663765
FC,Cutter,FB,64,20.65,15,14,1,6.67,0,0.0,31,2,6.45,3.12,12,18.75,21.88,34.38,7.5,16.67,0.286,0.333,0.5,0.833,0.214,663765
ST,Sweeper,BR,61,19.68,15,15,5,33.33,0,0.0,28,7,25.0,11.48,6,9.84,21.31,25.71,33.75,18.52,0.4,0.4,1.067,1.467,0.6669999999999999,663765
CH,Changeup,OS,32,10.32,6,5,1,16.67,0,0.0,11,1,9.09,3.12,1,3.12,6.25,22.22,11.25,11.11,0.2,0.167,0.2,0.367,0.0,663765
FF,4-Seam Fastball,FB,8,2.58,0,0,0,,0,,3,0,0.0,0.0,1,12.5,12.5,20.0,5.0,0.0,,,,,,663765
FC,Cutter,FB,26,31.71,6,6,0,0.0,0,0.0,17,4,23.53,15.38,1,3.85,19.23,30.0,10.0,0.0,0.167,0.167,0.667,0.8340000000000001,0.5,663767
CH,Changeup,OS,25,30.49,11,10,3,27.27,1,9.09,17,3,17.65,12.0,3,12.0,24.0,68.42,36.67,27.27,0.2,0.273,0.2,0.473,0.0,663767
FF,4-Seam Fastball,FB,15,18.29,2,2,0,0.0,0,0.0,7,1,14.29,6.67,1,6.67,13.33,40.0,30.0,0.0,1.0,1.0,1.5,2.5,0.5,663767
ST,Sweeper,BR,13,15.85,2,2,0,0.0,0,0.0,7,2,28.57,15.38,2,15.38,30.77,16.67,20.0,0.0,0.0,0.0,0.0,0.0,0.0,663767
SI,Sinker,FB,3,3.66,0,0,0,,0,,2,0,0.0,0.0,1,33.33,33.33,,3.33,0.0,,,,,,663767
SI,Sinker,FB,128,47.06,32,27,2,6.25,5,15.62,46,6,13.04,4.69,32,25.0,29.69,5.56,20.97,15.38,0.185,0.312,0.185,0.497,0.0,663773
FS,Split-Finger,OS,88,32.35,27,27,9,33.33,0,0.0,49,14,28.57,15.91,6,6.82,22.73,41.07,61.29,23.68,0.074,0.074,0.074,0.148,0.0,663773
SL,Slider,BR,45,16.54,10,10,5,50.0,0,0.0,20,12,60.0,26.67,9,20.0,46.67,39.29,12.9,62.5,0.1,0.1,0.2,0.3,0.1,663773
FF,4-Seam Fastball,FB,8,2.94,3,3,1,33.33,0,0.0,6,1,16.67,12.5,1,12.5,25.0,100.0,4.84,33.33,0.333,0.333,1.333,1.666,1.0,663773
,,,3,1.1,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.0,,,1.0,,,,663773
SL,Slider,BR,73,31.6,17,14,4,23.53,2,11.76,31,8,25.81,10.96,21,28.77,39.73,31.03,20.27,26.67,0.214,0.312,0.5,0.812,0.286,663776
SI,Sinker,FB,60,25.97,15,10,1,6.67,3,20.0,21,2,9.52,3.33,12,20.0,23.33,15.62,16.22,8.33,0.3,0.533,0.3,0.833,0.0,663776
ST,Sweeper,BR,51,22.08,13,12,6,46.15,1,7.69,25,9,36.0,17.65,4,7.84,25.49,32.26,35.14,23.08,0.167,0.231,0.167,0.398,0.0,663776
FF,4-Seam Fastball,FB,21,9.09,4,3,2,50.0,1,25.0,7,1,14.29,4.76,4,19.05,23.81,0.0,10.81,25.0,0.0,0.25,0.0,0.25,0.0,663776
CH,Changeup,OS,13,5.63,5,3,3,60.0,1,20.0,6,5,83.33,38.46,1,7.69,46.15,40.0,12.16,33.33,0.0,0.4,0.0,0.4,0.0,663776
CU,Curveball,BR,7,3.03,0,0,0,,0,,3,0,0.0,0.0,2,28.57,28.57,50.0,2.7,0.0,,,,,,663776
,,,6,2.6,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,2.7,0.0,,1.0,,,,663776
SI,Sinker,FB,426,46.71,106,91,3,2.83,13,12.26,181,19,10.5,4.46,90,21.13,25.59,15.79,25.1,4.84,0.451,0.528,0.659,1.187,0.208,663855
FS,Split-Finger,OS,231,25.33,58,50,19,32.76,7,12.07,112,46,41.07,19.91,9,3.9,23.81,35.0,42.11,18.27,0.12,0.241,0.14,0.381,0.02,663855
ST,Sweeper,BR,170,18.64,35,26,10,28.57,7,20.0,72,26,36.11,15.29,23,13.53,28.82,29.41,17.41,23.26,0.154,0.371,0.346,0.717,0.1919999999999999,663855
FF,4-Seam Fastball,FB,83,9.1,23,16,5,21.74,4,17.39,34,7,20.59,8.43,2,2.41,10.84,14.81,14.98,13.51,0.125,0.348,0.125,0.473,0.0,663855
,,,2,0.22,1,0,0,0.0,1,100.0,0,0,,0.0,0,0.0,0.0,,0.4,0.0,,1.0,,,,663855
FF,4-Seam Fastball,FB,267,53.29,72,63,12,16.67,8,11.11,129,26,20.16,9.74,36,13.48,23.22,18.8,41.18,21.43,0.317,0.389,0.524,0.913,0.207,663878
SL,Slider,BR,141,28.14,33,30,8,24.24,2,6.06,67,26,38.81,18.44,35,24.82,43.26,37.5,21.32,27.59,0.267,0.333,0.3,0.633,0.0329999999999999,663878
CU,Curveball,BR,91,18.16,28,24,14,50.0,2,7.14,23,8,34.78,8.79,23,25.27,34.07,16.07,36.76,28.0,0.167,0.222,0.292,0.514,0.1249999999999999,663878
FS,Split-Finger,OS,1,0.2,1,1,1,100.0,0,0.0,0,0,,0.0,1,100.0,100.0,,0.74,100.0,0.0,0.0,0.0,0.0,0.0,663878
SI,Sinker,FB,1,0.2,0,0,0,,0,,1,1,100.0,100.0,0,0.0,100.0,100.0,0.0,,,,,,,663878
SI,Sinker,FB,225,66.18,58,51,3,5.17,6,10.34,93,22,23.66,9.78,44,19.56,29.33,13.59,30.23,11.54,0.235,0.328,0.294,0.622,0.059,663893
KC,Knuckle Curve,BR,101,29.71,33,31,17,51.52,2,6.06,49,22,44.9,21.78,14,13.86,35.64,42.03,68.6,28.81,0.161,0.212,0.161,0.373,0.0,663893
FC,Cutter,FB,14,4.12,2,2,0,0.0,0,0.0,6,2,33.33,14.29,6,42.86,57.14,60.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,663893
EP,Eephus,,23,82.14,6,5,0,0.0,1,16.67,10,0,0.0,0.0,3,13.04,13.04,37.5,80.0,0.0,0.2,0.333,0.2,0.533,0.0,663897
FA,Other,,5,17.86,2,2,0,0.0,0,0.0,3,1,33.33,20.0,0,0.0,20.0,33.33,20.0,0.0,0.0,0.0,0.0,0.0,0.0,663897
SL,Slider,BR,652,39.66,173,152,46,26.59,17,9.83,323,114,35.29,17.48,92,14.11,31.6,34.03,49.2,21.5,0.257,0.343,0.48,0.823,0.2229999999999999,663903
SI,Sinker,FB,617,37.53,169,148,34,20.12,20,11.83,231,34,14.72,5.51,170,27.55,33.06,12.4,32.41,24.11,0.291,0.373,0.405,0.778,0.114,663903
FF,4-Seam Fastball,FB,250,15.21,35,34,2,5.71,0,0.0,88,13,14.77,5.2,38,15.2,20.4,14.18,10.8,4.26,0.382,0.382,0.765,1.147,0.383,663903
ST,Sweeper,BR,73,4.44,28,24,8,28.57,2,7.14,49,18,36.73,24.66,4,5.48,30.14,47.37,6.9,26.67,0.333,0.429,0.667,1.096,0.334,663903
CH,Changeup,OS,50,3.04,13,12,0,0.0,0,0.0,16,2,12.5,4.0,4,8.0,12.0,9.09,0.46,0.0,0.417,0.462,0.5,0.962,0.083,663903
FC,Cutter,FB,1,0.06,0,0,0,,0,,1,1,100.0,100.0,0,0.0,100.0,100.0,0.0,,,,,,,663903
,,,1,0.06,1,1,1,100.0,0,0.0,0,0,,0.0,0,0.0,0.0,,0.23,100.0,0.0,0.0,0.0,0.0,0.0,663903
FF,4-Seam Fastball,FB,68,51.52,15,14,3,20.0,1,6.67,32,6,18.75,8.82,13,19.12,27.94,25.81,40.54,20.0,0.143,0.2,0.214,0.414,0.071,663941
CU,Curveball,BR,44,33.33,18,17,6,33.33,1,5.56,26,5,19.23,11.36,6,13.64,25.0,42.86,51.35,31.58,0.176,0.222,0.353,0.575,0.177,663941
SL,Slider,BR,18,13.64,3,3,1,33.33,0,0.0,9,2,22.22,11.11,3,16.67,27.78,22.22,5.41,50.0,0.333,0.333,0.333,0.666,0.0,663941
ST,Sweeper,BR,2,1.52,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,2.7,0.0,1.0,1.0,1.0,2.0,0.0,663941
SI,Sinker,FB,283,52.8,83,75,12,14.46,3,3.61,135,13,9.63,4.59,68,24.03,28.62,25.66,39.74,19.35,0.133,0.207,0.24,0.4469999999999999,0.1069999999999999,663947
ST,Sweeper,BR,206,38.43,48,46,13,27.08,2,4.17,87,33,37.93,16.02,31,15.05,31.07,33.33,44.23,18.84,0.13,0.167,0.174,0.3409999999999999,0.0439999999999999,663947
FF,4-Seam Fastball,FB,44,8.21,15,15,6,40.0,0,0.0,28,6,21.43,13.64,6,13.64,27.27,53.33,14.1,27.27,0.267,0.267,0.4,0.667,0.133,663947
CH,Changeup,OS,3,0.56,1,1,0,0.0,0,0.0,1,0,0.0,0.0,0,0.0,0.0,0.0,1.92,0.0,1.0,1.0,4.0,5.0,3.0,663947
FF,4-Seam Fastball,FB,71,25.54,21,21,3,14.29,0,0.0,48,11,22.92,15.49,4,5.63,21.13,48.65,13.75,27.27,0.238,0.238,0.381,0.619,0.143,663969
CU,Curveball,BR,68,24.46,19,18,6,31.58,1,5.26,36,9,25.0,13.24,9,13.24,26.47,39.47,40.0,18.75,0.167,0.211,0.333,0.544,0.166,663969
ST,Sweeper,BR,54,19.42,12,11,2,16.67,0,0.0,23,7,30.43,12.96,6,11.11,24.07,28.57,22.5,11.11,0.182,0.25,0.182,0.432,0.0,663969
SI,Sinker,FB,49,17.63,11,9,0,0.0,2,18.18,21,2,9.52,4.08,14,28.57,32.65,23.81,11.25,0.0,0.0,0.182,0.0,0.182,0.0,663969
FS,Split-Finger,OS,36,12.95,10,10,2,20.0,0,0.0,21,4,19.05,11.11,1,2.78,13.89,34.78,12.5,20.0,0.6,0.6,1.1,1.7000000000000002,0.5000000000000001,663969
FF,4-Seam Fastball,FB,291,41.04,71,66,20,28.17,4,5.63,153,36,23.53,12.37,62,21.31,33.68,33.04,44.33,22.22,0.318,0.352,0.5,0.852,0.182,663978
CH,Changeup,OS,231,32.58,73,66,8,10.96,6,8.22,123,28,22.76,12.12,23,9.96,22.08,36.03,30.54,12.9,0.258,0.315,0.379,0.694,0.121,663978
CU,Curveball,BR,106,14.95,30,29,2,6.67,1,3.33,47,5,10.64,4.72,16,15.09,19.81,25.42,17.24,5.71,0.345,0.367,0.448,0.815,0.103,663978
SL,Slider,BR,81,11.42,19,17,2,10.53,1,5.26,36,6,16.67,7.41,8,9.88,17.28,26.53,7.88,12.5,0.353,0.421,0.588,1.009,0.235,663978
FC,Cutter,FB,24,48.98,6,5,1,16.67,1,16.67,8,1,12.5,4.17,4,16.67,20.83,23.53,40.0,16.67,0.2,0.333,0.2,0.533,0.0,663989
SL,Slider,BR,19,38.78,7,7,3,42.86,0,0.0,14,6,42.86,31.58,3,15.79,47.37,71.43,53.33,37.5,0.143,0.143,0.143,0.286,0.0,663989
CU,Curveball,BR,6,12.24,0,0,0,,0,,1,0,0.0,0.0,2,33.33,33.33,0.0,6.67,0.0,,,,,,663989
SI,Sinker,FB,141,57.55,40,33,4,10.0,5,12.5,64,10,15.62,7.09,22,15.6,22.7,31.25,43.94,13.79,0.273,0.4,0.333,0.7330000000000001,0.06,663992
SL,Slider,BR,51,20.82,10,10,2,20.0,0,0.0,23,8,34.78,15.69,6,11.76,27.45,12.5,22.73,13.33,0.2,0.2,0.2,0.4,0.0,663992
ST,Sweeper,BR,38,15.51,9,8,2,22.22,0,0.0,17,6,35.29,15.79,3,7.89,23.68,26.32,19.7,15.38,0.0,0.0,0.0,0.0,0.0,663992
FF,4-Seam Fastball,FB,15,6.12,5,5,3,60.0,0,0.0,10,3,30.0,20.0,3,20.0,40.0,0.0,13.64,33.33,0.4,0.4,1.0,1.4,0.6,663992
SI,Sinker,FB,94,26.63,26,21,2,7.69,4,15.38,42,6,14.29,6.38,18,19.15,25.53,26.09,12.61,14.29,0.429,0.538,0.571,1.109,0.1419999999999999,664076
SL,Slider,BR,89,25.21,21,16,5,23.81,5,23.81,36,15,41.67,16.85,23,25.84,42.7,32.65,18.92,23.81,0.25,0.429,0.25,0.679,0.0,664076
ST,Sweeper,BR,80,22.66,22,22,13,59.09,0,0.0,34,10,29.41,12.5,15,18.75,31.25,23.08,44.14,26.53,0.182,0.182,0.182,0.364,0.0,664076
FC,Cutter,FB,56,15.86,11,10,1,9.09,1,9.09,29,14,48.28,25.0,8,14.29,39.29,43.33,8.11,11.11,0.3,0.364,0.6,0.964,0.3,664076
FF,4-Seam Fastball,FB,34,9.63,10,9,5,50.0,0,0.0,19,4,21.05,11.76,5,14.71,26.47,23.08,16.22,27.78,0.0,0.1,0.0,0.1,0.0,664076
SI,Sinker,FB,19,55.88,4,1,0,0.0,3,75.0,9,1,11.11,5.26,1,5.26,10.53,22.22,44.44,0.0,1.0,1.0,2.0,3.0,1.0,664079
ST,Sweeper,BR,9,26.47,4,4,1,25.0,0,0.0,6,3,50.0,33.33,0,0.0,33.33,40.0,44.44,25.0,0.25,0.25,0.25,0.5,0.0,664079
FF,4-Seam Fastball,FB,3,8.82,1,1,0,0.0,0,0.0,1,0,0.0,0.0,1,33.33,33.33,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,664079
FC,Cutter,FB,3,8.82,0,0,0,,0,,0,0,,0.0,1,33.33,33.33,0.0,0.0,,,,,,,664079
CH,Changeup,OS,7,41.18,3,2,0,0.0,1,33.33,5,0,0.0,0.0,0,0.0,0.0,33.33,80.0,0.0,0.0,0.333,0.0,0.333,0.0,664123
FF,4-Seam Fastball,FB,5,29.41,1,1,0,0.0,0,0.0,3,1,33.33,20.0,0,0.0,20.0,0.0,20.0,0.0,1.0,1.0,1.0,2.0,0.0,664123
ST,Sweeper,BR,3,17.65,0,0,0,,0,,0,0,,0.0,0,0.0,0.0,0.0,0.0,,,,,,,664123
SI,Sinker,FB,2,11.76,0,0,0,,0,,0,0,,0.0,1,50.0,50.0,0.0,0.0,,,,,,,664123
FF,4-Seam Fastball,FB,186,52.39,46,41,5,10.87,5,10.87,80,9,11.25,4.84,37,19.89,24.73,14.1,40.91,13.89,0.366,0.435,0.415,0.85,0.0489999999999999,664126
