mlbid,PA,AB,pitches,AVG,K,K%,BB,BB%,obp,SLG,OPS,ISO,swings,Whiffs,Whiff%,SwStr%,Called Strikes,cStr%,CSW%,Chase%,Putaway%
502110,138,118,593,0.263,38,27.54,18,13.04,0.37,0.466,0.8360000000000001,0.203,280,84,30.0,14.17,82,13.83,27.99,28.31,19.9
664056,153,137,591,0.204,28,18.3,10,6.54,0.261,0.35,0.611,0.146,279,62,22.22,10.49,107,18.1,28.6,34.67,16.87
543807,145,123,591,0.187,32,22.07,20,13.79,0.303,0.276,0.579,0.08900000000000002,262,68,25.95,11.51,86,14.55,26.06,19.72,20.13
592192,129,109,586,0.275,27,20.93,17,13.18,0.38,0.394,0.774,0.119,239,48,20.08,8.19,118,20.14,28.33,21.48,12.87
571745,146,135,579,0.178,47,32.19,10,6.85,0.234,0.252,0.486,0.07400000000000001,270,95,35.19,16.41,105,18.13,34.54,26.2,24.86
641355,167,161,578,0.298,26,15.57,2,1.2,0.305,0.441,0.746,0.14300000000000002,306,63,20.59,10.9,107,18.51,29.41,35.89,16.56
608701,145,126,577,0.302,37,25.52,16,11.03,0.393,0.548,0.9410000000000001,0.24600000000000005,262,81,30.92,14.04,96,16.64,30.68,22.66,21.02
656555,131,110,576,0.218,35,26.72,17,12.98,0.323,0.455,0.778,0.23700000000000002,242,55,22.73,9.55,112,19.44,28.99,24.01,18.99
678882,152,142,575,0.211,54,35.53,7,4.61,0.258,0.345,0.603,0.13399999999999998,348,129,37.07,22.43,64,11.13,33.57,45.82,27.69
457705,142,120,574,0.2,41,28.87,17,11.97,0.319,0.375,0.694,0.175,248,75,30.24,13.07,109,18.99,32.06,17.1,22.4
669127,145,128,573,0.219,37,25.52,13,8.97,0.294,0.453,0.747,0.234,264,72,27.27,12.57,91,15.88,28.45,29.84,19.58
665833,154,143,570,0.224,47,30.52,8,5.19,0.266,0.42,0.6859999999999999,0.19599999999999998,283,92,32.51,16.14,99,17.37,33.51,34.62,29.01
657041,146,126,569,0.302,28,19.18,15,10.27,0.386,0.492,0.878,0.19,247,52,21.05,9.14,101,17.75,26.89,21.96,16.37
681297,147,134,569,0.224,51,34.69,9,6.12,0.281,0.381,0.662,0.157,246,76,30.89,13.36,127,22.32,35.68,22.9,31.29
668901,140,130,567,0.3,43,30.71,8,5.71,0.338,0.546,0.8840000000000001,0.24600000000000005,301,94,31.23,16.58,77,13.58,30.16,36.21,23.12
663898,144,132,565,0.311,30,20.83,11,7.64,0.364,0.455,0.819,0.14400000000000002,277,70,25.27,12.39,86,15.22,27.61,28.87,16.95
571448,154,145,563,0.234,17,11.04,6,3.9,0.266,0.379,0.645,0.145,284,45,15.85,7.99,96,17.05,25.04,32.72,12.14
694384,141,119,561,0.244,28,19.86,16,11.35,0.338,0.353,0.6910000000000001,0.10899999999999999,222,30,13.51,5.35,119,21.21,26.56,20.15,17.39
628451,154,137,560,0.292,31,20.13,12,7.79,0.357,0.445,0.802,0.15300000000000002,289,85,29.41,15.18,69,12.32,27.5,29.45,21.23
669701,141,126,560,0.286,39,27.66,7,4.96,0.345,0.429,0.774,0.14300000000000002,264,68,25.76,12.14,97,17.32,29.46,25.88,20.53
665161,167,157,559,0.306,20,11.98,4,2.4,0.333,0.478,0.8109999999999999,0.172,325,82,25.23,14.67,65,11.63,26.3,37.99,13.25
701538,154,144,556,0.243,21,13.64,8,5.19,0.279,0.375,0.654,0.132,297,62,20.88,11.15,67,12.05,23.2,31.47,14.19
571771,145,135,555,0.237,26,17.93,8,5.52,0.28,0.407,0.687,0.16999999999999998,257,54,21.01,9.73,108,19.46,29.19,26.2,15.66
641487,143,126,554,0.262,22,15.38,13,9.09,0.35,0.405,0.755,0.14300000000000002,219,41,18.72,7.4,127,22.92,30.32,15.04,14.86
650490,139,127,548,0.346,12,8.63,10,7.19,0.388,0.535,0.923,0.18900000000000006,248,33,13.31,6.02,91,16.61,22.63,21.8,8.82
663624,143,134,544,0.306,26,18.18,9,6.29,0.35,0.463,0.813,0.15700000000000003,312,69,22.12,12.68,71,13.05,25.74,40.23,16.77
672515,120,106,543,0.302,12,10.0,12,10.0,0.367,0.415,0.782,0.11299999999999999,233,38,16.31,7.0,113,20.81,27.81,24.62,7.02
664983,147,134,540,0.284,28,19.05,8,5.44,0.34,0.358,0.698,0.07400000000000001,264,46,17.42,8.52,107,19.81,28.33,29.26,17.31
680777,141,129,540,0.248,34,24.11,7,4.96,0.305,0.512,0.817,0.264,262,65,24.81,12.04,96,17.78,29.81,35.38,20.73
608369,152,145,540,0.248,43,28.29,5,3.29,0.276,0.4,0.676,0.15200000000000002,292,79,27.05,14.63,60,11.11,25.74,29.46,30.07
665489,139,117,540,0.308,15,10.79,22,15.83,0.417,0.538,0.9550000000000001,0.23000000000000004,229,44,19.21,8.15,87,16.11,24.26,24.47,10.56
673490,130,111,540,0.252,18,13.85,18,13.85,0.357,0.387,0.744,0.135,207,26,12.56,4.81,121,22.41,27.22,15.35,12.16
543257,126,107,538,0.243,30,23.81,18,14.29,0.349,0.374,0.723,0.131,193,49,25.39,9.11,130,24.16,33.27,16.42,17.54
676694,146,128,538,0.25,32,21.92,12,8.22,0.336,0.422,0.758,0.172,247,68,27.53,12.64,91,16.91,29.55,26.24,20.65
665506,130,116,536,0.207,42,32.31,14,10.77,0.292,0.319,0.611,0.11200000000000002,254,80,31.5,14.93,77,14.37,29.29,23.42,23.6
519317,142,126,536,0.238,39,27.46,11,7.75,0.3,0.405,0.7050000000000001,0.16700000000000004,267,86,32.21,16.04,79,14.74,30.78,32.73,26.17
671218,123,108,535,0.37,29,23.58,13,10.57,0.439,0.75,1.189,0.38,282,78,27.66,14.58,51,9.53,24.11,28.78,16.86
521692,158,145,534,0.297,29,18.35,8,5.06,0.342,0.51,0.8520000000000001,0.21300000000000002,321,94,29.28,17.6,47,8.8,26.4,45.96,19.86
676609,127,109,532,0.22,45,35.43,9,7.09,0.301,0.358,0.659,0.13799999999999998,265,96,36.23,18.05,96,18.05,36.09,37.63,22.39
663886,138,123,527,0.244,22,15.94,14,10.14,0.319,0.488,0.8069999999999999,0.244,222,34,15.32,6.45,86,16.32,22.77,22.59,14.67
663853,130,116,520,0.302,36,27.69,11,8.46,0.364,0.517,0.881,0.21500000000000002,281,88,31.32,16.92,59,11.35,28.27,33.45,21.3
664034,135,117,519,0.231,30,22.22,13,9.63,0.321,0.35,0.671,0.11899999999999997,251,77,30.68,14.84,63,12.14,26.97,26.91,19.48
593871,130,124,519,0.25,28,21.54,6,4.62,0.285,0.379,0.6639999999999999,0.129,273,56,20.51,10.79,70,13.49,24.28,25.91,16.0
671289,136,114,518,0.184,20,14.71,13,9.56,0.304,0.298,0.602,0.11399999999999999,232,43,18.53,8.3,96,18.53,26.83,26.12,13.99
677951,144,133,516,0.316,18,12.5,7,4.86,0.35,0.496,0.846,0.18,281,55,19.57,10.66,75,14.53,25.19,39.43,11.76
667670,138,121,516,0.289,33,23.91,15,10.87,0.362,0.587,0.949,0.298,255,74,29.02,14.34,69,13.37,27.71,29.12,23.91
669289,132,114,513,0.289,14,10.61,11,8.33,0.344,0.491,0.835,0.202,246,38,15.45,7.41,78,15.2,22.61,28.29,10.29
592518,144,129,511,0.256,31,21.53,15,10.42,0.333,0.465,0.798,0.20900000000000002,239,68,28.45,13.31,77,15.07,28.38,26.38,22.06
681082,129,112,511,0.223,26,20.16,15,11.63,0.318,0.277,0.595,0.05400000000000002,211,39,18.48,7.63,114,22.31,29.94,23.33,16.88
668930,128,118,510,0.237,26,20.31,8,6.25,0.289,0.297,0.586,0.06,244,41,16.8,8.04,92,18.04,26.08,27.73,16.99
676475,142,133,506,0.195,17,11.97,6,4.23,0.229,0.286,0.515,0.09099999999999997,293,60,20.48,11.86,56,11.07,22.92,34.87,11.81
663538,138,128,505,0.328,14,10.14,8,5.8,0.377,0.422,0.7989999999999999,0.09399999999999997,260,31,11.92,6.14,77,15.25,21.39,34.8,9.72
