year,date,gid,home,away,hPitcher,aPitcher,hLineup,aLineup
2024,2024-07-06,745639,OAK,BAL,663687,544150,"[668709, 609280, 667670, 691016, 669127, 680869, 671732, 695391, 680474]","[683002, 668939, 663624, 623993, 676059, 669720, 681297, 622761, 543510]"
2024,2024-07-06,745398,SD,AZ,681190,677944,"[650333, 595777, 630105, 592518, 456781, 701538, 444482, 673490, 543309]","[682998, 606466, 592626, 572233, 666971, 672515, 553993, 677950, 672695]"
2024,2024-07-06,745237,SEA,TOR,622491,592332,"[641487, 641598, 663728, 677594, 670042, 664034, 686527, 664238, 668942]","[687462, 666182, 665489, 643376, 662139, 676914, 680718, 676391, 595281]"
2024,2024-07-06,746127,LAD,MIL,607192,650644,"[660271, 669257, 518692, 606192, 681624, 500743, 678246, 666158, 621035]","[668930, 661388, 592885, 642715, 669003, 656555, 686217, 694192, 655316]"
2024,2024-07-06,745724,NYY,BOS,543037,670174,"[700250, 665742, 592450, 657077, 683011, 663757, 624431, 665828, 518934]","[680776, 666152, 677800, 646240, 665839, 807799, 624512, 642086, 678882]"
2024,2024-07-06,745885,MIN,HOU,657746,686613,"[650489, 621043, 663616, 669304, 467793, 596146, 621439, 680777, 686797]","[608324, 665161, 670541, 673237, 572138, 676694, 643289, 676801, 694388]"
2024,2024-07-06,746856,CHC,LAA,543294,542881,"[663538, 621550, 641355, 673548, 664023, 683737, 621020, 623520, 621512]","[694384, 669374, 621493, 641432, 681351, 666160, 687263, 641645, 666176]"
2024,2024-07-06,745476,PIT,NYM,663559,656849,"[457705, 668804, 663647, 656582, 693304, 641943, 663698, 665833, 572191]","[596019, 607043, 502110, 624413, 668901, 620443, 621438, 578428, 664056]"
2024,2024-07-06,744835,WSH,STL,669022,458681,"[682928, 657041, 695578, 608385, 660688, 671277, 660766, 702358, 696285]","[691026, 676475, 575929, 502671, 571448, 680977, 666185, 669357, 672279]"
2024,2024-07-06,744995,TEX,TB,571760,671737,"[543760, 608369, 663993, 666969, 694671, 641680, 665750, 668800, 680716]","[650490, 668227, 642708, 670623, 642350, 676356, 676609, 670764, 656577]"
2024,2024-07-06,745642,OAK,BAL,665622,700249,"[663662, 609280, 667670, 669127, 669137, 680869, 663527, 695391, 680474]","[683002, 668939, 623993, 656811, 676059, 663624, 656775, 669720, 602104]"
2024,2024-07-06,746694,CIN,DET,668881,656412,"[663697, 682829, 600869, 668715, 605361, 663886, 682622, 666181, 656413]","[663837, 690993, 592192, 682985, 608348, 669234, 570482, 678009, 668952]"
2024,2024-07-06,746615,CLE,SF,671106,690986,"[680757, 682657, 608070, 647304, 681807, 678877, 671289, 666310, 677587]","[624585, 596103, 671218, 656305, 682641, 666149, 592200, 605113, 689172]"
2024,2024-07-06,745235,SEA,TOR,676106,684320,"[641487, 668942, 663728, 677594, 670042, 641598, 686527, 571745, 664238]","[543807, 687462, 665489, 666182, 643376, 662139, 672386, 676391, 595281]"
2024,2024-07-06,746044,MIA,CWS,630023,676979,"[665862, 650559, 669394, 667472, 656896, 681146, 669364, 645305, 660644]","[502054, 643217, 673357, 657757, 683734, 657557, 672820, 670032, 686676]"
2024,2024-07-06,747099,ATL,PHI,680885,624133,"[672284, 645277, 663586, 621566, 542303, 669221, 594807, 606115, 642201]","[681082, 607208, 664761, 669016, 592206, 665019, 665561, 621311, 679032]"
2024,2024-07-06,746129,LAD,MIL,572020,642547,"[660271, 669257, 518692, 606192, 681624, 681546, 500743, 666158, 621035]","[694192, 661388, 592885, 642715, 686217, 656555, 663368, 655316, 668930]"
2024,2024-07-07,746529,COL,KC,596295,607625,"[453568, 678662, 641857, 553869, 663898, 686668, 595909, 669911, 656541]","[672580, 677951, 686469, 521692, 592669, 669004, 666023, 641658, 664728]"
2024,2024-07-07,745395,SD,AZ,663362,694297,"[650333, 595777, 630105, 592518, 456781, 701538, 444482, 673490, 543309]","[682998, 672695, 592626, 572233, 666971, 664983, 553993, 621028, 645444]"
2024,2024-07-07,745477,PIT,NYM,682847,640455,"[457705, 668804, 656582, 693304, 663647, 658668, 669707, 663698, 572191]","[596019, 607043, 502110, 624413, 682626, 621466, 668901, 643446, 578428]"
2024,2024-07-07,744832,WSH,STL,687792,502043,"[682928, 657041, 695578, 608385, 671277, 660766, 702358, 656180, 696285]","[691026, 676475, 575929, 502671, 571448, 680977, 669357, 666185, 686780]"
2024,2024-07-07,747098,ATL,PHI,625643,675650,"[672284, 645277, 663586, 621566, 542303, 518595, 594807, 606115, 642201]","[681082, 607208, 664761, 669016, 592206, 665019, 593160, 596117, 679032]"
2024,2024-07-07,746691,CIN,DET,668933,669373,"[663697, 682829, 600869, 668715, 682622, 669289, 642851, 666181, 694362]","[663837, 690993, 592192, 682985, 672761, 570482, 656716, 668670, 678009]"
2024,2024-07-07,746616,CLE,SF,471911,806185,"[680757, 682657, 608070, 647304, 682177, 665926, 671289, 595978, 677587]","[624585, 664774, 671218, 672275, 656305, 624424, 573262, 689172, 605113]"
2024,2024-07-07,746039,MIA,CWS,665795,686563,"[665862, 605137, 660821, 669394, 667472, 669364, 624503, 660644, 663743]","[502054, 683734, 673357, 657757, 650391, 657557, 672820, 664901, 686676]"
2024,2024-07-07,745883,MIN,HOU,680573,681293,"[650489, 663616, 621043, 467793, 596146, 621439, 686797, 670242, 543877]","[514888, 665161, 608324, 673237, 572138, 643289, 676694, 676801, 663967]"
2024,2024-07-07,746855,CHC,LAA,669713,667755,"[663538, 683737, 641355, 673548, 664023, 666624, 621020, 670156, 665804]","[694384, 592273, 621493, 641432, 681351, 687263, 666160, 666176, 641645]"
2024,2024-07-07,744993,TEX,TB,543135,641793,"[543760, 608369, 669701, 694671, 663993, 641680, 665750, 608671, 656537]","[650490, 664040, 670623, 666139, 668227, 680700, 676356, 666163, 676609]"
2024,2024-07-07,746530,COL,KC,685299,663903,"[453568, 678662, 641857, 686668, 595909, 607732, 669911, 666134, 668845]","[624428, 677951, 686469, 521692, 686681, 666023, 669004, 672580, 664728]"
2024,2024-07-07,745637,OAK,BAL,687765,680570,"[668709, 609280, 667670, 691016, 669127, 680869, 671732, 695391, 680474]","[683002, 668939, 623993, 656811, 676059, 677008, 663624, 656775, 602104]"
2024,2024-07-07,745391,SD,AZ,656302,669194,"[650333, 595777, 630105, 592518, 456781, 701538, 444482, 673490, 669134]","[682998, 672515, 592626, 572233, 664983, 672695, 553993, 677950, 621028]"
2024,2024-07-07,745233,SEA,TOR,669923,621244,"[641487, 641598, 663728, 670042, 664034, 668942, 593871, 686527, 645302]","[543807, 687462, 665489, 457759, 666182, 662139, 672386, 677870, 595281]"
2024,2024-07-07,746122,LAD,MIL,680736,572971,"[660271, 669257, 518692, 606192, 681624, 678246, 500743, 571771, 621035]","[694192, 656555, 592885, 642715, 669003, 663368, 668930, 681962, 606992]"
2024,2024-07-07,745723,NYY,BOS,661563,676710,"[700250, 665742, 592450, 657077, 683011, 669224, 665828, 663757, 518934]","[680776, 666152, 641933, 646240, 657136, 807799, 677800, 642086, 678882]"
2024,2024-07-08,745480,PIT,NYM,656605,681035,"[457705, 668804, 665833, 642133, 693304, 641943, 669261, 663698, 669707]","[596019, 607043, 682626, 624413, 668901, 620443, 578428, 643446, 664056]"
2024,2024-07-08,744833,WSH,STL,680730,571945,"[682928, 657041, 695578, 608385, 660688, 671277, 660766, 702358, 696285]","[691026, 676475, 575929, 502671, 571448, 680977, 663457, 669357, 672279]"
2024,2024-07-08,746455,DET,CLE,672456,668909,"[672761, 690993, 592192, 682985, 570482, 656716, 595879, 668731, 668670]","[680757, 682657, 608070, 647304, 681807, 665926, 682177, 677587, 666310]"
2024,2024-07-08,746692,CIN,COL,671096,663372,"[663697, 682829, 600869, 668715, 663886, 621458, 682622, 677956, 666181]","[453568, 678662, 641857, 553869, 663898, 686668, 669911, 696100, 668845]"
2024,2024-07-09,746771,CWS,MIN,623167,663978,"[672820, 643217, 683734, 657757, 650391, 657557, 670032, 667452, 455117]","[650489, 621043, 663616, 669304, 596146, 621439, 686797, 680777, 670242]"
2024,2024-07-09,746208,LAA,TEX,669721,592351,"[543685, 694384, 607680, 669374, 681351, 592273, 666160, 666176, 641645]","[543760, 608369, 669701, 694671, 666969, 663993, 641680, 608671, 665750]"
2024,2024-07-09,747181,AZ,ATL,700270,693821,"[682998, 606466, 592626, 572233, 666971, 672515, 553993, 677950, 672695]","[672284, 645277, 663586, 621566, 542303, 594807, 592696, 669221, 606115]"
2024,2024-07-09,747014,BAL,CHC,665152,592791,"[683002, 668939, 623993, 656811, 676059, 677008, 663624, 656775, 602104]","[663538, 683737, 641355, 673548, 664023, 666624, 621020, 670156, 621512]"
2024,2024-07-09,746451,DET,CLE,628317,594902,"[663837, 690993, 682985, 608348, 570482, 672761, 669234, 595879, 656716]","[680757, 682657, 608070, 647304, 678877, 665926, 682177, 671289, 595978]"
2024,2024-07-09,745557,PHI,LAD,554430,676272,"[656941, 607208, 547180, 664761, 681082, 592206, 669016, 665561, 679032]","[660271, 669257, 518692, 606192, 681546, 500743, 666158, 678246, 624415]"
2024,2024-07-09,745074,TB,NYY,686752,607074,"[650490, 668227, 642708, 670623, 642350, 676356, 676609, 670764, 656577]","[700250, 665742, 592450, 657077, 650402, 669224, 683011, 663757, 518934]"
2024,2024-07-09,746690,CIN,COL,666157,615698,"[668715, 682829, 600869, 663886, 621458, 682622, 677956, 669289, 666181]","[678662, 663898, 641857, 553869, 686668, 607732, 669911, 666134, 696100]"
2024,2024-07-09,745803,NYM,WSH,500779,663623,"[596019, 607043, 502110, 624413, 682626, 621466, 668901, 643446, 664056]","[682928, 657041, 695578, 623912, 660766, 660688, 671277, 702358, 696285]"
2024,2024-07-09,746937,BOS,OAK,678394,683155,"[680776, 666152, 641933, 646240, 657136, 807799, 677800, 642086, 678882]","[668709, 609280, 667670, 691016, 669127, 680869, 671732, 695391, 680474]"
2024,2024-07-10,746368,HOU,MIA,669854,669432,"[514888, 608324, 670541, 673237, 665161, 572138, 676694, 643289, 676801]","[665862, 650559, 605137, 660821, 669394, 669364, 624503, 660644, 663743]"
2024,2024-07-10,745968,MIL,PIT,607067,676596,"[694192, 661388, 592885, 642715, 663368, 656555, 668930, 606992, 681962]","[641943, 668804, 642133, 693304, 663647, 669261, 663698, 669707, 572191]"
2024,2024-07-10,746206,LAA,TEX,672710,453286,"[543685, 694384, 621493, 669374, 592273, 681351, 666160, 687263, 666176]","[543760, 608369, 669701, 694671, 666969, 663993, 665750, 668800, 656537]"
2024,2024-07-10,745393,SD,SEA,800049,669302,"[650333, 595777, 630105, 592518, 456781, 701538, 673490, 444482, 543309]","[641487, 641598, 670042, 677594, 663728, 686527, 593871, 664034, 668942]"
2024,2024-07-10,747180,AZ,ATL,668678,519242,"[606466, 545341, 666971, 572233, 672515, 664983, 553993, 677950, 621028]","[672284, 645277, 663586, 621566, 542303, 594807, 592696, 669221, 606115]"
2024,2024-07-10,745316,SF,TOR,605483,579328,"[642731, 671218, 624424, 656305, 527038, 672275, 682641, 666149, 689172]","[543807, 666182, 665489, 457759, 643376, 676914, 676391, 662139, 677870]"
2024,2024-07-10,745155,STL,KC,669467,679525,"[691026, 676475, 575929, 502671, 680977, 571448, 663457, 669357, 686780]","[672580, 677951, 686469, 521692, 592669, 666023, 669004, 679845, 641658]"
2024,2024-07-10,746773,CWS,MIN,689672,641154,"[502054, 683734, 673357, 657757, 672820, 643217, 657557, 664901, 455117]","[686797, 621043, 596146, 669304, 621439, 670242, 680777, 467793, 571657]"
2024,2024-07-10,745156,STL,KC,700669,608379,"[680977, 575929, 676475, 502671, 663457, 571448, 669357, 543063, 672279]","[624428, 677951, 686469, 521692, 686681, 592669, 669004, 666023, 664728]"
2024,2024-07-10,746772,CWS,MIN,607200,641927,"[502054, 683734, 673357, 657757, 650391, 672820, 657557, 670032, 686676]","[650489, 621043, 663616, 669304, 467793, 686797, 670242, 622534, 543877]"
2024,2024-07-10,747015,BAL,CHC,669203,684007,"[683002, 668939, 663624, 623993, 676059, 669720, 622761, 681297, 543510]","[663538, 683737, 641355, 673548, 664023, 666624, 621020, 691718, 665804]"
2024,2024-07-10,746453,DET,CLE,681857,676440,"[672761, 690993, 663837, 682985, 570482, 656716, 669234, 668731, 668670]","[680757, 682657, 608070, 647304, 681807, 665926, 682177, 677587, 666310]"
2024,2024-07-10,745394,SD,SEA,650633,682243,"[650333, 595777, 630105, 592518, 456781, 701538, 444482, 673490, 664954]","[641487, 641598, 670042, 677594, 663728, 664034, 593871, 668942, 664238]"
2024,2024-07-10,745069,TB,NYY,621107,573186,"[650490, 664040, 670623, 666139, 668227, 680700, 642350, 666163, 670764]","[657077, 665742, 592450, 700250, 650402, 683011, 663757, 624431, 518934]"
2024,2024-07-10,745556,PHI,LAD,650911,694813,"[656941, 607208, 664761, 681082, 592206, 669016, 624641, 593160, 596117]","[660271, 606192, 518692, 681624, 500743, 678246, 621035, 571771, 605131]"
2024,2024-07-10,746689,CIN,COL,593423,607536,"[663697, 682829, 600869, 668715, 663886, 596103, 682622, 677956, 669289]","[678662, 663898, 641857, 553869, 686668, 595909, 669911, 666134, 656541]"
2024,2024-07-10,745796,NYM,WSH,622663,571578,"[596019, 607043, 502110, 624413, 668901, 682626, 578428, 621438, 664056]","[682928, 695578, 608385, 660688, 671277, 657041, 660766, 545121, 696285]"
2024,2024-07-10,746934,BOS,OAK,601713,676664,"[680776, 608701, 641933, 646240, 657136, 663853, 807799, 642197, 678882]","[668709, 609280, 667670, 669127, 671732, 680869, 663527, 695391, 680474]"
2024,2024-07-11,746366,HOU,MIA,664285,663773,"[514888, 608324, 670541, 673237, 665161, 572138, 676694, 643289, 694388]","[665862, 650559, 669394, 605137, 667472, 656896, 681146, 669364, 645305]"
2024,2024-07-11,745969,MIL,PIT,668964,527048,"[694192, 661388, 592885, 642715, 686217, 656555, 663368, 655316, 668930]","[457705, 668804, 642133, 693304, 641943, 663647, 669261, 663698, 669707]"
2024,2024-07-11,746205,LAA,TEX,656288,547179,"[543685, 694384, 621493, 607680, 681351, 592273, 642136, 687263, 666160]","[543760, 608369, 669701, 694671, 666969, 663993, 641680, 665750, 608671]"
2024,2024-07-11,747179,AZ,ATL,677944,450203,"[682998, 606466, 592626, 572233, 666971, 672695, 553993, 677950, 645444]","[672284, 645277, 663586, 621566, 542303, 594807, 592696, 518595, 606115]"
2024,2024-07-11,745318,SF,TOR,657277,605135,"[664774, 671218, 672275, 656305, 624424, 642731, 573262, 689172, 592200]","[543807, 687462, 665489, 457759, 666182, 662139, 672386, 676391, 595281]"
2024,2024-07-11,746688,CIN,COL,668881,596295,"[663697, 668715, 600869, 663886, 682622, 596103, 677956, 669289, 642851]","[678662, 663898, 641857, 686668, 595909, 669911, 666134, 696100, 656541]"
2024,2024-07-11,746452,DET,CLE,656427,675921,"[672761, 690993, 663837, 682985, 608348, 656716, 570482, 595879, 669234]","[680757, 682657, 608070, 682177, 681807, 665926, 686823, 666310, 677587]"
2024,2024-07-11,745799,NYM,WSH,656849,669022,"[596019, 607043, 502110, 624413, 668901, 620443, 664056, 621438, 643446]","[682928, 657041, 695578, 608385, 656180, 660766, 671277, 702358, 696285]"
2024,2024-07-11,745967,MIL,PIT,650644,694973,"[668930, 661388, 592885, 642715, 686217, 641343, 669003, 655316, 663368]","[457705, 668804, 665833, 642133, 693304, 641943, 663647, 669261, 518735]"
2024,2024-07-11,745313,SF,TOR,663855,592332,"[624585, 672275, 671218, 624424, 656305, 573262, 527038, 642731, 689172]","[543807, 687462, 665489, 457759, 643376, 676391, 676914, 595281, 677870]"
2024,2024-07-11,745558,PHI,LAD,605400,607455,"[656941, 607208, 547180, 664761, 681082, 592206, 669016, 679032, 596117]","[660271, 669257, 518692, 606192, 681624, 500743, 681546, 621035, 666158]"
2024,2024-07-11,747011,BAL,CHC,544150,657006,"[683002, 668939, 663624, 623993, 676059, 669720, 622761, 656775, 543510]","[663538, 683737, 673548, 664023, 666624, 621020, 670156, 691718, 621512]"
2024,2024-07-11,745065,TB,NYY,669358,641482,"[650490, 668227, 664040, 670623, 642708, 642350, 676609, 676356, 656577]","[657077, 665742, 592450, 700250, 650402, 669224, 683011, 663757, 665828]"
2024,2024-07-11,746935,BOS,OAK,656557,665622,"[680776, 666152, 641933, 646240, 657136, 807799, 677800, 642086, 678882]","[668709, 609280, 667670, 671732, 680869, 664913, 668832, 695391, 680474]"
2024,2024-07-12,746367,HOU,MIA,,682610,"[514888, 608324, 673237, 572138, 665161, 694388, 676694, 663550, 663967]","[665862, 650559, 605137, 660821, 669394, 669364, 624503, 660644, 663743]"
2024,2024-07-12,746204,LAA,SEA,686799,622491,"[543685, 694384, 621493, 607680, 681351, 592273, 666160, 687263, 641645]","[641487, 668942, 663728, 677594, 670042, 664034, 593871, 571745, 682729]"
2024,2024-07-12,747178,AZ,ATL,694297,608331,"[606466, 672515, 545341, 572233, 664983, 553993, 682998, 621028, 672695]","[672284, 645277, 663586, 621566, 542303, 594807, 592696, 669221, 606115]"
2024,2024-07-12,746450,DET,LAD,669373,572020,"[628451, 669234, 663837, 682985, 592192, 668670, 595879, 570482, 668723]","[660271, 669257, 518692, 606192, 500743, 681624, 621035, 678246, 571771]"
2024,2024-07-12,745552,PHI,OAK,624133,663687,"[656941, 607208, 547180, 664761, 592206, 624641, 642215, 665561, 665506]","[663662, 609280, 667670, 669127, 680869, 663527, 669137, 695391, 680474]"
2024,2024-07-12,745064,TB,CLE,671737,471911,"[650490, 664040, 668227, 670623, 666139, 642350, 670764, 680700, 656577]","[680757, 682657, 608070, 647304, 678877, 665926, 682177, 671289, 595978]"
2024,2024-07-12,747012,BAL,NYY,700249,543037,"[683002, 668939, 623993, 656811, 676059, 677008, 663624, 656775, 602104]","[518934, 665742, 592450, 700250, 650402, 657077, 683011, 624431, 663330]"
2024,2024-07-12,746936,BOS,KC,681867,666142,"[608701, 680776, 641933, 646240, 657136, 663853, 642197, 678882, 666152]","[624428, 677951, 686469, 521692, 686681, 592669, 669004, 672580, 664728]"
2024,2024-07-12,745800,NYM,COL,640455,685299,"[596019, 607043, 502110, 624413, 682626, 668901, 578428, 643446, 664056]","[453568, 678662, 641857, 553869, 686668, 663898, 669911, 696100, 656541]"
2024,2024-07-12,746685,CIN,MIA,686730,630023,"[663697, 682829, 600869, 668715, 663886, 641584, 682622, 677956, 666181]","[665862, 669364, 650559, 605137, 660821, 656896, 624503, 660644, 645305]"
2024,2024-07-13,746371,HOU,TEX,686613,571760,"[514888, 608324, 670541, 673237, 665161, 676694, 572138, 643289, 676801]","[543760, 608369, 669701, 694671, 666969, 663993, 641680, 665750, 608671]"
2024,2024-07-13,746774,CWS,PIT,676979,594835,"[502054, 683734, 673357, 650391, 672820, 657557, 667452, 686676, 664901]","[457705, 668804, 656582, 693304, 663647, 663698, 669707, 669261, 572191]"
2024,2024-07-13,745965,MIL,WSH,642547,671131,"[668930, 661388, 592885, 642715, 686217, 656555, 669003, 687401, 694192]","[682928, 695578, 657041, 608385, 660766, 671277, 660688, 702358, 696285]"
2024,2024-07-13,745153,STL,CHC,543243,543294,"[691026, 676475, 575929, 502671, 680977, 571448, 663457, 669357, 672279]","[663538, 683737, 673548, 664023, 666624, 621020, 670156, 691718, 665804]"
2024,2024-07-13,746207,LAA,SEA,542881,693433,"[543685, 694384, 621493, 641432, 681351, 592273, 666160, 687263, 666176]","[641487, 641598, 663728, 677594, 664034, 593871, 645302, 571745, 664238]"
2024,2024-07-13,747175,AZ,TOR,669194,684320,"[682998, 672515, 592626, 572233, 672695, 545341, 553993, 677950, 621028]","[543807, 687462, 665489, 457759, 662139, 672386, 676391, 595281, 677870]"
2024,2024-07-13,745390,SD,ATL,663362,680885,"[650333, 595777, 630105, 592518, 593428, 701538, 444482, 673490, 543309]","[672284, 645277, 663586, 621566, 542303, 594807, 592696, 518595, 606115]"
2024,2024-07-13,745312,SF,MIN,690986,657746,"[624585, 664774, 671218, 672275, 656305, 624424, 642731, 573262, 689172]","[622534, 621043, 467793, 621439, 650489, 680777, 686797, 670242, 543877]"
2024,2024-07-13,775214,ALF,NLF,,,"[703601, 702284, 806964, 694212, 682987, 800060, 695657, 702693, 695670]","[702222, 686611, 702261, 805811, 806956, 702258, 702253, 805795, 686948]"
2024,2024-07-13,746447,DET,LAD,672456,680736,"[628451, 669234, 663837, 682985, 592192, 608348, 690993, 595879, 668723]","[660271, 606192, 518692, 681624, 621035, 666158, 571771, 624415, 605131]"
2024,2024-07-13,746766,CWS,PIT,623167,682847,"[502054, 643217, 673357, 657757, 683734, 672820, 670032, 657557, 455117]","[457705, 668804, 665833, 642133, 693304, 641943, 663647, 669261, 518735]"
2024,2024-07-13,745152,STL,CHC,458681,669713,"[691026, 676475, 575929, 663457, 571448, 680977, 669357, 686780, 672279]","[663538, 683737, 673548, 664023, 666624, 621020, 670156, 691718, 621512]"
2024,2024-07-13,745549,PHI,OAK,663969,687765,"[656941, 607208, 547180, 664761, 681082, 592206, 669016, 679032, 596117]","[671732, 680869, 668709, 667670, 669127, 664913, 663662, 695391, 680474]"
2024,2024-07-13,747013,BAL,NYY,680570,661563,"[683002, 668939, 623993, 656811, 676059, 663624, 681297, 669720, 602104]","[657077, 665742, 592450, 700250, 650402, 669224, 683011, 663757, 518934]"
2024,2024-07-13,746930,BOS,KC,676710,607625,"[680776, 666152, 807799, 646240, 608701, 677800, 642086, 624512, 678882]","[624428, 677951, 686469, 521692, 592669, 669004, 666023, 672580, 641658]"
2024,2024-07-13,745798,NYM,COL,681035,663372,"[596019, 607043, 502110, 624413, 621466, 668901, 592325, 620443, 643446]","[453568, 678662, 641857, 553869, 686668, 663898, 595909, 669911, 656541]"
2024,2024-07-13,745067,TB,CLE,641793,668909,"[650490, 664040, 670623, 666139, 668227, 666163, 676609, 680700, 676356]","[680757, 682657, 608070, 647304, 681807, 665926, 682177, 686823, 666310]"
2024,2024-07-13,746369,HOU,TEX,681293,543135,"[514888, 608324, 670541, 673237, 572138, 665161, 676694, 694388, 676801]","[543760, 608369, 669701, 694671, 666969, 663993, 641680, 608671, 665750]"
2024,2024-07-13,746687,CIN,MIA,671096,665795,"[663697, 682829, 600869, 668715, 663886, 641584, 682622, 677956, 666181]","[665862, 650559, 669394, 605137, 667472, 669364, 656896, 681146, 663743]"
2024,2024-07-13,745963,MIL,WSH,572971,680730,"[694192, 687401, 661388, 642715, 656555, 686217, 655316, 663368, 606992]","[682928, 657041, 660766, 695578, 623912, 545121, 656180, 702358, 696285]"
2024,2024-07-13,745311,SF,MIN,806185,680573,"[624585, 689172, 671218, 672275, 656305, 624424, 527038, 573262, 642731]","[650489, 663616, 680777, 686797, 670242, 467793, 596146, 622534, 543877]"
2024,2024-07-13,745392,SD,ATL,656302,625643,"[650333, 595777, 630105, 592518, 456781, 701538, 444482, 669134, 642180]","[672284, 645277, 663586, 621566, 542303, 594807, 592696, 669221, 606115]"
2024,2024-07-14,746202,LAA,SEA,667755,669923,"[543685, 694384, 621493, 592273, 681351, 666160, 669374, 687263, 666176]","[641487, 663728, 677594, 641598, 670042, 664034, 593871, 668942, 645302]"
2024,2024-07-14,747177,AZ,TOR,700270,621244,"[682998, 606466, 592626, 572233, 666971, 672695, 553993, 677950, 645444]","[543807, 687462, 665489, 457759, 662139, 672386, 676914, 676391, 677870]"
2024,2024-07-14,747009,BAL,NYY,665152,607074,"[683002, 668939, 663624, 623993, 676059, 669720, 622761, 681297, 543510]","[700250, 665742, 592450, 657077, 650402, 669224, 683011, 663757, 665828]"
2024,2024-07-14,746932,BOS,KC,678394,663903,"[680776, 666152, 807799, 646240, 641933, 677800, 642086, 624512, 678882]","[624428, 677951, 686469, 521692, 686681, 592669, 669004, 666023, 664728]"
2024,2024-07-14,745551,PHI,OAK,689147,683155,"[656941, 607208, 547180, 664761, 681082, 592206, 669016, 679032, 596117]","[671732, 609280, 668709, 667670, 669127, 664913, 680869, 695391, 680474]"
2024,2024-07-14,746449,DET,LAD,689225,641703,"[672761, 690993, 663837, 682985, 608348, 570482, 656716, 628451, 668723]","[660271, 669257, 518692, 606192, 681624, 500743, 666158, 621035, 681546]"
2024,2024-07-14,745797,NYM,COL,500779,608566,"[596019, 607043, 682626, 624413, 668901, 578428, 621438, 643446, 664056]","[453568, 678662, 641857, 686668, 663898, 607732, 669911, 656248, 696100]"
2024,2024-07-14,745066,TB,CLE,686752,594902,"[650490, 664040, 668227, 670623, 666139, 642708, 642350, 666163, 670764]","[680757, 682657, 608070, 647304, 686823, 665926, 682177, 666310, 677587]"
2024,2024-07-14,746686,CIN,MIA,666157,669432,"[663697, 682829, 600869, 668715, 663886, 596103, 677956, 669289, 642851]","[665862, 650559, 605137, 669394, 669364, 660821, 681146, 660644, 663743]"
2024,2024-07-14,746370,HOU,TEX,669854,453286,"[514888, 608324, 670541, 673237, 572138, 665161, 676694, 694388, 643289]","[543760, 608369, 669701, 694671, 666969, 663993, 641680, 665750, 668800]"
2024,2024-07-14,746769,CWS,PIT,694363,656605,"[502054, 643217, 673357, 650391, 657757, 672820, 670032, 657557, 686676]","[457705, 668804, 665833, 693304, 642133, 663647, 641943, 663698, 669261]"
2024,2024-07-14,745962,MIL,WSH,642239,663623,"[668930, 661388, 592885, 642715, 686217, 687401, 641343, 694192, 669003]","[682928, 695578, 657041, 608385, 660766, 660688, 545121, 702358, 696285]"
2024,2024-07-14,745151,STL,CHC,571945,592791,"[691026, 676475, 502671, 680977, 571448, 663457, 669357, 686780, 543063]","[663538, 683737, 673548, 664023, 666624, 621020, 670156, 621512, 691718]"
2024,2024-07-14,745314,SF,MIN,605483,663978,"[624585, 664774, 671218, 672275, 624424, 656305, 573262, 642731, 689172]","[622534, 650489, 686797, 680777, 467793, 596146, 660636, 543877, 670242]"
2024,2024-07-14,746201,LAA,SEA,608334,669302,"[694384, 592273, 621493, 641432, 681351, 666160, 687263, 666176, 669374]","[641487, 641598, 663728, 677594, 593871, 670042, 645302, 668942, 664238]"
2024,2024-07-14,747176,AZ,TOR,668678,579328,"[606466, 672515, 666971, 572233, 545341, 664983, 553993, 621028, 672695]","[543807, 687462, 665489, 643376, 662139, 676391, 677870, 595281, 672642]"
2024,2024-07-14,745385,SD,ATL,681190,519242,"[595777, 456781, 592518, 593428, 630105, 673490, 701538, 543309, 669369]","[672284, 645277, 663586, 621566, 542303, 518595, 592696, 594807, 606115]"
2024,2024-07-17,747298,AL,NL,669203,694973,"[680757, 683002, 665742, 592450, 670541, 608070, 665489, 668939, 543760]","[606466, 660271, 607208, 547180, 661388, 592885, 664761, 606192, 595777]"
2024,2024-07-19,746854,CHC,AZ,657006,669194,"[663538, 683737, 673548, 664023, 666624, 621020, 670156, 621512, 691718]","[606466, 672515, 666971, 572233, 545341, 553993, 682998, 672695, 677950]"
2024,2024-07-19,745481,PIT,PHI,527048,605400,"[457705, 668804, 665833, 693304, 642133, 663647, 641943, 663698, 669261]","[656941, 607208, 547180, 664761, 592206, 624641, 642215, 596117, 665506]"
2024,2024-07-19,744829,WSH,CIN,571578,593423,"[682928, 657041, 608385, 660766, 695578, 671277, 660688, 702358, 696285]","[663697, 682829, 600869, 668715, 663886, 596103, 682622, 677956, 656413]"
2024,2024-07-19,745721,NYY,TB,543037,621107,"[700250, 665742, 592450, 657077, 650402, 669224, 683011, 663757, 518934]","[680700, 670623, 664040, 668227, 666139, 642350, 666163, 676609, 670764]"
2024,2024-07-19,744911,TOR,DET,605135,656427,"[543807, 687462, 665489, 457759, 666182, 662139, 672386, 676391, 595281]","[672761, 690993, 663837, 682985, 592192, 656716, 608348, 570482, 668723]"
2024,2024-07-19,746618,CLE,SD,676440,663362,"[680757, 682657, 608070, 647304, 681807, 665926, 682177, 686823, 666310]","[650333, 595777, 630105, 592518, 593428, 701538, 444482, 673490, 543309]"
