year,date,gid,home,away,hPitcher,aPitcher,hLineup,aLineup
2026,2026-03-28,824701,CHC,WSH,690990,571945,"[683737, 608324, 664023, 691718, 663538, 621020, 694208, 807713, 665804]","[695578, 686452, 671277, 695734, 691781, 678391, 683083, 677588, 696285]"
2026,2026-03-28,822838,TOR,ATH,656302,605488,"[543807, 676914, 665489, 672960, 672386, 662139, 676391, 664702, 665926]","[701762, 669127, 691016, 667670, 805779, 643446, 691777, 666126, 672016]"
2026,2026-03-28,824862,BAL,MIN,680694,671737,"[621493, 683002, 624413, 668939, 694212, 687637, 691723, 681297, 669236]","[665019, 621439, 807712, 670242, 605137, 680777, 663616, 668904, 686797]"
2026,2026-03-28,823488,PHI,TEX,605400,656641,"[607208, 656941, 547180, 664761, 681082, 666969, 669016, 592663, 702222]","[607043, 694671, 608369, 669394, 592626, 669701, 673962, 694497, 643376]"
2026,2026-03-28,824540,CIN,BOS,663903,543243,"[670770, 680574, 682829, 701398, 553993, 668715, 666181, 624431, 663647]","[701350, 596115, 680776, 575929, 677800, 702332, 691785, 665966, 678882]"
2026,2026-03-28,823651,NYM,PIT,656849,656605,"[596019, 665742, 666182, 593871, 673357, 683146, 543760, 701807, 682626]","[669707, 656811, 668804, 542303, 693304, 664040, 694377, 663698, 663968]"
2026,2026-03-28,823892,MIA,COL,691587,547179,"[805300, 669364, 682663, 689414, 672640, 683357, 665052, 681393, 688363]","[664983, 696100, 650489, 678662, 681198, 687859, 686668, 691720, 666397]"
2026,2026-03-28,824213,HOU,LAA,664299,672282,"[514888, 670541, 670623, 621043, 572233, 701358, 673237, 676694, 694728]","[687263, 545361, 694384, 624585, 660162, 666176, 666139, 681351, 672724]"
2026,2026-03-28,823811,MIL,CWS,694477,680732,"[668930, 661388, 592885, 641343, 669003, 686217, 687401, 666152, 663604]","[805367, 695657, 643217, 808959, 672820, 671976, 677592, 624512, 682668]"
2026,2026-03-28,824945,ATL,KC,625643,608379,"[660670, 686948, 621566, 663586, 573262, 645277, 671739, 642086, 643289]","[672580, 677951, 686469, 521692, 695600, 663697, 695506, 686555, 664728]"
2026,2026-03-28,823241,SF,NYY,641816,701542,"[808982, 656305, 650333, 646240, 671218, 642715, 664056, 672275, 669477]","[663757, 592450, 641355, 700250, 519317, 665862, 676609, 641857, 669224]"
2026,2026-03-29,823323,SD,DET,681190,656427,"[630105, 665487, 592518, 701538, 593428, 657757, 657656, 592206, 666023]","[681481, 650402, 690993, 682985, 679529, 805808, 663837, 656716, 668670]"
2026,2026-03-29,823973,LAD,AZ,607192,593958,"[660271, 663656, 605141, 669257, 518692, 606192, 669289, 681624, 500743]","[606466, 682998, 672695, 656976, 571448, 677950, 467793, 543510, 678489]"
2026,2026-03-29,823161,SEA,CLE,693433,676282,"[608701, 663728, 677594, 647304, 668227, 680977, 645302, 660844, 702284]","[680757, 800050, 608070, 700932, 681807, 682177, 682657, 692216, 677587]"
2026,2026-03-29,824864,BAL,MIN,669358,641927,"[621493, 683002, 624413, 663624, 694212, 641933, 691723, 687637, 669236]","[665019, 621439, 807712, 670242, 605137, 605170, 663616, 668904, 656484]"
2026,2026-03-29,823487,PHI,TEX,666200,669022,"[607208, 656941, 547180, 664761, 666969, 624641, 592663, 805249, 702222]","[607043, 694671, 608369, 669394, 457705, 543309, 673962, 664059, 677649]"
2026,2026-03-29,824944,ATL,KC,656550,607625,"[660670, 686948, 621566, 663586, 573262, 645277, 671739, 642086, 622761]","[672580, 677951, 686469, 521692, 695600, 657041, 695506, 679845, 664728]"
2026,2026-03-29,822837,TOR,ATH,641778,806960,"[543807, 660821, 665489, 680718, 672960, 662139, 676391, 665926, 623168]","[669127, 701762, 667670, 691016, 805779, 691777, 687231, 642851, 672016]"
2026,2026-03-29,824538,CIN,BOS,695076,813349,"[670770, 680574, 682829, 701398, 553993, 668715, 667472, 663886, 682622]","[701350, 596115, 680776, 575929, 677800, 702332, 807799, 691785, 657136]"
2026,2026-03-29,823647,NYM,PIT,690997,669387,"[596019, 665742, 666182, 593871, 673357, 683146, 543760, 701807, 620443]","[665833, 664040, 668804, 656811, 669707, 687462, 693304, 680779, 663968]"
2026,2026-03-29,823891,MIA,COL,676974,500779,"[596103, 682663, 805300, 672640, 681393, 681715, 669364, 691277, 691594]","[664983, 696100, 650489, 678662, 681198, 687597, 686668, 664954, 691720]"
2026,2026-03-29,824215,HOU,LAA,837227,686799,"[665161, 670541, 670623, 514888, 621043, 694388, 572233, 701358, 543877]","[687263, 545361, 694384, 624585, 660162, 666176, 666139, 518595, 624428]"
2026,2026-03-29,823810,MIL,CWS,687075,641743,"[668930, 661388, 650859, 596142, 686217, 687401, 691620, 663604, 663368]","[805367, 808959, 678246, 695657, 669720, 643217, 677592, 700337, 671976]"
2026,2026-03-29,823079,STL,TB,669160,571927,"[802139, 671056, 676475, 691026, 695336, 602104, 691023, 686780, 687363]","[650490, 666018, 656775, 691406, 802415, 676356, 680700, 700246, 676439]"
2026,2026-03-29,824700,CHC,WSH,684007,663623,"[683737, 608324, 664023, 691718, 663538, 608348, 694208, 621020, 624424]","[695578, 665953, 691781, 695734, 686894, 682928, 683083, 660688, 696285]"
2026,2026-03-29,823160,SEA,CLE,676106,677944,"[680977, 663728, 677594, 647304, 668227, 670042, 686527, 702284, 660844]","[680757, 800050, 608070, 700932, 666310, 682177, 672356, 692216, 677587]"
2026,2026-03-30,824135,KC,MIN,663460,680573,"[672580, 677951, 686469, 521692, 695600, 663697, 695506, 686555, 664728]","[668885, 621439, 807712, 680777, 670242, 605137, 605170, 668904, 686797]"
2026,2026-03-30,824863,BAL,TEX,605135,683004,"[621493, 683002, 624413, 668939, 641933, 687637, 691723, 681297, 677942]","[607043, 694671, 608369, 669394, 592626, 669701, 673962, 694497, 543309]"
2026,2026-03-30,824539,CIN,PIT,695505,677952,"[670770, 680574, 682829, 701398, 553993, 668715, 666181, 663886, 663647]","[665833, 664040, 668804, 542303, 656811, 669707, 687462, 693304, 680779]"
2026,2026-03-30,823484,PHI,WSH,592836,656492,"[607208, 656941, 547180, 664761, 666969, 624641, 805249, 669016, 665561]","[695578, 671277, 691781, 695734, 682928, 686452, 677588, 678391, 686894]"
2026,2026-03-30,823890,MIA,CWS,663978,663436,"[805300, 669364, 682663, 689414, 672640, 683357, 681393, 665052, 688363]","[678246, 808959, 669720, 695657, 672820, 671976, 677592, 700337, 682668]"
2026,2026-03-30,822834,TOR,COL,664074,608372,"[543807, 660821, 665489, 680718, 672386, 662139, 672960, 676391, 665926]","[664983, 696100, 650489, 678662, 681198, 687859, 687597, 691720, 666397]"
2026,2026-03-30,824943,ATL,ATH,693821,682052,"[660670, 686948, 645277, 621566, 663586, 642201, 643289, 641680, 671739]","[701762, 669127, 691016, 667670, 805779, 671732, 691777, 643446, 666126]"
2026,2026-03-30,824702,CHC,LAA,665795,696270,"[683737, 608324, 664023, 691718, 663538, 608348, 694208, 621020, 624424]","[687263, 545361, 694384, 624585, 660162, 666176, 666139, 681351, 672724]"
2026,2026-03-30,823809,MIL,TB,690986,607259,"[668930, 661388, 592885, 650859, 641343, 686217, 669003, 666152, 663604]","[650490, 668723, 666018, 691406, 810938, 676356, 663743, 802415, 700246]"
2026,2026-03-30,823080,STL,NYM,681517,605280,"[802139, 671056, 676475, 691026, 669357, 691023, 701675, 686780, 687363]","[596019, 665742, 666182, 593871, 683146, 676724, 543760, 701807, 682626]"
2026,2026-03-31,824214,HOU,BOS,621121,624133,"[514888, 670541, 670623, 621043, 572233, 701358, 676694, 673237, 694728]","[701350, 596115, 680776, 575929, 677800, 702332, 691785, 665966, 678882]"
2026,2026-03-31,823320,SD,SF,621111,694738,"[630105, 665487, 592518, 701538, 593428, 657757, 657656, 592206, 669134]","[642715, 646240, 671218, 650333, 656305, 808982, 664056, 672275, 669477]"
2026,2026-03-31,823159,SEA,NYY,622491,677960,"[680977, 608701, 677594, 647304, 668227, 641598, 645302, 660844, 702284]","[663757, 592450, 641355, 700250, 519317, 665862, 641857, 669224, 676609]"
2026,2026-03-31,825108,AZ,DET,647336,434378,"[606466, 682998, 672695, 672515, 571448, 677950, 467793, 545121, 691783]","[681481, 650402, 690993, 682985, 679529, 805808, 693307, 678009, 595879]"
2026,2026-03-31,823972,LAD,CLE,808963,800048,"[660271, 663656, 605141, 606192, 518692, 681624, 571970, 500743, 687221]","[680757, 800050, 608070, 700932, 682177, 677587, 672356, 595978, 682657]"
2026,2026-03-31,824861,BAL,TEX,621107,594798,"[621493, 683002, 624413, 668939, 694212, 641933, 681297, 669236, 677942]","[607043, 694671, 608369, 669394, 592626, 669701, 643376, 694497, 677649]"
2026,2026-03-31,824537,CIN,PIT,682227,696149,"[670770, 680574, 682829, 701398, 553993, 666181, 682622, 624431, 663647]","[663968, 656811, 668804, 542303, 664040, 693304, 663698, 665833, 694377]"
2026,2026-03-31,823485,PHI,WSH,691725,676571,"[607208, 656941, 547180, 664761, 681082, 666969, 669016, 592663, 702222]","[695578, 671277, 682928, 695734, 678391, 660688, 677588, 686894, 683083]"
2026,2026-03-31,823888,MIA,CWS,676083,607200,"[805300, 669364, 682663, 689414, 672640, 683357, 681715, 665052, 688363]","[805367, 808959, 643217, 695657, 678246, 669720, 671976, 700337, 682668]"
2026,2026-03-31,822836,TOR,COL,453286,663372,"[543807, 660821, 665489, 672960, 664770, 676391, 662139, 623168, 665926]","[664983, 696100, 650489, 678662, 681198, 687859, 686668, 691720, 690022]"
2026,2026-03-31,824942,ATL,ATH,660761,650644,"[660670, 686948, 621566, 663586, 573262, 645277, 671739, 642086, 643289]","[805779, 669127, 701762, 667670, 691016, 691777, 628451, 671732, 672016]"
2026,2026-03-31,824699,CHC,LAA,592791,667755,"[683737, 608324, 664023, 691718, 663538, 621020, 694208, 807713, 665804]","[687263, 545361, 694384, 624585, 600869, 666176, 666139, 681351, 672724]"
2026,2026-03-31,823807,MIL,TB,605540,663556,"[668930, 650859, 661388, 592885, 596142, 641343, 663604, 686217, 687401]","[650490, 666018, 691406, 641584, 810938, 656775, 663743, 802415, 700246]"
2026,2026-03-31,823077,STL,NYM,669467,673540,"[802139, 671056, 676475, 691026, 669357, 691023, 701675, 602104, 687363]","[596019, 665742, 666182, 673357, 676724, 668901, 543760, 701807, 620443]"
2026,2026-04-01,824212,HOU,BOS,686613,678394,"[665161, 670541, 514888, 621043, 572233, 694388, 701358, 673237, 676694]","[701350, 596115, 807799, 575929, 677800, 655316, 691785, 657136, 678882]"
2026,2026-04-01,825107,AZ,DET,694297,663554,"[606466, 682998, 672695, 672515, 677950, 699912, 467793, 543510, 691783]","[690993, 805808, 650402, 682985, 681481, 679529, 656716, 678009, 668670]"
2026,2026-04-01,823322,SD,SF,608566,657277,"[630105, 665487, 592518, 701538, 593428, 609280, 657757, 592206, 666023]","[642715, 646240, 671218, 650333, 656305, 808982, 664056, 672275, 669477]"
2026,2026-04-01,823158,SEA,NYY,669302,608331,"[608701, 663728, 677594, 647304, 668227, 680977, 645302, 660844, 702284]","[663757, 592450, 641355, 700250, 519317, 665862, 641555, 676609, 641857]"
2026,2026-04-01,823969,LAD,CLE,660271,676440,"[660271, 663656, 605141, 518692, 669257, 571970, 606192, 681624, 690976]","[680757, 800050, 608070, 700932, 656555, 666310, 677587, 672356, 682657]"
2026,2026-04-01,824940,ATL,ATH,519242,622663,"[660670, 686948, 621566, 663586, 573262, 645277, 671739, 642086, 643289]","[805779, 628451, 669127, 667670, 691777, 691016, 642851, 687231, 672016]"
2026,2026-04-01,824860,BAL,TEX,669432,543135,"[621493, 683002, 624413, 694212, 691723, 687637, 681297, 665750, 669236]","[607043, 694671, 608369, 669394, 457705, 643376, 673962, 677649, 664059]"
2026,2026-04-01,824536,CIN,PIT,671096,694973,"[670770, 680574, 682829, 701398, 663993, 668715, 666181, 663886, 663647]","[663968, 693304, 668804, 542303, 665833, 694377, 669707, 687462, 680779]"
2026,2026-04-01,823483,PHI,WSH,650911,676917,"[607208, 656941, 547180, 664761, 681082, 666969, 669016, 592663, 702222]","[695578, 678554, 691781, 695734, 686894, 682928, 683083, 696285, 686452]"
2026,2026-04-01,822835,TOR,COL,592332,607536,"[543807, 676914, 665489, 672960, 672386, 676391, 660821, 664702, 665926]","[687859, 696100, 650489, 678662, 681198, 687597, 664954, 686668, 691720]"
2026,2026-04-01,823889,MIA,CWS,645261,681343,"[805300, 669364, 672640, 689414, 681393, 683357, 681715, 688363, 691594]","[805367, 808959, 643217, 695657, 678246, 671976, 677592, 624512, 682668]"
2026,2026-04-01,823078,STL,NYM,669461,642547,"[802139, 671056, 676475, 691026, 669357, 695336, 701675, 686780, 687363]","[596019, 665742, 666182, 593871, 673357, 668901, 543760, 682626, 621438]"
2026,2026-04-01,823806,MIL,TB,694819,656876,"[668930, 661388, 592885, 641343, 669003, 686217, 663368, 666152, 687401]","[650490, 666018, 641584, 691406, 656775, 663743, 802415, 810938, 680700]"
2026,2026-04-01,824211,HOU,BOS,681347,676979,"[514888, 670541, 670623, 621043, 572233, 701358, 676694, 694728, 543877]","[680776, 596115, 807799, 575929, 677800, 702332, 678882, 643396, 657136]"
2026,2026-04-01,824698,CHC,LAA,571510,579328,"[663538, 608324, 664023, 608348, 683737, 621020, 807713, 691718, 665804]","[687263, 545361, 666176, 624585, 660162, 672724, 600869, 518595, 669326]"
2026,2026-04-01,825106,AZ,DET,668678,669373,"[606466, 682998, 672695, 672515, 545121, 571448, 699912, 694374, 691783]","[690993, 805808, 650402, 682985, 693307, 681481, 663837, 678009, 595879]"
2026,2026-04-01,823321,SD,SF,601713,605288,"[665487, 593428, 701538, 592518, 657656, 630105, 657757, 666023, 669369]","[642715, 646240, 671218, 650333, 656305, 808982, 664056, 672275, 669477]"
2026,2026-04-01,823157,SEA,NYY,669923,693645,"[680977, 663728, 677594, 647304, 668227, 670042, 686527, 702284, 660844]","[663757, 592450, 641355, 700250, 502671, 665862, 642708, 669224, 676609]"
2026,2026-04-01,824136,KC,MIN,702070,657746,"[672580, 677951, 686469, 521692, 695600, 663697, 695506, 686555, 664728]","[668885, 621439, 807712, 670242, 680777, 605137, 605170, 668904, 686797]"
2026,2026-04-02,823970,LAD,CLE,808967,668909,"[660271, 663656, 605141, 518692, 669257, 571970, 606192, 681624, 690976]","[680757, 682657, 608070, 700932, 656555, 666310, 682177, 672356, 677587]"
2026,2026-04-02,824133,KC,MIN,666142,671737,"[672580, 677951, 686469, 521692, 695506, 663697, 686555, 657041, 664728]","[668885, 621439, 807712, 670242, 605170, 665019, 605137, 668904, 656484]"
2026,2026-04-03,825105,AZ,ATL,669194,625643,"[606466, 682998, 672695, 672515, 677950, 571448, 467793, 691783, 678489]","[660670, 686948, 621566, 663586, 573262, 645277, 671739, 642086, 643289]"
2026,2026-04-03,823242,SF,NYM,592662,656849,"[642715, 646240, 671218, 650333, 656305, 808982, 664056, 691740, 669477]","[596019, 665742, 666182, 593871, 673357, 668901, 543760, 682626, 621438]"
2026,2026-04-03,824621,CWS,TOR,691799,656302,"[805367, 808959, 678246, 695657, 669720, 643217, 671976, 700337, 682668]","[543807, 660821, 665489, 680718, 672386, 662139, 672960, 676391, 665926]"
2026,2026-04-03,822758,WSH,LAD,571945,686218,"[695578, 671277, 695734, 691781, 682928, 683083, 678391, 660688, 696285]","[660271, 663656, 605141, 518692, 669257, 571970, 606192, 681624, 690976]"
2026,2026-04-03,824299,DET,STL,664285,700241,"[805808, 650402, 681481, 682985, 693307, 656716, 679529, 678009, 595879]","[691026, 671056, 676475, 602104, 691023, 650968, 695336, 665877, 687363]"
2026,2026-04-03,823568,NYY,MIA,701542,691587,"[663757, 592450, 641355, 700250, 519317, 665862, 669224, 676609, 641857]","[805300, 669364, 682663, 689414, 672640, 683357, 681393, 665052, 688363]"
2026,2026-04-03,824786,BOS,SD,543243,650633,"[701350, 596115, 680776, 575929, 677800, 702332, 691785, 665966, 678882]","[665487, 593428, 701538, 592518, 657656, 609280, 657757, 630105, 669134]"
2026,2026-04-03,822919,TEX,CIN,669022,663903,"[607043, 694671, 608369, 669394, 592626, 669701, 673962, 694497, 643376]","[680574, 667472, 682829, 701398, 553993, 668715, 663886, 682622, 663647]"
2026,2026-04-03,824458,CLE,CHC,676282,690990,"[680757, 800050, 608070, 700932, 666310, 682657, 682177, 672356, 677587]","[663538, 608324, 664023, 608348, 683737, 621020, 807713, 691718, 665804]"
2026,2026-04-03,823732,MIN,TB,641927,671212,"[665019, 621439, 807712, 670242, 605137, 680777, 663616, 668904, 656484]","[650490, 666018, 691406, 641584, 663743, 656775, 810938, 802415, 700246]"
2026,2026-04-03,824377,COL,PHI,547179,605400,"[687859, 696100, 666160, 678662, 681198, 650489, 686668, 664983, 691720]","[607208, 656941, 547180, 664761, 681082, 666969, 669016, 592663, 702222]"
2026,2026-04-03,823406,PIT,BAL,656605,680694,"[665833, 664040, 668804, 542303, 656811, 687462, 804606, 669707, 680779]","[621493, 683002, 624413, 668939, 694212, 687637, 669236, 681297, 677942]"
2026,2026-04-04,824056,LAA,SEA,672282,693433,"[687263, 545361, 694384, 624585, 660162, 666176, 666139, 681351, 672724]","[608701, 663728, 677594, 647304, 668227, 680977, 641487, 645302, 702284]"
2026,2026-04-04,825026,ATH,HOU,605488,664299,"[701762, 669127, 691016, 667670, 805779, 671732, 691777, 643446, 672016]","[665161, 670541, 514888, 621043, 572233, 701358, 676694, 673237, 694728]"
2026,2026-04-04,825103,AZ,ATL,593958,656550,"[606466, 682998, 672695, 672515, 571448, 677950, 543510, 467793, 694374]","[660670, 686948, 645277, 621566, 663586, 642201, 643289, 671739, 641680]"
2026,2026-04-04,823240,SF,NYM,641816,690997,"[642715, 646240, 650333, 656305, 808982, 671218, 664056, 672275, 666464]","[596019, 665742, 666182, 673357, 683146, 668901, 543760, 701807, 682626]"
2026,2026-04-04,824134,KC,MIL,607625,701656,"[672580, 677951, 686469, 521692, 695506, 663697, 695600, 686555, 664728]","[668930, 669003, 592885, 641343, 596142, 686217, 666152, 663368, 687401]"
2026,2026-04-04,824295,DET,STL,656427,669160,"[690993, 805808, 650402, 681481, 682985, 693307, 656716, 679529, 678009]","[802139, 671056, 676475, 669357, 691023, 695336, 701675, 686780, 687363]"
2026,2026-04-04,824622,CWS,TOR,691799,689254,"[805367, 672820, 678246, 808959, 669720, 695657, 682668, 624512, 671976]","[543807, 676914, 665489, 672960, 662139, 676391, 664702, 665926, 623168]"
2026,2026-04-04,824132,KC,MIL,679883,694477,"[672580, 677951, 686469, 521692, 695506, 516782, 686555, 679845, 664728]","[668930, 650859, 661388, 592885, 669003, 641343, 686217, 663604, 666152]"
2026,2026-04-04,822757,WSH,LAD,663623,607192,"[695578, 671277, 691781, 695734, 682928, 678554, 678391, 686452, 696285]","[660271, 663656, 605141, 518692, 669257, 571970, 681624, 690976, 669743]"
2026,2026-04-04,825027,ATH,HOU,806960,837227,"[701762, 669127, 691016, 667670, 805779, 671732, 691777, 643446, 672016]","[665161, 670541, 514888, 621043, 572233, 694388, 673237, 676694, 543877]"
2026,2026-04-04,823404,PIT,BAL,669387,669358,"[665833, 664040, 668804, 656811, 542303, 804606, 687462, 693304, 663698]","[621493, 683002, 624413, 668939, 687637, 691723, 665750, 681297, 677942]"
2026,2026-04-04,824782,BOS,SD,813349,681190,"[701350, 596115, 680776, 575929, 677800, 702332, 691785, 665966, 678882]","[665487, 657656, 609280, 592518, 593428, 666023, 664034, 630105, 669369]"
2026,2026-04-04,822920,TEX,CIN,677958,695076,"[607043, 694671, 608369, 669394, 592626, 669701, 673962, 694497, 643376]","[670770, 680574, 682829, 701398, 553993, 663993, 668715, 666181, 624431]"
2026,2026-04-04,823569,NYY,MIA,677960,676974,"[663757, 592450, 641355, 700250, 519317, 665862, 669224, 676609, 641857]","[596103, 682663, 805300, 672640, 681715, 681393, 669364, 677870, 691594]"
2026,2026-04-04,823730,MIN,TB,690953,571927,"[668885, 807712, 605137, 670242, 680777, 605170, 668904, 686797, 681546]","[650490, 666018, 641584, 691406, 656775, 802415, 810938, 676439, 680700]"
2026,2026-04-04,825104,AZ,ATL,647336,693821,"[606466, 682998, 672695, 672515, 680728, 571448, 699912, 677950, 678489]","[660670, 686948, 621566, 663586, 573262, 645277, 671739, 642086, 643289]"
2026,2026-04-05,824378,COL,PHI,657514,666200,"[671289, 686668, 696100, 678662, 687597, 650489, 687859, 691720, 664954]","[607208, 656941, 547180, 664761, 681082, 666969, 669016, 592663, 702222]"
2026,2026-04-05,823239,SF,NYM,694738,605280,"[642715, 646240, 671218, 650333, 656305, 808982, 664056, 672275, 666464]","[596019, 666182, 593871, 683146, 668901, 676724, 543760, 701807, 620443]"
2026,2026-04-05,824054,LAA,SEA,686799,676106,"[687263, 545361, 694384, 624585, 660162, 666176, 666139, 681351, 672724]","[670042, 663728, 677594, 647304, 668227, 686527, 641487, 702284, 660844]"
2026,2026-04-05,824460,CLE,CHC,800048,684007,"[680757, 682657, 608070, 681807, 800050, 656555, 672356, 595978, 677587]","[663538, 608324, 664023, 608348, 683737, 621020, 807713, 691718, 666185]"
2026,2026-04-05,824459,CLE,CHC,677944,665795,"[680757, 800050, 608070, 700932, 666310, 682177, 677587, 672356, 692216]","[683737, 608324, 664023, 691718, 663538, 621020, 624424, 807713, 665804]"
2026,2026-04-05,822756,WSH,LAD,656492,808963,"[695578, 683083, 671277, 695734, 686894, 682928, 678391, 660688, 677588]","[660271, 500743, 606192, 518692, 681624, 669743, 669289, 687221, 690976]"
2026,2026-04-05,823405,PIT,BAL,677952,605135,"[665833, 664040, 668804, 656811, 694377, 804606, 687462, 680779, 663968]","[621493, 683002, 624413, 694212, 641933, 687637, 665750, 669236, 677942]"
2026,2026-04-05,824781,BOS,SD,624133,621111,"[701350, 596115, 680776, 575929, 677800, 807799, 702332, 691785, 665966]","[657656, 665487, 701538, 592518, 609280, 593428, 592206, 630105, 669134]"
2026,2026-04-05,823566,NYY,MIA,608331,664126,"[663757, 592450, 641355, 700250, 519317, 665862, 669224, 676609, 641857]","[596103, 682663, 805300, 672640, 681715, 681393, 669364, 689414, 691594]"
2026,2026-04-05,823729,MIN,TB,680573,607259,"[665019, 621439, 807712, 670242, 680777, 663616, 668885, 656484, 686797]","[650490, 666018, 802415, 691406, 656775, 810938, 680700, 676356, 676439]"
2026,2026-04-05,824620,CWS,TOR,663436,641778,"[805367, 669720, 808959, 678246, 700337, 672820, 695020, 682668, 656537]","[543807, 664770, 665489, 680718, 672960, 662139, 676391, 665926, 678218]"
2026,2026-04-05,824131,KC,MIL,663460,690986,"[672580, 677951, 686469, 521692, 657041, 695506, 516782, 663697, 679845]","[668930, 650859, 661388, 592885, 596142, 682641, 663604, 663368, 687401]"
2026,2026-04-05,822917,TEX,CIN,683004,695505,"[607043, 694671, 608369, 669394, 592626, 694497, 543309, 669701, 677649]","[670770, 680574, 682829, 701398, 553993, 668715, 663886, 682622, 663647]"
2026,2026-04-05,824379,COL,PHI,608372,592836,"[687859, 678662, 666160, 696100, 681198, 650489, 687597, 664983, 666397]","[607208, 656941, 547180, 664761, 681082, 666969, 669016, 665561, 702222]"
2026,2026-04-05,825025,ATH,HOU,682052,621121,"[701762, 669127, 691016, 667670, 805779, 671732, 691777, 643446, 666126]","[514888, 670541, 621043, 572233, 701358, 673237, 676694, 694388, 669397]"
2026,2026-04-05,823238,SF,NYM,657277,673540,"[642715, 650333, 656305, 646240, 671218, 808982, 666464, 664056, 672275]","[596019, 666182, 593871, 673357, 676724, 668901, 543760, 701807, 682626]"
2026,2026-04-05,824053,LAA,SEA,691946,622491,"[687263, 545361, 694384, 624585, 600869, 666176, 666139, 681351, 624428]","[670042, 663728, 677594, 647304, 668227, 641487, 702284, 641598, 660844]"
2026,2026-04-05,825102,AZ,ATL,694297,527048,"[606466, 682998, 672695, 571448, 699912, 467793, 694374, 543510, 678489]","[660670, 686948, 621566, 573262, 671739, 645277, 643289, 642201, 622761]"
2026,2026-04-05,824296,DET,STL,672456,681517,"[690993, 805808, 650402, 681481, 682985, 693307, 678009, 679529, 595879]","[802139, 671056, 676475, 691023, 669357, 695336, 701675, 686780, 687363]"
2026,2026-04-06,823002,TB,CHC,663556,592791,"[650490, 666018, 641584, 691406, 802415, 663743, 656775, 810938, 670764]","[663538, 608324, 664023, 608348, 683737, 621020, 807713, 691718, 665804]"
2026,2026-04-06,824456,CLE,KC,676440,608379,"[680757, 800050, 608070, 700932, 656555, 666310, 692216, 672356, 677587]","[672580, 677951, 686469, 521692, 695600, 663697, 695506, 686555, 664728]"
2026,2026-04-06,823401,PIT,SD,696149,608566,"[665833, 664040, 668804, 656811, 542303, 693304, 687462, 804606, 680779]","[657656, 665487, 701538, 592518, 593428, 657757, 592206, 666023, 630105]"
2026,2026-04-06,823886,MIA,CIN,676083,682227,"[596103, 682663, 805300, 672640, 681715, 681393, 669364, 677870, 691594]","[670770, 680574, 682829, 701398, 553993, 668715, 666181, 663886, 663647]"
2026,2026-04-06,822755,WSH,STL,641793,669467,"[695578, 671277, 691781, 695734, 682928, 683083, 677588, 686452, 696285]","[802139, 671056, 676475, 691023, 669357, 691026, 602104, 695336, 687363]"
2026,2026-04-06,824783,BOS,MIL,678394,605540,"[701350, 807799, 575929, 677800, 596115, 691785, 702332, 665966, 678882]","[668930, 661388, 592885, 669003, 641343, 650859, 686217, 666152, 663368]"
2026,2026-04-06,822832,TOR,LAD,453286,680736,"[543807, 676914, 665489, 672960, 676391, 662139, 664702, 623168, 665926]","[660271, 663656, 518692, 606192, 571970, 681624, 690976, 687221, 808975]"
2026,2026-04-06,823728,MIN,DET,657746,663554,"[621439, 663616, 807712, 605137, 605170, 670242, 668904, 681546, 686797]","[805808, 650402, 690993, 682985, 679529, 656716, 663837, 678009, 668670]"
2026,2026-04-06,824619,CWS,BAL,691799,687064,"[805367, 808959, 678246, 695657, 669720, 643217, 700337, 671976, 682668]","[621493, 683002, 624413, 668939, 641933, 663624, 681297, 691723, 669236]"
2026,2026-04-07,822918,TEX,SEA,594798,669302,"[607043, 694671, 608369, 669394, 592626, 694497, 643376, 669701, 673962]","[680977, 663728, 677594, 647304, 668227, 670042, 686527, 702284, 660844]"
2026,2026-04-07,824376,COL,HOU,663372,675989,"[666397, 666160, 696100, 687859, 681198, 650489, 686668, 664983, 691720]","[665161, 670541, 514888, 621043, 572233, 701358, 694388, 673237, 676694]"
2026,2026-04-07,824052,LAA,ATL,667755,519242,"[687263, 624585, 666176, 600869, 681351, 672724, 660162, 669326, 624428]","[660670, 686948, 621566, 663586, 573262, 645277, 642086, 671739, 643289]"
2026,2026-04-07,823237,SF,PHI,605288,691725,"[642715, 650333, 656305, 646240, 671218, 808982, 666464, 664056, 672275]","[607208, 656941, 547180, 664761, 681082, 666969, 669016, 592663, 702222]"
2026,2026-04-07,824457,CLE,KC,668909,702070,"[680757, 682657, 608070, 681807, 656555, 682877, 692216, 595978, 677587]","[672580, 677951, 686469, 521692, 695600, 663697, 695506, 686555, 664728]"
2026,2026-04-07,824618,CWS,BAL,681343,669432,"[805367, 672820, 678246, 695657, 700337, 695020, 643217, 682668, 656537]","[621493, 683002, 624413, 694212, 687637, 669236, 681297, 691723, 677942]"
2026,2026-04-07,823648,NYM,AZ,642547,668678,"[596019, 666182, 593871, 673357, 683146, 668901, 543760, 701807, 682626]","[606466, 682998, 672695, 672515, 680728, 571448, 545121, 677950, 678489]"
2026,2026-04-07,823402,PIT,SD,694973,601713,"[665833, 664040, 668804, 656811, 694377, 693304, 687462, 804606, 680779]","[657656, 665487, 701538, 592518, 593428, 657757, 609280, 666023, 630105]"
2026,2026-04-07,822999,TB,CHC,669438,665871,"[650490, 666018, 641584, 691406, 802415, 656775, 663743, 680700, 670764]","[663538, 683737, 608324, 691718, 665804, 694208, 621020, 624424, 807713]"
